cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
3.30E-06,38,38,56,,,
1.50E-06,16,16,57,,,
2.00E-06,15,15,44,,,
1.40E-06,15,15,44,,,
1.60E-06,17,17,36,,,
2.70E-06,31,31,39,,,
6.00E-07,3,3,27,,,
7.00E-07,5,5,27,,,
6.00E-07,4,4,30,,,
1.10E-06,9,9,23,,,
3.00E-07,0,0,25,,,
9.00E-07,8,8,26,,,
9.00E-07,7,7,13,,,
1.50E-06,7,7,16,,,
1.10E-06,8,8,18,,,
4.00E-07,1,1,17,,,
8.00E-07,6,6,17,,,
1.30E-06,13,13,20,,,
7.00E-07,3,3,15,,,
9.00E-07,8,8,17,,,
4.00E-07,2,2,17,,,
1.10E-06,8,8,15,,,
6.00E-07,3,3,11,,,
1.40E-06,12,12,13,,,
7.00E-07,7,7,13,,,
7.00E-07,6,6,13,,,
5.00E-07,2,2,12,,,
1.10E-06,10,10,12,,,
1.40E-06,7,7,11,,,
6.00E-07,1,1,10,,,
8.00E-07,7,7,16,,,
4.00E-07,1,1,17,,,
5.00E-07,1,1,18,,,
1.10E-06,10,10,18,,,
1.00E-06,8,8,22,,,
3.00E-07,0,0,22,,,
6.00E-07,3,3,18,,,
1.70E-06,19,19,21,,,
1.10E-06,8,8,10,,,
9.00E-07,7,7,11,,,
7.00E-07,7,7,11,,,
4.00E-07,0,0,10,,,
6.00E-07,2,2,11,,,
8.00E-07,5,5,11,,,
4.00E-07,0,0,4,,,
9.00E-07,6,6,11,,,
1.40E-06,6,6,11,,,
5.00E-07,2,2,10,,,
6.00E-07,2,2,19,,,
9.00E-07,5,5,16,,,
1.40E-06,10,10,14,,,
7.00E-07,4,4,13,,,
7.00E-07,5,5,7,,,
8.00E-07,6,6,7,,,
8.00E-07,6,6,7,,,
3.00E-07,0,0,2,,,
4.00E-07,1,1,2,,,
3.00E-07,0,0,2,,,
7.00E-07,5,5,7,,,
7.00E-07,2,2,5,,,
9.00E-07,3,3,5,,,
9.00E-07,8,8,12,,,
3.00E-07,0,0,11,,,
3.00E-07,0,0,10,,,
1.10E-06,10,10,13,,,
7.00E-07,6,6,7,,,
6.00E-07,1,1,8,,,
5.00E-07,1,1,10,,,
8.00E-07,4,4,22,,,
8.00E-07,4,4,42,,,
