cas operacie,vybrane cislo,velkost frontu,,,,,,,
0.0004386,26,20,,,,,0.0002062,32,21
0.0002737,28,20,,,,,0.000202,31,21
0.0002733,6,22,,,,,0.0002017,2,21
0.0002731,17,21,,,,,0.0002072,12,21
0.0002744,5,20,,,,,0.0002055,12,21
0.0002739,21,20,,,,,0.0002339,22,21
0.0002731,2,22,,,,,0.0002759,34,21
0.0002728,25,23,,,,,0.0003038,28,21
0.0003063,20,23,,,,,0.0002027,12,21
0.000298,25,22,,,,,0.0002005,13,21
0.0002371,26,21,,,,,0.0002005,32,21
0.0002059,16,20,,,,,0.0002049,3,21
0.0002914,1,20,,,,,0.0002101,6,21
0.0003129,34,19,,,,,0.0002013,21,21
0.0002189,11,18,,,,,0.0003036,34,21
0.0006691,29,20,,,,,0.0002472,3,21
0.0002061,15,22,,,,,0.0002015,31,21
0.0002019,29,22,,,,,0.0002018,16,21
0.0002009,22,21,,,,,0.0002013,10,21
0.0002092,27,23,,,,,0.0002118,35,21
0.0002002,1,22,,,,,0.0002013,7,21
0.0003944,24,26,,,,,0.000201,21,21
0.0004444,20,25,,,,,0.0002008,33,21
0.0002612,33,24,,,,,0.0003458,13,21
0.0002626,4,23,,,,,0.0002711,29,21
0.0002565,34,23,,,,,0.0002977,4,21
0.0002179,31,23,,,,,0.000271,25,21
0.0002042,28,22,,,,,0.0002974,7,21
0.0002032,26,22,,,,,0.000258,16,21
0.0002099,18,21,,,,,0.00027,30,21
0.0002737,8,20,,,,,0.0002029,10,21
0.0002035,19,19,,,,,0.0002027,3,21
0.0002039,7,18,,,,,0.0002023,15,21
0.0002067,7,17,,,,,0.0002018,35,21
0.000203,16,16,,,,,0.0002008,31,21
0.000225,17,16,,,,,0.0002012,17,21
0.0003305,34,15,,,,,0.0002015,25,21
0.0002302,26,14,,,,,0.000201,30,21
0.0002013,15,13,,,,,0.0002006,22,21
0.0002237,20,12,,,,,0.0002005,23,21
0.0002016,15,11,,,,,0.0002017,7,21
0.000241,15,11,,,,,0.0002211,2,21
0.0005311,35,10,,,,,0.0002011,34,21
0.0002059,16,10,,,,,0.0002013,33,21
0.0002017,9,10,,,,,0.000285,27,21
0.000213,3,10,,,,,0.0002027,13,21
0.0002033,11,11,,,,,0.0002016,9,21
0.0002024,11,11,,,,,0.0002765,19,21
0.0002913,12,10,,,,,0.0002138,25,21
0.0002027,9,10,,,,,0.0002012,21,21
0.0002021,17,9,,,,,0.000201,6,21
0.0004308,15,8,,,,,0.0002224,19,21
0.0002126,34,7,,,,,0.0002026,1,21
0.0002021,7,6,,,,,0.0003722,17,21
0.0003626,24,5,,,,,0.0002157,32,21
0.0002033,31,4,,,,,0.0002246,3,21
0.0002369,25,8,,,,,0.0002068,15,21
0.000313,27,8,,,,,0.0002677,5,21
0.0002653,31,9,,,,,0.0002031,28,21
0.0065284,16,8,,,,,0.0002026,9,21
0.0004291,6,9,,,,,0.0002056,30,21
0.0002864,32,8,,,,,0.0002024,30,21
0.0003235,29,10,,,,,0.0002146,29,21
0.0003223,22,9,,,,,0.0002167,19,21
0.0002143,7,9,,,,,0.000202,35,21
0.0002018,20,8,,,,,0.0002016,2,21
0.0002064,11,9,,,,,0.0002014,29,21
0.0002016,31,10,,,,,0.0002012,21,21
0.0002926,34,9,,,,,0.0005333,28,21
0.0007115,30,8,,,,,0.0002721,34,21
0.0002899,25,8,,,,,0.00022,30,21
0.0002619,21,9,,,,,0.0003951,35,21
0.0002647,2,8,,,,,0.0004603,19,21
0.0002619,1,8,,,,,0.0002018,3,21
0.000832,34,9,,,,,0.000206,34,21
0.0003641,24,9,,,,,0.0002002,21,21
0.000366,19,8,,,,,0.0002036,19,21
0.0004406,2,9,,,,,0.0002152,23,21
0.0003721,17,8,,,,,0.0002005,31,21
0.0004343,32,8,,,,,0.0002008,34,21
0.0002809,33,8,,,,,0.0002061,34,21
0.0002512,1,9,,,,,0.0002,33,21
0.0002537,22,9,,,,,0.0003325,11,21
0.0002494,26,8,,,,,0.0002223,7,21
0.0002507,19,10,,,,,0.0002683,31,21
0.0003156,16,10,,,,,0.0003349,28,21
0.0003468,4,11,,,,,0.0002668,14,21
0.000429,25,10,,,,,0.0002023,20,21
0.0002739,19,10,,,,,0.0002309,15,21
0.0002374,28,13,,,,,0.0002375,30,21
0.0002631,27,15,,,,,0.0002668,18,21
0.0002498,19,16,,,,,0.0002385,32,21
0.0002461,2,15,,,,,0.0002735,27,21
0.0002965,4,15,,,,,0.000315,25,21
0.0002585,4,14,,,,,0.0002602,29,21
0.0002481,7,14,,,,,0.0002702,9,21
0.0002421,16,16,,,,,0.0002736,34,21
0.0002519,25,17,,,,,0.0002024,30,21
0.0002435,4,17,,,,,0.0002812,4,21
0.0002419,18,19,,,,,0.0002746,14,21
0.0002478,3,18,,,,,0.0002012,27,21
0.0002443,25,19,,,,,0.0002026,3,21
0.0002585,5,18,,,,,0.0002025,7,21
0.0002646,1,17,,,,,0.000202,26,21
0.0002629,15,17,,,,,0.0002021,24,21
0.0002635,2,18,,,,,0.0002852,18,21
0.0002637,11,22,,,,,0.0002748,2,21
0.0002606,9,22,,,,,0.0002024,5,21
0.0002614,35,21,,,,,0.0002409,25,21
0.0002636,22,20,,,,,0.0002089,8,21
0.00026,4,19,,,,,0.0002711,22,21
0.0002612,13,19,,,,,0.0002715,33,21
0.0002705,28,18,,,,,0.0003521,27,21
0.0002621,3,17,,,,,0.0002734,8,21
0.0002618,30,16,,,,,0.000277,12,21
0.0002595,4,17,,,,,0.0002796,26,21
0.0002606,15,16,,,,,0.0002728,8,21
0.0002603,16,21,,,,,0.0004927,3,21
0.0002235,24,20,,,,,0.0002033,35,21
0.0002057,7,20,,,,,0.0002797,11,21
0.0002005,16,20,,,,,0.000398,35,21
0.0001998,27,19,,,,,0.0002014,18,21
0.0002002,10,18,,,,,0.0003768,6,21
0.0002048,4,18,,,,,0.0010096,22,21
0.0002008,19,18,,,,,0.0002022,25,21
0.0002011,13,18,,,,,0.0002004,10,21
0.0002011,9,17,,,,,0.0002004,12,21
0.0002019,5,16,,,,,0.000261,21,21
0.0002016,8,15,,,,,0.0002613,29,21
0.0063047,20,21,,,,,0.0002605,6,21
0.0003369,5,20,,,,,0.0002626,1,21
0.0003379,23,23,,,,,0.0002064,27,21
0.0007862,29,23,,,,,0.0002377,7,21
0.0002849,21,22,,,,,0.0002628,27,21
0.0002853,10,22,,,,,0.0003703,4,21
0.0020123,4,22,,,,,0.000424,18,21
0.0007813,33,21,,,,,0.0002731,17,21
0.0002692,2,22,,,,,0.0002371,26,21
0.0010323,14,21,,,,,0.0002009,22,21
0.0002958,9,24,,,,,0.0002099,18,21
0.0004221,25,28,,,,,0.0002614,35,21
0.0002845,21,29,,,,,0.0002603,16,21
0.0002874,33,30,,,,,0.0063047,20,21
0.0002751,7,29,,,,,0.0007813,33,21
0.0008252,8,28,,,,,0.0010323,14,21
0.000508,29,30,,,,,0.0003845,19,21
0.0006336,5,29,,,,,0.0002001,14,21
0.000681,32,29,,,,,0.0002568,4,21
0.0002023,21,29,,,,,0.0003053,30,21
0.0002007,15,31,,,,,0.0002618,23,21
0.0002136,18,32,,,,,0.0002571,5,21
0.0002012,3,31,,,,,0.0002026,19,21
0.0002015,17,30,,,,,0.0002006,34,21
0.0002156,34,33,,,,,0.0002389,19,21
0.0002011,11,33,,,,,0.0002773,23,21
0.0002007,5,32,,,,,0.0002034,24,21
0.0002013,12,32,,,,,0.0002013,8,21
0.0001998,9,31,,,,,0.0002043,2,21
0.0002006,9,30,,,,,0.0002017,21,21
0.0002013,21,37,,,,,0.0002015,26,21
0.0002009,35,37,,,,,0.0002872,11,21
0.0002005,13,36,,,,,0.0002009,7,21
0.0002,16,35,,,,,0.0002009,6,21
0.0003711,2,34,,,,,0.0002008,31,21
0.0002654,30,33,,,,,0.0002703,9,21
0.0002607,21,32,,,,,0.0002698,19,21
0.0002946,7,35,,,,,0.0002573,30,21
0.0002872,35,34,,,,,0.000279,13,21
0.0002956,19,34,,,,,0.0003926,25,21
0.0002706,4,33,,,,,0.000198,31,21
0.0002566,7,34,,,,,0.0002009,10,21
0.0002076,7,33,,,,,0.0002011,7,21
0.0003033,30,34,,,,,0.0002234,34,21
0.000349,3,33,,,,,0.0002019,2,21
0.0003094,28,33,,,,,0.0002023,6,21
0.0002979,19,35,,,,,0.0002021,3,21
0.0004053,7,34,,,,,0.0002033,3,21
0.000203,24,35,,,,,0.0002009,17,21
0.0004532,17,34,,,,,0.0002005,1,21
0.0003088,29,34,,,,,0.0002009,20,21
0.0002068,1,36,,,,,0.0002099,15,21
0.0002026,18,36,,,,,0.0002002,13,21
0.0002557,20,35,,,,,0.0002008,13,21
0.0005091,10,34,,,,,0.0002002,4,21
0.0003956,33,35,,,,,0.0002003,30,21
0.000276,32,34,,,,,0.0002065,11,21
0.0002704,18,33,,,,,0.0002837,35,21
0.000874,34,32,,,,,0.0002709,12,21
0.0002707,17,31,,,,,0.000202,31,21
0.00026,3,30,,,,,0.0002005,8,21
0.0002573,13,29,,,,,0.0002037,21,21
0.0002525,16,31,,,,,0.0002028,12,21
0.0002884,21,30,,,,,0.0003873,4,21
0.0004772,5,29,,,,,0.0002649,9,21
0.0004565,2,28,,,,,0.0001969,18,21
0.0002023,7,31,,,,,0.0002022,31,21
0.0002148,6,31,,,,,0.0002614,17,21
0.0002009,16,30,,,,,0.0002815,24,21
0.000201,17,33,,,,,0.000202,8,21
0.000201,12,32,,,,,0.0002012,19,21
0.0002005,19,32,,,,,0.0002013,23,21
0.0002666,1,31,,,,,0.0002607,35,21
0.0005094,35,30,,,,,0.0002847,22,21
0.0003009,21,29,,,,,0.0002263,18,21
0.0002636,17,31,,,,,0.0002433,27,21
0.0002592,20,30,,,,,0.0002551,4,21
0.0002641,18,29,,,,,0.0002035,5,21
0.0002612,17,29,,,,,0.0002598,14,21
0.000262,22,28,,,,,0.00026,25,21
0.0002714,27,28,,,,,0.0002675,3,21
0.0002582,13,29,,,,,0.0003018,25,21
0.0003191,1,30,,,,,0.0002823,23,21
0.0003428,6,29,,,,,0.0002524,3,21
0.0002973,14,28,,,,,0.0002037,15,21
0.0002854,9,33,,,,,0.0002618,14,21
0.0003312,19,32,,,,,0.0002483,18,21
0.0002045,17,33,,,,,0.0002119,16,21
0.0002016,17,34,,,,,0.0002144,10,21
0.000207,35,33,,,,,0.0002175,5,21
0.0002038,8,32,,,,,0.0002022,11,21
0.0002026,28,31,,,,,0.0007723,13,21
0.0002021,8,31,,,,,0.0002474,35,21
0.0002154,27,31,,,,,0.0002164,34,21
0.0002027,17,31,,,,,0.0002013,30,21
0.0002384,19,30,,,,,0.0002044,11,21
0.0002051,33,30,,,,,0.0002019,18,21
0.0002015,20,29,,,,,0.0002063,11,21
0.0002011,22,34,,,,,0.0002015,32,21
0.0002016,12,34,,,,,0.0002017,12,21
0.0002012,21,33,,,,,0.0002068,17,21
0.0003986,12,32,,,,,0.0002699,11,21
0.0002638,29,31,,,,,0.0002816,28,21
0.0002619,9,31,,,,,0.000279,2,21
0.00026,14,31,,,,,0.0002584,12,21
0.0002695,20,30,,,,,0.0002737,35,21
0.0002858,1,30,,,,,0.0002587,8,21
0.000276,25,31,,,,,0.0002026,12,21
0.0002783,9,33,,,,,0.0002016,35,21
0.000275,16,34,,,,,0.0002018,2,21
0.0002742,31,35,,,,,0.0002667,6,21
0.0002729,5,36,,,,,0.0003238,13,21
0.0002851,26,36,,,,,0.0002771,7,21
0.0003791,6,35,,,,,0.0003151,2,21
0.0014715,5,34,,,,,0.0002014,21,21
0.0010168,26,33,,,,,0.0002126,25,21
0.0002855,35,32,,,,,0.0002108,31,21
0.0002229,3,31,,,,,0.0002077,7,21
0.0004721,6,32,,,,,0.0002639,2,21
0.0002693,33,31,,,,,0.0002014,28,21
0.000288,34,30,,,,,0.0002157,14,21
0.0002235,27,32,,,,,0.0002016,33,21
0.0002073,1,31,,,,,0.0002001,2,21
0.0002027,35,33,,,,,0.0002057,16,21
0.0002084,7,34,,,,,0.0003625,28,21
0.0002017,20,33,,,,,0.0002029,34,21
0.0002014,27,32,,,,,0.0002164,9,21
0.0002019,16,32,,,,,0.0002022,11,21
0.0002019,29,33,,,,,0.0004606,34,21
0.0002013,25,32,,,,,0.0002038,22,21
0.0002019,17,33,,,,,0.0002012,6,21
0.000202,35,36,,,,,0.0002582,34,21
0.0006234,12,38,,,,,0.0002763,18,21
0.0002049,21,37,,,,,0.0002037,12,21
0.000203,32,37,,,,,0.000201,10,21
0.0002072,35,37,,,,,0.0002584,5,21
0.0002016,14,37,,,,,0.000202,19,21
0.000202,27,36,,,,,0.0002018,11,21
0.0002017,11,36,,,,,0.0002267,5,21
0.0002028,17,35,,,,,0.0002027,27,21
0.0002708,23,39,,,,,0.0002025,3,21
0.0002604,26,40,,,,,0.000202,29,21
0.0002575,20,41,,,,,0.0002022,20,21
0.0002018,30,44,,,,,0.0002035,27,21
0.0002015,29,43,,,,,0.0002023,4,21
0.0002018,14,45,,,,,0.0002026,25,21
0.0002014,29,46,,,,,0.0002677,30,21
0.0002052,11,45,,,,,0.000342,19,21
0.000201,7,47,,,,,0.000201,33,21
0.0002008,16,46,,,,,0.0002014,23,21
0.0002146,29,46,,,,,0.0002016,6,21
0.0002012,8,46,,,,,0.0002012,26,21
0.0002007,12,45,,,,,0.0002029,17,21
0.0002043,11,46,,,,,0.0002298,30,21
0.0002008,26,45,,,,,0.000262,28,21
0.000262,2,46,,,,,0.0003789,23,21
0.0002604,7,45,,,,,0.000561,4,21
0.0002616,16,45,,,,,0.0002743,14,21
0.0002609,33,44,,,,,0.0002036,34,21
0.0002601,12,44,,,,,0.0002025,6,21
0.00026,1,45,,,,,0.0002021,15,21
0.0003341,32,44,,,,,0.0002734,32,21
0.000204,26,43,,,,,0.0002004,9,21
0.0002014,9,42,,,,,0.000237,18,21
0.000288,25,41,,,,,0.0002675,24,21
0.0002018,32,40,,,,,0.0002032,9,21
0.0002072,18,41,,,,,0.0002713,15,21
0.0002022,35,40,,,,,0.0002393,1,21
0.0002019,12,42,,,,,0.0002196,22,21
0.0002016,24,43,,,,,0.0002577,33,21
0.0002015,5,42,,,,,0.0002443,23,21
0.0002016,30,42,,,,,0.0002667,20,21
0.0002111,9,41,,,,,0.0002015,5,21
0.000253,7,40,,,,,0.0002996,23,21
0.0002017,18,41,,,,,0.0002025,15,21
0.0002119,26,40,,,,,0.0005229,17,21
0.0002016,2,40,,,,,0.0003292,14,21
0.0002005,18,39,,,,,0.0007089,33,21
0.0002123,10,38,,,,,0.0002036,9,21
0.0002017,33,39,,,,,0.0002068,11,21
0.0002174,9,39,,,,,0.0002019,9,21
0.0002013,22,39,,,,,0.0002024,35,21
0.0002011,6,39,,,,,0.00025,32,21
0.0002684,5,39,,,,,0.0002406,27,21
0.0002589,32,39,,,,,0.0002655,29,21
0.00026,24,40,,,,,0.0002082,11,21
0.0004579,5,41,,,,,0.0002079,31,21
0.0003384,21,44,,,,,0.0002015,10,21
0.0002658,26,43,,,,,0.0002017,35,21
0.0002687,30,43,,,,,0.0002115,14,21
0.0002648,35,43,,,,,0.0002546,12,21
0.0002556,24,42,,,,,0.0002699,27,21
0.0002015,22,42,,,,,0.0002012,12,21
0.0002025,12,41,,,,,0.0002602,23,21
0.000202,24,41,,,,,0.0004084,29,21
0.0002071,29,40,,,,,0.0002446,21,21
0.000202,12,39,,,,,0.0002584,9,21
0.0002022,22,39,,,,,0.0002472,31,21
0.0002296,4,40,,,,,0.0002008,3,21
0.0002668,15,39,,,,,0.0002419,16,21
0.0002747,32,38,,,,,0.0002015,28,21
0.0002695,1,38,,,,,0.0002229,2,21
0.0002614,29,37,,,,,0.0002067,4,21
0.0002621,29,37,,,,,0.0002015,4,21
0.0002655,11,36,,,,,0.0002011,14,21
0.0007905,30,38,,,,,0.0002618,13,21
0.0002607,5,37,,,,,0.0002665,11,21
0.0002624,10,37,,,,,0.0003375,22,21
0.0003869,19,41,,,,,0.0002023,6,21
0.000276,25,40,,,,,0.0002027,7,21
0.0003692,5,39,,,,,0.000331,8,21
0.0002715,1,38,,,,,0.0002018,7,21
0.0002024,18,42,,,,,0.0002808,15,21
0.000201,8,43,,,,,0.0002065,27,21
0.0002023,15,45,,,,,0.0002021,15,21
0.000202,6,44,,,,,0.0002588,29,21
0.000382,35,43,,,,,0.0002608,11,21
0.0002046,15,42,,,,,0.000203,4,21
0.0002033,13,41,,,,,0.0002029,12,21
0.0002073,11,40,,,,,0.0002061,20,21
0.000202,15,40,,,,,0.0002024,3,21
0.0002015,25,41,,,,,0.0002015,24,21
0.0003422,8,41,,,,,0.0002022,23,21
0.0002203,3,42,,,,,0.0002021,3,21
0.0002807,18,45,,,,,0.0002697,4,21
0.0003795,8,44,,,,,0.000272,32,21
0.0002033,23,43,,,,,0.0002048,3,21
0.0002014,13,43,,,,,0.0002149,18,21
0.0002463,32,42,,,,,0.0002706,25,21
0.0002024,7,43,,,,,0.0002519,4,21
0.0002177,18,43,,,,,0.0002021,18,21
0.0002015,33,42,,,,,0.0002108,6,21
0.0002024,3,42,,,,,0.000203,28,21
0.0004398,10,43,,,,,0.0002273,8,21
0.000221,19,43,,,,,0.000261,3,21
0.0002241,1,42,,,,,0.0002472,13,21
0.0002248,17,41,,,,,0.0003904,8,21
0.000282,20,40,,,,,0.0003201,29,21
0.0003075,28,40,,,,,0.0002292,26,21
0.0002014,11,42,,,,,0.0002015,22,21
0.0002021,22,41,,,,,0.0002027,29,21
0.000207,15,40,,,,,0.0003154,11,21
0.0002005,20,41,,,,,0.0002055,31,21
0.000201,31,41,,,,,0.0002265,4,21
0.0002107,28,40,,,,,0.0002021,24,21
0.0003237,28,39,,,,,0.0002022,28,22
0.0003089,33,38,,,,,0.0002005,1,22
0.0008015,3,40,,,,,0.0002007,7,22
0.0002772,11,40,,,,,0.0002221,2,22
0.0002859,20,40,,,,,0.0002118,9,22
0.000277,33,40,,,,,0.0002574,26,22
0.0005058,26,41,,,,,0.0007995,31,22
0.0002845,1,40,,,,,0.0002024,1,22
0.0003795,30,40,,,,,0.0002028,29,22
0.0003392,4,39,,,,,0.0002027,30,22
0.0003302,7,39,,,,,0.0002027,23,22
0.0004022,19,42,,,,,0.0002018,15,22
0.000658,21,43,,,,,0.0002012,17,22
0.0003586,22,43,,,,,0.0002019,9,22
0.0002828,1,44,,,,,0.0002009,19,22
0.0002901,3,43,,,,,0.0002241,17,22
0.0002772,35,42,,,,,0.0002018,2,22
0.0002935,5,41,,,,,0.000228,10,22
0.0002865,33,42,,,,,0.0002591,16,22
0.000288,29,44,,,,,0.0002634,1,22
0.0002726,19,45,,,,,0.0002008,27,22
0.0002804,20,45,,,,,0.0002017,23,22
0.0002824,28,44,,,,,0.0002631,21,22
0.0002778,15,43,,,,,0.0002435,12,22
0.000269,32,42,,,,,0.000217,16,22
0.0003509,25,42,,,,,0.000505,8,22
0.0007429,31,41,,,,,0.0002028,24,22
0.0003301,9,42,,,,,0.0002052,23,22
0.0002943,32,41,,,,,0.0002024,17,22
0.0007231,26,42,,,,,0.0002006,4,22
0.0003009,21,41,,,,,0.0002203,21,22
0.0002937,34,47,,,,,0.0002029,23,22
0.0003044,3,46,,,,,0.0002674,1,22
0.0002918,6,45,,,,,0.0002653,25,22
0.001351,32,44,,,,,0.0002632,20,22
0.0003687,17,44,,,,,0.0002521,7,22
0.0006331,10,46,,,,,0.0002635,12,22
0.0002825,11,45,,,,,0.0002299,5,22
0.0002944,2,44,,,,,0.0002418,22,22
0.0002865,28,45,,,,,0.0002625,24,22
0.0002858,19,44,,,,,0.0003442,11,22
0.0006633,14,45,,,,,0.0001995,14,22
0.0007127,12,45,,,,,0.0002975,35,22
0.0008242,1,44,,,,,0.0002,2,22
0.0008767,2,44,,,,,0.0003074,17,22
0.0002685,2,45,,,,,0.0002433,3,22
0.0002552,7,45,,,,,0.0002994,10,22
0.0007064,9,44,,,,,0.0003844,30,22
0.0002961,6,45,,,,,0.000271,15,22
0.0002866,34,44,,,,,0.0002681,5,22
0.0002864,25,49,,,,,0.0002005,27,22
0.0002846,24,48,,,,,0.0002797,30,22
0.0070023,4,48,,,,,0.0003672,15,22
0.0003047,8,49,,,,,0.0002027,11,22
0.0003579,24,50,,,,,0.0002758,17,22
0.0002711,13,49,,,,,0.0002067,22,22
0.0003058,28,50,,,,,0.0002966,22,22
0.0004442,2,50,,,,,0.0002015,13,22
0.0004795,13,49,,,,,0.0002007,15,22
0.0004201,5,52,,,,,0.0004179,20,22
0.0002038,34,51,,,,,0.0002929,28,22
0.0002035,3,51,,,,,0.0002693,15,22
0.0002025,18,50,,,,,0.0002957,23,22
0.0006968,11,49,,,,,0.0002929,10,22
0.0002985,23,48,,,,,0.0002919,27,22
0.0003044,3,47,,,,,0.000217,19,22
0.0003068,12,46,,,,,0.0002167,27,22
0.0002818,1,46,,,,,0.0002021,15,22
0.0028493,11,45,,,,,0.0004223,23,22
0.0002834,7,44,,,,,0.0002339,28,22
0.0020383,33,44,,,,,0.0002357,12,22
0.0002609,24,43,,,,,0.0002021,16,22
0.0002583,14,42,,,,,0.0002808,14,22
0.0002462,25,42,,,,,0.0002098,18,22
0.000244,24,43,,,,,0.0002048,9,22
0.0002735,26,44,,,,,0.0002013,23,22
0.0002583,6,43,,,,,0.0002013,8,22
0.0006119,33,42,,,,,0.0002007,2,22
0.0002575,25,41,,,,,0.0002016,1,22
0.0002671,33,40,,,,,0.0002018,13,22
0.0004659,16,39,,,,,0.0002058,12,22
0.0002882,5,41,,,,,0.0002018,4,22
0.0007444,13,40,,,,,0.0002009,35,22
0.0006384,5,41,,,,,0.0002018,2,22
0.0003917,26,40,,,,,0.0003493,9,22
0.0002758,20,43,,,,,0.0002053,2,22
0.0002744,16,43,,,,,0.0002654,28,22
0.000274,27,42,,,,,0.0003572,34,22
0.0002848,14,42,,,,,0.0005128,15,22
0.0002575,14,43,,,,,0.0002045,20,22
0.0002768,30,43,,,,,0.0003077,2,22
0.0002762,19,43,,,,,0.000323,28,22
0.000294,25,42,,,,,0.0003456,28,22
0.000258,27,43,,,,,0.0003337,27,22
0.0002631,28,43,,,,,0.0002558,2,22
0.0002602,4,42,,,,,0.0002021,2,22
0.0002739,2,41,,,,,0.0002018,9,22
0.0002945,20,43,,,,,0.0002019,9,22
0.0003272,5,43,,,,,0.0002775,21,22
0.0002718,33,48,,,,,0.0002027,5,22
0.0002712,1,47,,,,,0.0002021,17,22
0.000277,32,47,,,,,0.0002208,8,22
0.0009147,29,47,,,,,0.0001997,28,22
0.0002725,17,47,,,,,0.0002027,8,22
0.0002756,17,46,,,,,0.0002064,11,22
0.0004037,19,45,,,,,0.0002031,10,22
0.0002627,30,44,,,,,0.0002067,26,22
0.0002603,26,43,,,,,0.0002068,24,22
0.0002375,24,46,,,,,0.0002148,1,22
0.0002004,25,49,,,,,0.0002333,18,22
0.0002676,33,48,,,,,0.0002354,28,22
0.0003131,19,50,,,,,0.0002022,32,22
0.0003732,35,53,,,,,0.0002779,18,22
0.0005246,13,56,,,,,0.0002828,2,22
0.0003887,13,55,,,,,0.0002683,5,22
0.0003706,5,55,,,,,0.000201,1,22
0.0003419,25,54,,,,,0.0002161,31,22
0.0002628,15,54,,,,,0.000258,17,22
0.0002971,22,55,,,,,0.000261,7,22
0.0002805,18,54,,,,,0.0002834,23,22
0.0002752,21,53,,,,,0.0002541,25,22
0.0002075,25,54,,,,,0.0002007,34,22
0.0002024,10,55,,,,,0.0002016,3,22
0.0002339,18,55,,,,,0.0003246,29,22
0.0003324,10,54,,,,,0.0002015,12,22
0.000337,5,53,,,,,0.0002774,25,22
0.000383,28,52,,,,,0.0002946,24,22
0.0002258,2,52,,,,,0.0003083,34,22
0.0002173,3,51,,,,,0.000262,19,22
0.0002529,22,51,,,,,0.0003087,19,22
0.0004595,31,50,,,,,0.0002023,4,22
0.000271,10,50,,,,,0.0002073,16,22
0.0002789,23,52,,,,,0.0003687,6,22
0.0002355,17,51,,,,,0.0002047,31,22
0.0002369,24,50,,,,,0.0002006,12,22
0.0006219,23,49,,,,,0.0002008,29,22
0.0002629,32,49,,,,,0.000201,16,22
0.0005396,26,48,,,,,0.0002174,28,22
0.0002633,10,48,,,,,0.0002669,20,22
0.0002726,31,47,,,,,0.0002662,8,22
0.0002606,27,46,,,,,0.0002986,28,22
0.0002804,11,45,,,,,0.0002417,15,22
0.0002729,11,44,,,,,0.0002035,6,22
0.0002023,33,43,,,,,0.0002446,10,22
0.0002027,24,42,,,,,0.0002359,34,22
0.0002067,9,42,,,,,0.0003446,14,22
0.0002016,17,41,,,,,0.0002144,21,22
0.0002013,8,42,,,,,0.0003124,14,22
0.0003264,25,41,,,,,0.0003654,18,22
0.0002023,18,41,,,,,0.0002382,35,22
0.0002032,29,43,,,,,0.0002036,1,22
0.0002025,17,42,,,,,0.0002105,6,22
0.0002035,10,42,,,,,0.0009561,13,22
0.0002027,29,43,,,,,0.0002225,27,22
0.000203,23,42,,,,,0.0002603,2,22
0.0002035,15,41,,,,,0.0002017,9,22
0.0002033,23,44,,,,,0.0002051,14,22
0.0002029,4,43,,,,,0.0002723,15,22
0.0002014,11,42,,,,,0.0002792,29,22
0.0002137,13,44,,,,,0.000277,1,22
0.0002011,23,43,,,,,0.0003221,34,22
0.0002573,25,42,,,,,0.0002906,34,22
0.000261,16,41,,,,,0.0002321,17,22
0.0002637,35,42,,,,,0.0002029,23,22
0.000209,21,48,,,,,0.0002755,20,22
0.0002007,16,50,,,,,0.0002661,23,22
0.0002007,33,49,,,,,0.0002037,18,22
0.000263,2,48,,,,,0.0002019,6,22
0.0002083,18,47,,,,,0.0002615,23,22
0.0002004,8,46,,,,,0.000738,21,22
0.0002007,6,45,,,,,0.0002634,35,22
0.0002361,23,44,,,,,0.0002833,34,22
0.0002026,5,43,,,,,0.0010789,16,22
0.000208,24,47,,,,,0.0002189,24,22
0.0002016,31,47,,,,,0.0002995,10,22
0.0002008,22,47,,,,,0.0002983,26,22
0.0003093,24,46,,,,,0.0002033,21,22
0.0002641,32,49,,,,,0.0002054,14,22
0.0002014,19,48,,,,,0.0002182,15,22
0.0002015,20,49,,,,,0.0002634,31,22
0.0002058,22,48,,,,,0.0002025,13,22
0.0002017,31,49,,,,,0.0002013,7,22
0.0002004,14,48,,,,,0.0002909,29,22
0.0002006,26,48,,,,,0.0002736,26,22
0.000256,10,48,,,,,0.0002018,5,22
0.0002618,19,47,,,,,0.0002441,13,22
0.0002613,34,48,,,,,0.0003377,17,22
0.0002607,13,50,,,,,0.0004062,4,22
0.0002624,30,51,,,,,0.0002733,6,22
0.0002496,12,51,,,,,0.0002731,2,22
0.0002005,3,54,,,,,0.000298,25,22
0.0002001,1,55,,,,,0.0002061,15,22
0.0002006,34,54,,,,,0.0002019,29,22
0.0002376,28,54,,,,,0.0002002,1,22
0.0002005,33,54,,,,,0.0002042,28,22
0.0002048,6,53,,,,,0.0002032,26,22
0.0002004,35,52,,,,,0.0002637,11,22
0.000201,32,55,,,,,0.0002606,9,22
0.0002007,2,54,,,,,0.0002849,21,22
0.0002,34,53,,,,,0.0002853,10,22
0.0002008,9,52,,,,,0.0020123,4,22
0.0002001,21,56,,,,,0.0002692,2,22
0.0001999,16,57,,,,,0.0002028,11,22
0.0002051,20,57,,,,,0.0001968,8,22
0.0002011,22,60,,,,,0.0002009,29,22
0.0001999,35,59,,,,,0.0002008,26,22
0.0002034,7,61,,,,,0.0002021,17,22
0.000368,14,61,,,,,0.0002077,31,22
0.0002631,8,61,,,,,0.000201,35,22
0.0003004,6,61,,,,,0.0002608,14,22
0.0002546,13,60,,,,,0.0002699,4,22
0.0003613,29,59,,,,,0.0002093,7,22
0.0005777,18,58,,,,,0.0003444,31,22
