cas operacie,cislo,velkost frontu,,,,,,,
2.72E-05,3,138,,,,,0.0000302,3,107
2.87E-05,3,138,,,,,0.0000233,3,107
3.00E-05,3,137,,,,,0.0000234,3,107
3.05E-05,3,136,,,,,0.0000961,3,107
3.14E-05,3,134,,,,,0.0000235,3,107
3.05E-05,3,133,,,,,0.0000236,3,107
3.04E-05,3,133,,,,,0.0000233,3,107
3.06E-05,3,133,,,,,0.0000251,3,107
3.04E-05,3,134,,,,,0.0000309,3,107
3.29E-05,3,135,,,,,0.0000346,3,107
3.26E-05,3,135,,,,,0.0000286,3,107
3.13E-05,3,135,,,,,0.0000233,3,107
3.22E-05,3,134,,,,,0.0000299,3,107
3.24E-05,3,134,,,,,0.0000237,3,107
3.15E-05,3,136,,,,,0.0000235,3,107
3.25E-05,3,137,,,,,0.0000235,3,107
2.36E-05,3,135,,,,,0.00003,3,107
2.34E-05,3,135,,,,,0.0000239,3,107
2.37E-05,3,135,,,,,0.0000408,3,107
2.37E-05,3,134,,,,,0.0000239,3,107
2.34E-05,3,134,,,,,0.0000329,3,107
2.30E-05,3,133,,,,,0.0000236,3,107
2.34E-05,3,133,,,,,0.0000302,3,107
2.34E-05,3,131,,,,,0.0000304,3,107
3.41E-05,3,134,,,,,0.0000301,3,107
3.15E-05,3,135,,,,,0.0000303,3,107
3.32E-05,3,136,,,,,0.0000293,3,107
3.27E-05,3,134,,,,,0.0000289,3,107
3.30E-05,3,133,,,,,0.0000304,3,107
3.15E-05,3,135,,,,,0.0001064,3,107
2.37E-05,3,133,,,,,0.000031,3,107
3.10E-05,3,131,,,,,0.0000285,3,107
3.36E-05,3,130,,,,,0.0000283,3,107
3.28E-05,3,130,,,,,0.0000286,3,107
3.31E-05,3,128,,,,,0.0000313,10,108
3.29E-05,3,127,,,,,0.0000309,10,108
3.12E-05,3,128,,,,,0.0000235,10,108
3.14E-05,3,128,,,,,0.0000236,10,108
3.46E-05,3,127,,,,,0.0000237,10,108
3.71E-05,3,124,,,,,0.000034,10,108
3.27E-05,3,122,,,,,0.0000233,10,108
3.42E-05,3,122,,,,,0.0000243,10,108
3.22E-05,3,122,,,,,0.0000314,3,108
3.31E-05,3,122,,,,,0.0000302,3,108
3.21E-05,3,122,,,,,0.0000233,3,108
3.61E-05,3,122,,,,,0.0000304,3,108
4.19E-05,3,121,,,,,0.0000293,3,108
3.81E-05,3,122,,,,,0.0000271,3,108
2.83E-05,3,122,,,,,0.0000297,3,108
2.72E-05,3,121,,,,,0.0000369,3,108
2.79E-05,3,120,,,,,0.0000234,3,108
2.81E-05,3,118,,,,,0.0000234,3,108
2.97E-05,3,120,,,,,0.0000305,3,108
2.99E-05,3,121,,,,,0.0000288,3,108
2.98E-05,3,123,,,,,0.0000328,3,108
0.0002806,3,125,,,,,0.0000301,3,108
3.00E-05,3,124,,,,,0.0000238,3,108
3.20E-05,3,124,,,,,0.0000236,3,108
3.40E-05,3,124,,,,,0.0000235,3,108
3.44E-05,3,124,,,,,0.0000236,3,108
3.36E-05,3,124,,,,,0.0000236,3,108
3.10E-05,3,122,,,,,0.0000312,3,108
3.11E-05,3,122,,,,,0.0000348,3,108
3.10E-05,3,122,,,,,0.0000345,3,108
3.36E-05,3,121,,,,,0.0000233,3,108
3.23E-05,3,120,,,,,0.000034,3,108
3.11E-05,3,121,,,,,0.0000337,3,108
3.36E-05,3,120,,,,,0.0000233,3,108
3.45E-05,3,120,,,,,0.0000232,3,108
3.40E-05,3,120,,,,,0.000023,3,108
3.23E-05,3,121,,,,,0.0000232,3,108
3.36E-05,3,118,,,,,0.0000233,3,108
3.35E-05,3,117,,,,,0.0000233,3,108
2.39E-05,3,115,,,,,0.0000307,3,108
2.94E-05,3,117,,,,,0.0000304,3,108
3.00E-05,3,117,,,,,0.0000294,3,108
2.88E-05,3,116,,,,,0.0000307,3,108
2.36E-05,3,117,,,,,0.0000302,3,108
2.35E-05,3,116,,,,,0.0000302,3,108
2.34E-05,3,117,,,,,0.000024,3,108
2.36E-05,3,116,,,,,0.0000239,3,108
2.34E-05,3,115,,,,,0.0000235,3,108
2.35E-05,3,114,,,,,0.0000285,3,108
2.34E-05,3,114,,,,,0.0000324,3,108
2.35E-05,3,114,,,,,0.000035,3,108
2.35E-05,3,114,,,,,0.000033,3,108
2.34E-05,3,114,,,,,0.0000309,3,108
2.35E-05,3,114,,,,,0.000028,3,108
2.34E-05,3,114,,,,,0.0000305,3,108
2.38E-05,3,114,,,,,0.0000321,3,108
2.35E-05,3,113,,,,,0.000052,3,108
2.36E-05,3,115,,,,,0.0000333,3,108
2.35E-05,3,115,,,,,0.0000301,3,108
2.35E-05,3,117,,,,,0.0000272,3,108
2.31E-05,3,118,,,,,0.0000572,3,108
2.34E-05,3,117,,,,,0.0000235,3,108
2.33E-05,3,116,,,,,0.0000314,3,108
2.34E-05,3,116,,,,,0.00009,3,108
2.33E-05,3,116,,,,,0.0000564,3,108
2.32E-05,3,117,,,,,0.0000377,3,108
2.34E-05,3,116,,,,,0.0000238,3,108
2.32E-05,3,118,,,,,0.0000279,3,108
2.32E-05,3,118,,,,,0.0000279,3,108
2.31E-05,3,118,,,,,0.0000305,3,108
2.33E-05,3,121,,,,,0.0000336,3,108
2.33E-05,3,121,,,,,0.0000323,3,108
2.34E-05,3,123,,,,,0.0000313,3,108
2.34E-05,3,125,,,,,0.0000237,3,108
2.34E-05,3,126,,,,,0.0000235,3,108
2.32E-05,3,126,,,,,0.00003,3,108
3.00E-05,3,129,,,,,0.0000303,3,108
3.02E-05,3,129,,,,,0.0000237,3,108
3.04E-05,3,129,,,,,0.0000298,3,108
2.83E-05,3,129,,,,,0.0000299,3,108
2.91E-05,3,129,,,,,0.00003,3,108
2.34E-05,3,129,,,,,0.0000298,3,108
2.34E-05,3,131,,,,,0.0000239,3,108
2.40E-05,3,130,,,,,0.0000307,3,108
2.89E-05,3,133,,,,,0.0000299,3,108
3.22E-05,3,133,,,,,0.0000283,3,108
2.36E-05,3,132,,,,,0.0000235,3,108
2.35E-05,3,132,,,,,0.0000233,3,108
2.35E-05,3,132,,,,,0.0000329,3,108
2.35E-05,3,133,,,,,0.0000302,3,108
2.34E-05,3,133,,,,,0.0000236,3,108
2.39E-05,3,134,,,,,0.0000235,3,108
2.73E-05,3,132,,,,,0.0000276,3,108
3.02E-05,3,133,,,,,0.0000233,3,108
3.07E-05,3,133,,,,,0.0000231,3,108
4.13E-05,3,133,,,,,0.0000234,3,108
3.04E-05,3,134,,,,,0.0000231,3,108
3.09E-05,3,135,,,,,0.0000236,3,108
2.35E-05,3,134,,,,,0.0000236,3,108
2.36E-05,3,133,,,,,0.0000246,3,108
2.39E-05,3,134,,,,,0.0000235,3,108
2.36E-05,3,132,,,,,0.0000233,3,108
2.60E-05,3,134,,,,,0.0000234,3,108
2.36E-05,3,135,,,,,0.0000236,3,108
2.34E-05,3,135,,,,,0.0000238,3,108
2.31E-05,3,137,,,,,0.0000299,3,108
2.34E-05,3,137,,,,,0.00003,3,108
2.33E-05,3,137,,,,,0.0000302,3,108
2.33E-05,3,137,,,,,0.000028,3,108
2.33E-05,3,136,,,,,0.0000945,3,108
2.31E-05,3,134,,,,,0.000036,3,108
2.35E-05,3,133,,,,,0.0000341,3,108
2.35E-05,3,133,,,,,0.0000371,3,108
0.0001133,3,132,,,,,0.000033,3,108
2.43E-05,3,132,,,,,0.000032,3,108
2.34E-05,3,133,,,,,0.0000329,3,108
2.86E-05,3,132,,,,,0.0000337,3,108
2.34E-05,3,130,,,,,0.0000314,3,108
2.34E-05,3,129,,,,,0.0000321,3,108
2.34E-05,3,129,,,,,0.0000276,3,108
3.26E-05,3,129,,,,,0.0000263,3,108
2.37E-05,3,128,,,,,0.0000314,3,108
2.34E-05,3,126,,,,,0.0000271,3,108
2.36E-05,3,124,,,,,0.0000267,3,108
2.34E-05,3,123,,,,,0.0000309,3,108
2.35E-05,3,123,,,,,0.0000282,3,108
2.33E-05,3,121,,,,,0.0000284,3,108
2.33E-05,3,121,,,,,0.0000286,10,109
2.33E-05,3,124,,,,,0.0000292,10,109
2.37E-05,3,124,,,,,0.0000274,10,109
2.33E-05,3,124,,,,,0.0000235,10,109
2.76E-05,3,126,,,,,0.0000236,10,109
2.35E-05,3,127,,,,,0.0001312,10,109
2.33E-05,3,125,,,,,0.0001612,3,109
2.33E-05,3,125,,,,,0.00003,3,109
2.34E-05,3,126,,,,,0.0000299,3,109
2.35E-05,3,127,,,,,0.0000234,3,109
2.36E-05,3,127,,,,,0.0000306,3,109
2.34E-05,3,121,,,,,0.0000304,3,109
2.36E-05,3,121,,,,,0.0000234,3,109
2.34E-05,3,119,,,,,0.0000235,3,109
2.26E-05,3,120,,,,,0.0000235,3,109
2.28E-05,3,120,,,,,0.000032,3,109
2.40E-05,3,116,,,,,0.0000297,3,109
2.34E-05,3,117,,,,,0.0000238,3,109
2.36E-05,3,117,,,,,0.0000236,3,109
2.32E-05,3,117,,,,,0.0000304,3,109
2.37E-05,3,116,,,,,0.0000236,3,109
2.28E-05,3,117,,,,,0.0000237,3,109
2.76E-05,3,116,,,,,0.0000235,3,109
2.32E-05,3,116,,,,,0.0000234,3,109
3.01E-05,3,116,,,,,0.0000303,3,109
2.38E-05,3,116,,,,,0.0000305,3,109
2.35E-05,3,116,,,,,0.0000286,3,109
2.96E-05,3,113,,,,,0.0000292,3,109
0.0001821,3,120,,,,,0.0000234,3,109
2.88E-05,3,119,,,,,0.0000234,3,109
2.96E-05,3,117,,,,,0.0000232,3,109
2.90E-05,3,116,,,,,0.0000298,3,109
2.34E-05,3,116,,,,,0.0000318,3,109
2.37E-05,3,116,,,,,0.0000304,3,109
2.38E-05,3,115,,,,,0.0000234,3,109
2.35E-05,3,115,,,,,0.0000239,3,109
2.34E-05,3,114,,,,,0.0000235,3,109
2.36E-05,3,115,,,,,0.0000237,3,109
4.72E-05,3,114,,,,,0.0000303,3,109
3.00E-05,3,115,,,,,0.0000305,3,109
3.88E-05,3,115,,,,,0.0000311,3,109
3.05E-05,3,116,,,,,0.0000235,3,109
3.05E-05,3,116,,,,,0.000031,3,109
3.10E-05,3,116,,,,,0.0000294,3,109
3.18E-05,3,118,,,,,0.0000303,3,109
3.13E-05,3,118,,,,,0.000029,3,109
3.00E-05,3,118,,,,,0.0000397,3,109
3.13E-05,3,120,,,,,0.0000321,3,109
3.14E-05,3,119,,,,,0.0000313,3,109
3.09E-05,3,119,,,,,0.0000236,3,109
3.07E-05,3,121,,,,,0.00003,3,109
2.37E-05,3,123,,,,,0.0000273,3,109
2.35E-05,3,125,,,,,0.0000269,3,109
2.41E-05,3,126,,,,,0.0000322,3,109
2.35E-05,3,126,,,,,0.000028,3,109
2.33E-05,3,126,,,,,0.0000353,3,109
2.34E-05,3,125,,,,,0.0000311,3,109
2.38E-05,3,124,,,,,0.0000324,3,109
2.37E-05,3,126,,,,,0.0000789,3,109
2.37E-05,3,126,,,,,0.0000382,3,109
2.29E-05,3,124,,,,,0.0000293,3,109
2.46E-05,3,124,,,,,0.0000238,3,109
2.35E-05,3,130,,,,,0.0000301,3,109
2.33E-05,3,128,,,,,0.0000299,3,109
2.75E-05,3,128,,,,,0.0000301,3,109
2.84E-05,3,126,,,,,0.0000303,3,109
2.34E-05,3,122,,,,,0.0000233,3,109
2.35E-05,3,123,,,,,0.0000328,3,109
2.34E-05,3,123,,,,,0.0000301,3,109
2.35E-05,3,123,,,,,0.0000295,3,109
2.34E-05,3,124,,,,,0.0000259,3,109
2.36E-05,3,124,,,,,0.0000236,3,109
2.34E-05,3,124,,,,,0.000029,3,109
2.35E-05,3,124,,,,,0.00003,3,109
2.27E-05,3,124,,,,,0.0000301,3,109
4.65E-05,3,123,,,,,0.00003,3,109
2.42E-05,3,123,,,,,0.0000304,3,109
2.34E-05,3,123,,,,,0.0000303,3,109
2.34E-05,3,124,,,,,0.0000305,3,109
2.35E-05,3,128,,,,,0.000031,3,109
2.36E-05,3,128,,,,,0.0000232,3,109
2.34E-05,3,129,,,,,0.0000234,3,109
2.86E-05,3,129,,,,,0.0000237,3,109
3.54E-05,3,131,,,,,0.0000279,3,109
3.46E-05,3,131,,,,,0.0000341,3,109
2.40E-05,3,131,,,,,0.0000235,3,109
2.37E-05,3,131,,,,,0.0000233,3,109
2.36E-05,3,131,,,,,0.0000235,3,109
2.37E-05,3,131,,,,,0.0000235,3,109
3.48E-05,3,130,,,,,0.0000235,3,109
2.35E-05,3,131,,,,,0.0000234,3,109
2.34E-05,3,134,,,,,0.0000235,3,109
2.33E-05,3,134,,,,,0.000032,3,109
2.37E-05,3,135,,,,,0.0000328,3,109
3.86E-05,3,134,,,,,0.0000282,3,109
4.75E-05,3,134,,,,,0.0000292,3,109
4.87E-05,3,135,,,,,0.000036,3,109
3.24E-05,3,137,,,,,0.0000236,3,109
3.18E-05,3,137,,,,,0.0000308,3,109
0.000158,3,137,,,,,0.000029,3,109
3.05E-05,3,137,,,,,0.0000276,3,109
3.15E-05,3,139,,,,,0.0000313,10,110
3.41E-05,3,140,,,,,0.0000305,10,110
3.13E-05,3,143,,,,,0.0000234,10,110
3.16E-05,3,143,,,,,0.0000234,10,110
3.28E-05,3,144,,,,,0.0000238,10,110
4.20E-05,3,148,,,,,0.0000233,10,110
2.85E-05,3,148,,,,,0.0000272,10,110
3.26E-05,3,151,,,,,0.0000289,3,110
2.38E-05,3,151,,,,,0.0000288,3,110
2.97E-05,3,149,,,,,0.0000303,3,110
3.07E-05,3,150,,,,,0.0000309,3,110
2.92E-05,3,152,,,,,0.0000304,3,110
3.62E-05,3,152,,,,,0.0000237,3,110
3.07E-05,3,152,,,,,0.0000288,3,110
2.70E-05,3,152,,,,,0.0000336,3,110
2.93E-05,3,150,,,,,0.0000338,3,110
2.64E-05,3,151,,,,,0.0000297,3,110
3.12E-05,3,151,,,,,0.0000291,3,110
3.05E-05,3,149,,,,,0.0000293,3,110
3.05E-05,3,154,,,,,0.0000315,3,110
3.35E-05,3,154,,,,,0.0000339,3,110
2.36E-05,3,153,,,,,0.0000295,3,110
2.35E-05,3,154,,,,,0.0000298,3,110
2.32E-05,3,155,,,,,0.0000309,3,110
2.32E-05,3,154,,,,,0.0000302,3,110
2.32E-05,3,154,,,,,0.0000305,3,110
2.45E-05,3,152,,,,,0.0000305,3,110
3.42E-05,3,152,,,,,0.0000301,3,110
3.43E-05,3,154,,,,,0.0000304,3,110
2.87E-05,3,154,,,,,0.0000374,3,110
2.55E-05,3,154,,,,,0.0000237,3,110
3.99E-05,3,154,,,,,0.0000233,3,110
2.32E-05,3,153,,,,,0.0000297,3,110
2.32E-05,3,153,,,,,0.0000304,3,110
2.33E-05,3,153,,,,,0.0000306,3,110
2.34E-05,3,154,,,,,0.0000235,3,110
2.26E-05,3,153,,,,,0.0000233,3,110
2.27E-05,3,153,,,,,0.0000321,3,110
2.42E-05,3,152,,,,,0.0000303,3,110
2.35E-05,3,153,,,,,0.0000235,3,110
2.34E-05,3,154,,,,,0.0000234,3,110
2.33E-05,3,154,,,,,0.0000234,3,110
2.33E-05,3,153,,,,,0.0000237,3,110
3.49E-05,3,151,,,,,0.0000288,3,110
3.25E-05,3,151,,,,,0.0000326,3,110
3.08E-05,3,151,,,,,0.0000283,3,110
3.26E-05,3,150,,,,,0.0000236,3,110
2.85E-05,3,149,,,,,0.0000333,3,110
2.36E-05,3,140,,,,,0.0000321,3,110
2.65E-05,3,139,,,,,0.000033,3,110
2.83E-05,3,139,,,,,0.000024,3,110
2.42E-05,3,138,,,,,0.0000237,3,110
2.33E-05,3,138,,,,,0.000024,3,110
2.33E-05,3,138,,,,,0.0000236,3,110
2.36E-05,3,139,,,,,0.0000266,3,110
2.34E-05,3,139,,,,,0.0000327,3,110
2.34E-05,3,141,,,,,0.0000313,3,110
2.33E-05,3,143,,,,,0.00003,3,110
2.34E-05,3,142,,,,,0.0000236,3,110
2.33E-05,3,141,,,,,0.0000241,3,110
2.43E-05,3,142,,,,,0.0000306,3,110
2.55E-05,3,145,,,,,0.0000299,3,110
3.23E-05,3,146,,,,,0.00003,3,110
2.98E-05,3,147,,,,,0.0000235,3,110
3.22E-05,3,145,,,,,0.0000237,3,110
3.26E-05,3,145,,,,,0.0000235,3,110
3.34E-05,3,145,,,,,0.0000323,3,110
3.17E-05,3,147,,,,,0.0000297,3,110
3.12E-05,3,146,,,,,0.000029,3,110
3.07E-05,3,147,,,,,0.0000308,3,110
3.09E-05,3,147,,,,,0.0000304,3,110
3.05E-05,3,146,,,,,0.0000303,3,110
3.11E-05,3,146,,,,,0.0000303,3,110
3.13E-05,3,146,,,,,0.00003,3,110
2.97E-05,3,146,,,,,0.0000301,3,110
3.07E-05,3,146,,,,,0.0000233,3,110
2.36E-05,3,139,,,,,0.0000233,3,110
2.33E-05,3,139,,,,,0.0000238,3,110
3.01E-05,3,138,,,,,0.0000308,3,110
2.70E-05,3,139,,,,,0.0000234,3,110
2.34E-05,3,139,,,,,0.000036,3,110
2.37E-05,3,139,,,,,0.0000236,3,110
2.40E-05,3,137,,,,,0.0000234,3,110
2.35E-05,3,139,,,,,0.0000243,3,110
2.33E-05,3,139,,,,,0.0000238,3,110
2.35E-05,3,140,,,,,0.0000235,3,110
2.34E-05,3,141,,,,,0.0000236,3,110
2.33E-05,3,141,,,,,0.0000234,3,110
2.33E-05,3,141,,,,,0.0000235,3,110
2.35E-05,3,141,,,,,0.0000234,3,110
2.38E-05,3,141,,,,,0.0000239,3,110
2.34E-05,3,142,,,,,0.0000298,3,110
2.33E-05,3,139,,,,,0.0000301,3,110
2.33E-05,3,139,,,,,0.0000302,3,110
2.34E-05,3,139,,,,,0.0000235,3,110
2.32E-05,3,139,,,,,0.0000235,3,110
2.33E-05,3,139,,,,,0.0000289,3,110
2.33E-05,3,140,,,,,0.0000304,3,110
2.32E-05,3,143,,,,,0.0000302,3,110
2.35E-05,3,143,,,,,0.000032,3,110
2.35E-05,3,143,,,,,0.0000477,3,110
3.22E-05,3,141,,,,,0.0000307,10,111
3.48E-05,3,142,,,,,0.0000239,10,111
2.41E-05,3,138,,,,,0.0000235,10,111
2.37E-05,3,138,,,,,0.0000233,10,111
3.23E-05,3,138,,,,,0.0000233,10,111
2.36E-05,3,138,,,,,0.0000237,10,111
2.95E-05,3,138,,,,,0.0000239,10,111
3.40E-05,3,139,,,,,0.0000338,3,111
2.37E-05,3,139,,,,,0.0000297,3,111
2.34E-05,3,140,,,,,0.0000345,3,111
2.34E-05,3,140,,,,,0.0000289,3,111
2.35E-05,3,140,,,,,0.0000315,3,111
2.35E-05,3,140,,,,,0.0000305,3,111
2.35E-05,3,143,,,,,0.0000302,3,111
2.37E-05,3,142,,,,,0.0000299,3,111
2.34E-05,3,142,,,,,0.0000309,3,111
3.13E-05,3,143,,,,,0.0000237,3,111
0.0001306,3,143,,,,,0.0000321,3,111
0.0001684,3,143,,,,,0.0000303,3,111
2.36E-05,3,143,,,,,0.000028,3,111
2.38E-05,3,142,,,,,0.0000312,3,111
2.38E-05,3,140,,,,,0.0000271,3,111
0.0001008,3,141,,,,,0.0000235,3,111
2.36E-05,3,139,,,,,0.000024,3,111
2.36E-05,3,139,,,,,0.0000236,3,111
2.35E-05,3,140,,,,,0.0000736,3,111
2.33E-05,3,140,,,,,0.0000237,3,111
2.34E-05,3,136,,,,,0.0000235,3,111
3.02E-05,3,133,,,,,0.0000345,3,111
3.08E-05,3,132,,,,,0.000032,3,111
3.17E-05,3,132,,,,,0.0000376,3,111
2.38E-05,3,132,,,,,0.0000235,3,111
2.35E-05,3,131,,,,,0.0000237,3,111
2.93E-05,3,131,,,,,0.0000235,3,111
3.75E-05,3,134,,,,,0.0000236,3,111
2.85E-05,3,135,,,,,0.0000322,3,111
2.35E-05,3,136,,,,,0.0000273,3,111
2.35E-05,3,135,,,,,0.0000243,3,111
2.33E-05,3,135,,,,,0.0000234,3,111
2.33E-05,3,138,,,,,0.0000234,3,111
2.33E-05,3,139,,,,,0.0000234,3,111
2.69E-05,3,138,,,,,0.0000243,3,111
2.37E-05,3,139,,,,,0.0000305,3,111
2.35E-05,3,140,,,,,0.0000306,3,111
2.34E-05,3,139,,,,,0.0000278,3,111
2.33E-05,3,139,,,,,0.0000307,3,111
2.34E-05,3,134,,,,,0.0000236,3,111
2.35E-05,3,135,,,,,0.0000234,3,111
2.35E-05,3,137,,,,,0.0000232,3,111
2.33E-05,3,138,,,,,0.0000279,3,111
2.34E-05,3,135,,,,,0.0000311,3,111
2.33E-05,3,134,,,,,0.0000333,3,111
2.34E-05,3,134,,,,,0.0000302,3,111
2.32E-05,3,133,,,,,0.0000297,3,111
2.35E-05,3,132,,,,,0.0000312,3,111
2.35E-05,3,135,,,,,0.0000305,3,111
2.33E-05,3,138,,,,,0.0000321,3,111
2.33E-05,3,138,,,,,0.0000306,3,111
2.34E-05,3,135,,,,,0.0000302,3,111
2.33E-05,3,134,,,,,0.0000301,3,111
2.74E-05,3,132,,,,,0.0000299,3,111
3.19E-05,3,133,,,,,0.0000301,3,111
2.43E-05,3,132,,,,,0.0000234,3,111
2.38E-05,3,132,,,,,0.0000247,3,111
2.33E-05,3,131,,,,,0.0000254,3,111
2.37E-05,3,131,,,,,0.0000239,3,111
2.38E-05,3,132,,,,,0.0000303,3,111
2.34E-05,3,133,,,,,0.0000301,3,111
2.34E-05,3,134,,,,,0.0000376,3,111
2.34E-05,3,134,,,,,0.0000236,3,111
2.74E-05,3,133,,,,,0.0000276,3,111
2.84E-05,3,133,,,,,0.0000278,3,111
2.89E-05,3,131,,,,,0.0000237,3,111
2.97E-05,3,133,,,,,0.0000313,3,111
2.92E-05,3,134,,,,,0.000024,3,111
2.89E-05,3,132,,,,,0.0000299,3,111
2.93E-05,3,132,,,,,0.0000327,3,111
2.90E-05,3,133,,,,,0.0000236,3,111
2.74E-05,3,138,,,,,0.0000285,3,111
2.89E-05,3,138,,,,,0.0000283,3,111
2.93E-05,3,140,,,,,0.0000302,3,111
3.02E-05,3,139,,,,,0.0000425,3,111
3.41E-05,3,139,,,,,0.0000233,3,111
3.24E-05,3,140,,,,,0.0000324,3,111
2.34E-05,3,139,,,,,0.00003,3,111
2.39E-05,3,140,,,,,0.0000299,3,111
2.33E-05,3,139,,,,,0.0000301,3,111
2.31E-05,3,139,,,,,0.0000233,3,111
3.56E-05,3,139,,,,,0.0000235,3,111
2.35E-05,3,140,,,,,0.0000327,3,111
2.33E-05,3,142,,,,,0.0000237,3,111
2.30E-05,3,142,,,,,0.0000305,3,111
2.33E-05,3,139,,,,,0.0000298,3,111
2.33E-05,3,139,,,,,0.0000234,3,111
2.32E-05,3,139,,,,,0.0000233,3,111
2.32E-05,3,139,,,,,0.0000241,3,111
2.32E-05,3,138,,,,,0.0000234,3,111
2.34E-05,3,136,,,,,0.0000299,3,111
2.34E-05,3,134,,,,,0.00003,3,111
2.71E-05,3,135,,,,,0.0000309,3,111
2.91E-05,3,133,,,,,0.0000293,3,111
2.83E-05,3,133,,,,,0.0000248,3,111
2.38E-05,3,130,,,,,0.0000239,3,111
2.33E-05,3,130,,,,,0.0000234,3,111
2.37E-05,3,131,,,,,0.0000234,3,111
2.39E-05,3,132,,,,,0.0000241,3,111
2.36E-05,3,133,,,,,0.0000305,3,111
2.44E-05,3,132,,,,,0.0000251,3,111
2.34E-05,3,127,,,,,0.0000293,3,111
2.32E-05,3,127,,,,,0.0000235,3,111
2.32E-05,3,128,,,,,0.0000235,3,111
2.34E-05,3,131,,,,,0.0000304,3,111
2.33E-05,3,129,,,,,0.0000236,3,111
2.35E-05,3,127,,,,,0.00003,3,111
2.35E-05,3,127,,,,,0.0000312,3,111
4.00E-05,3,127,,,,,0.0000337,3,111
2.51E-05,3,127,,,,,0.000036,3,111
2.34E-05,3,126,,,,,0.0000339,3,111
2.85E-05,3,125,,,,,0.0000388,3,111
3.04E-05,3,124,,,,,0.0000424,3,111
2.73E-05,3,121,,,,,0.0000423,3,111
2.77E-05,3,121,,,,,0.0000361,3,111
2.35E-05,3,122,,,,,0.000034,3,111
3.78E-05,3,123,,,,,0.0000241,10,112
2.92E-05,3,122,,,,,0.0000389,10,112
2.39E-05,3,121,,,,,0.0000235,10,112
2.37E-05,3,125,,,,,0.0000235,10,112
2.33E-05,3,124,,,,,0.0000236,10,112
4.67E-05,3,123,,,,,0.0000234,10,112
3.64E-05,3,123,,,,,0.0000236,10,112
2.91E-05,3,123,,,,,0.00003,3,112
2.38E-05,3,120,,,,,0.0000303,3,112
2.35E-05,3,120,,,,,0.0000301,3,112
2.36E-05,3,120,,,,,0.0000301,3,112
2.32E-05,3,120,,,,,0.00003,3,112
2.33E-05,3,120,,,,,0.0000301,3,112
2.33E-05,3,120,,,,,0.0000305,3,112
2.34E-05,3,123,,,,,0.0000345,3,112
2.96E-05,3,125,,,,,0.0000338,3,112
0.000183,3,126,,,,,0.0000237,3,112
2.49E-05,3,126,,,,,0.0000317,3,112
2.36E-05,3,124,,,,,0.0000307,3,112
2.38E-05,3,122,,,,,0.0000307,3,112
3.38E-05,3,122,,,,,0.0000237,3,112
3.26E-05,3,122,,,,,0.0000234,3,112
3.25E-05,3,122,,,,,0.0000234,3,112
3.28E-05,3,122,,,,,0.0000234,3,112
2.54E-05,3,124,,,,,0.0000234,3,112
2.35E-05,3,125,,,,,0.0000234,3,112
2.33E-05,3,125,,,,,0.0000303,3,112
2.34E-05,3,125,,,,,0.0000305,3,112
2.33E-05,3,123,,,,,0.0000326,3,112
2.34E-05,3,123,,,,,0.0000234,3,112
2.36E-05,3,122,,,,,0.0000416,3,112
2.36E-05,3,122,,,,,0.0000239,3,112
2.33E-05,3,124,,,,,0.0000235,3,112
2.32E-05,3,121,,,,,0.0000233,3,112
2.33E-05,3,119,,,,,0.0000327,3,112
2.32E-05,3,120,,,,,0.0000273,3,112
2.35E-05,3,121,,,,,0.0000237,3,112
2.34E-05,3,122,,,,,0.0000265,3,112
2.34E-05,3,122,,,,,0.0000235,3,112
2.33E-05,3,122,,,,,0.000029,3,112
2.81E-05,3,121,,,,,0.00003,3,112
2.85E-05,3,121,,,,,0.0000303,3,112
2.74E-05,3,121,,,,,0.0000322,3,112
3.36E-05,3,118,,,,,0.0000335,3,112
2.94E-05,3,120,,,,,0.0000245,3,112
3.05E-05,3,119,,,,,0.00003,3,112
2.31E-05,3,118,,,,,0.00003,3,112
2.33E-05,3,121,,,,,0.0000301,3,112
2.35E-05,3,120,,,,,0.0000301,3,112
2.34E-05,3,120,,,,,0.00003,3,112
2.50E-05,3,120,,,,,0.0000299,3,112
2.39E-05,3,117,,,,,0.0000298,3,112
2.36E-05,3,117,,,,,0.0000334,3,112
2.34E-05,3,120,,,,,0.0000324,3,112
2.34E-05,3,118,,,,,0.0000377,3,112
2.36E-05,3,116,,,,,0.0000306,3,112
2.35E-05,3,117,,,,,0.0000304,3,112
2.34E-05,3,117,,,,,0.000031,3,112
2.35E-05,3,119,,,,,0.0000306,3,112
2.37E-05,3,123,,,,,0.0000302,3,112
2.38E-05,3,123,,,,,0.0000302,3,112
2.36E-05,3,122,,,,,0.0000302,3,112
2.33E-05,3,120,,,,,0.0000236,3,112
2.40E-05,3,120,,,,,0.0000236,3,112
2.35E-05,3,120,,,,,0.0000378,3,112
2.40E-05,3,120,,,,,0.0001924,3,112
2.36E-05,3,120,,,,,0.0000237,3,112
2.36E-05,3,121,,,,,0.0000235,3,112
2.36E-05,3,121,,,,,0.0000232,3,112
2.35E-05,3,121,,,,,0.0000232,3,112
2.34E-05,3,121,,,,,0.0000232,3,112
2.32E-05,3,122,,,,,0.0000233,3,112
2.37E-05,3,122,,,,,0.0000232,3,112
2.38E-05,3,122,,,,,0.0000264,3,112
2.34E-05,3,122,,,,,0.0000349,3,112
