cas operacie,index prvku,dlzka zoznamu,,,,,,,
0.000112,0,52,,,,,0.0000859,0,35
8.50E-05,0,54,,,,,0.0000898,0,35
9.29E-05,0,56,,,,,0.0000864,0,35
8.44E-05,0,57,,,,,0.0001267,0,35
8.42E-05,0,55,,,,,0.000088,0,35
8.43E-05,0,55,,,,,0.0001019,0,35
8.39E-05,0,67,,,,,0.0001708,0,36
8.37E-05,0,68,,,,,0.0001521,0,36
9.33E-05,0,68,,,,,0.0001722,0,36
8.38E-05,0,68,,,,,0.0001697,0,36
8.38E-05,0,67,,,,,0.0005071,0,36
0.0001269,0,67,,,,,0.0002488,0,36
8.61E-05,0,66,,,,,0.0006314,0,36
8.49E-05,0,64,,,,,0.0001693,0,36
8.38E-05,0,65,,,,,0.0006307,0,36
8.35E-05,0,62,,,,,0.0005945,0,36
8.39E-05,0,62,,,,,0.000184,0,36
8.41E-05,0,61,,,,,0.000123,0,36
8.47E-05,0,61,,,,,0.0000848,0,36
8.37E-05,0,60,,,,,0.0000841,0,36
8.40E-05,0,58,,,,,0.0000835,0,36
8.41E-05,0,57,,,,,0.0000839,0,36
8.50E-05,0,58,,,,,0.0000902,0,36
8.44E-05,0,58,,,,,0.0000842,0,36
8.38E-05,0,57,,,,,0.0000839,0,36
8.45E-05,0,54,,,,,0.0000838,0,36
8.36E-05,0,53,,,,,0.0000842,0,36
8.46E-05,0,51,,,,,0.0000943,0,36
8.40E-05,0,49,,,,,0.000086,0,36
8.41E-05,0,47,,,,,0.0000847,0,36
8.43E-05,0,48,,,,,0.000084,0,36
8.48E-05,0,47,,,,,0.0001103,0,36
8.40E-05,0,49,,,,,0.0001187,0,36
8.38E-05,0,50,,,,,0.0000842,0,36
9.05E-05,0,51,,,,,0.0000836,0,36
8.46E-05,0,50,,,,,0.0000841,0,36
9.20E-05,0,49,,,,,0.0000872,0,36
8.51E-05,0,50,,,,,0.0000842,0,36
8.57E-05,0,46,,,,,0.0000917,0,36
8.50E-05,0,44,,,,,0.0000851,0,36
8.52E-05,0,41,,,,,0.0000987,0,36
8.40E-05,0,35,,,,,0.0000865,0,36
8.40E-05,0,34,,,,,0.0000838,0,36
8.30E-05,0,35,,,,,0.0000844,0,36
8.36E-05,0,36,,,,,0.0000851,0,36
8.35E-05,0,35,,,,,0.0000919,0,36
8.30E-05,0,33,,,,,0.0001077,0,36
8.56E-05,0,39,,,,,0.0000852,0,36
8.36E-05,0,40,,,,,0.0000997,0,36
9.42E-05,0,40,,,,,0.0000832,0,36
8.35E-05,0,42,,,,,0.000089,0,36
8.32E-05,0,42,,,,,0.0000899,0,36
8.35E-05,0,42,,,,,0.0000848,0,36
8.60E-05,0,43,,,,,0.0000838,0,36
9.09E-05,0,43,,,,,0.0000837,0,36
8.60E-05,0,49,,,,,0.0000839,0,36
8.60E-05,0,47,,,,,0.0000911,0,36
8.38E-05,0,47,,,,,0.0000833,0,36
8.38E-05,0,46,,,,,0.0000841,0,36
8.47E-05,0,49,,,,,0.0000839,0,36
8.43E-05,0,47,,,,,0.0000839,0,36
8.51E-05,0,48,,,,,0.0000858,0,36
9.14E-05,0,47,,,,,0.0000905,0,36
8.59E-05,0,46,,,,,0.0000872,0,36
8.45E-05,0,43,,,,,0.0000836,0,36
8.39E-05,0,41,,,,,0.0000838,0,36
8.35E-05,0,42,,,,,0.000085,0,36
8.38E-05,0,41,,,,,0.0000832,0,36
8.39E-05,0,42,,,,,0.0000859,0,36
8.41E-05,0,39,,,,,0.0000847,0,36
8.41E-05,0,38,,,,,0.0001425,0,36
8.38E-05,0,36,,,,,0.0000831,0,36
8.36E-05,0,35,,,,,0.0000841,0,36
8.50E-05,0,37,,,,,0.0000842,0,36
8.54E-05,0,40,,,,,0.0001112,0,36
0.0001124,0,39,,,,,0.0001366,0,36
8.54E-05,0,42,,,,,0.0001186,0,36
8.51E-05,0,43,,,,,0.0000837,0,36
8.55E-05,0,43,,,,,0.0000984,0,36
0.0006807,0,41,,,,,0.0000867,0,36
8.69E-05,0,41,,,,,0.0000837,0,36
9.46E-05,0,39,,,,,0.000084,0,36
8.50E-05,0,38,,,,,0.0000841,0,36
9.10E-05,0,40,,,,,0.0000849,0,36
0.0001158,0,39,,,,,0.0000902,0,36
0.000181,0,42,,,,,0.0000858,0,36
0.0001023,0,41,,,,,0.0000846,0,36
0.0001084,0,40,,,,,0.0000839,0,36
9.00E-05,0,50,,,,,0.0000865,0,36
0.0001958,0,44,,,,,0.0001473,0,36
0.000124,0,43,,,,,0.0000857,0,36
0.00012,0,44,,,,,0.0000843,0,36
0.0001066,0,44,,,,,0.0000865,0,36
8.49E-05,0,45,,,,,0.0001593,0,36
0.0001553,0,44,,,,,0.0000842,0,36
8.48E-05,0,45,,,,,0.0000858,0,36
8.50E-05,0,44,,,,,0.0000924,0,36
8.50E-05,0,43,,,,,0.0000841,0,36
0.0001605,0,43,,,,,0.0000851,0,36
8.41E-05,0,41,,,,,0.0000859,0,36
8.34E-05,0,40,,,,,0.000083,0,36
8.84E-05,0,39,,,,,0.0000849,0,36
0.000117,0,39,,,,,0.0000837,0,36
0.0001773,0,37,,,,,0.0000855,0,36
8.52E-05,0,37,,,,,0.0000848,0,36
8.50E-05,0,36,,,,,0.0000899,0,36
0.0001782,0,34,,,,,0.000084,0,36
8.58E-05,0,35,,,,,0.000084,0,36
8.43E-05,0,35,,,,,0.0000836,0,36
8.61E-05,0,33,,,,,0.0000842,0,36
8.39E-05,0,32,,,,,0.0001176,0,36
8.37E-05,0,31,,,,,0.0001712,0,37
8.66E-05,0,31,,,,,0.0001578,0,37
9.42E-05,0,29,,,,,0.0001203,0,37
8.37E-05,0,30,,,,,0.0001256,0,37
9.60E-05,0,29,,,,,0.0001696,0,37
0.0001154,0,44,,,,,0.0001227,0,37
0.0001178,0,44,,,,,0.0001281,0,37
9.49E-05,0,46,,,,,0.0001767,0,37
9.54E-05,0,45,,,,,0.0001713,0,37
8.62E-05,0,47,,,,,0.0001715,0,37
0.0001899,0,45,,,,,0.0000837,0,37
8.57E-05,0,46,,,,,0.0000836,0,37
8.51E-05,0,45,,,,,0.0000835,0,37
8.47E-05,0,47,,,,,0.0000841,0,37
8.67E-05,0,46,,,,,0.0000844,0,37
8.47E-05,0,43,,,,,0.0001714,0,37
8.40E-05,0,42,,,,,0.0000841,0,37
8.44E-05,0,40,,,,,0.0000892,0,37
8.48E-05,0,37,,,,,0.0000898,0,37
8.33E-05,0,37,,,,,0.0000852,0,37
8.32E-05,0,36,,,,,0.0000836,0,37
8.45E-05,0,39,,,,,0.0000848,0,37
8.59E-05,0,36,,,,,0.0000858,0,37
8.41E-05,0,33,,,,,0.0000841,0,37
9.23E-05,0,31,,,,,0.0000837,0,37
8.39E-05,0,30,,,,,0.0000868,0,37
8.41E-05,0,29,,,,,0.000169,0,37
8.57E-05,0,28,,,,,0.00011,0,37
8.46E-05,0,25,,,,,0.0000877,0,37
9.30E-05,0,28,,,,,0.000084,0,37
8.56E-05,0,30,,,,,0.0000847,0,37
8.41E-05,0,29,,,,,0.0001736,0,37
8.36E-05,0,29,,,,,0.0001076,0,37
8.43E-05,0,27,,,,,0.0000848,0,37
8.67E-05,0,29,,,,,0.0000874,0,37
8.38E-05,0,30,,,,,0.0003826,0,37
8.42E-05,0,33,,,,,0.0000914,0,37
8.76E-05,0,35,,,,,0.0000841,0,37
9.86E-05,0,34,,,,,0.0000849,0,37
8.42E-05,0,31,,,,,0.0000998,0,37
9.19E-05,0,35,,,,,0.0000837,0,37
8.47E-05,0,36,,,,,0.000084,0,37
9.09E-05,0,38,,,,,0.0000861,0,37
0.0001013,0,40,,,,,0.0000837,0,37
9.17E-05,0,38,,,,,0.0000837,0,37
8.40E-05,0,37,,,,,0.0000839,0,37
8.49E-05,0,38,,,,,0.0000852,0,37
8.38E-05,0,38,,,,,0.0000852,0,37
0.0001207,0,34,,,,,0.0000858,0,37
9.06E-05,0,33,,,,,0.000085,0,37
8.44E-05,0,30,,,,,0.0001773,0,37
8.37E-05,0,27,,,,,0.0000852,0,37
8.68E-05,0,26,,,,,0.0000848,0,37
0.0001425,0,36,,,,,0.0000833,0,37
8.61E-05,0,39,,,,,0.000084,0,37
8.64E-05,0,41,,,,,0.0000861,0,37
8.51E-05,0,40,,,,,0.0001405,0,37
8.50E-05,0,40,,,,,0.0000848,0,37
9.36E-05,0,39,,,,,0.0000852,0,37
8.61E-05,0,37,,,,,0.0000849,0,37
8.42E-05,0,41,,,,,0.0001365,0,37
8.45E-05,0,38,,,,,0.0000842,0,37
8.42E-05,0,38,,,,,0.0001652,0,37
8.31E-05,0,36,,,,,0.0000839,0,37
8.41E-05,0,36,,,,,0.0000869,0,37
0.0001203,0,35,,,,,0.0000844,0,37
0.0001012,0,33,,,,,0.0000836,0,37
8.40E-05,0,30,,,,,0.0001248,0,37
8.38E-05,0,29,,,,,0.0000844,0,37
8.42E-05,0,28,,,,,0.0000855,0,37
8.53E-05,0,28,,,,,0.0000841,0,37
0.0001216,0,27,,,,,0.0000831,0,37
8.38E-05,0,25,,,,,0.0000831,0,37
8.53E-05,0,30,,,,,0.0000839,0,37
8.38E-05,0,30,,,,,0.0000833,0,37
0.0001163,0,29,,,,,0.0000853,0,37
8.41E-05,0,28,,,,,0.0000849,0,37
9.10E-05,0,28,,,,,0.0001227,0,37
8.38E-05,0,26,,,,,0.0000848,0,37
8.36E-05,0,30,,,,,0.0000838,0,37
8.38E-05,0,29,,,,,0.0000843,0,37
9.42E-05,0,29,,,,,0.000087,0,37
8.66E-05,0,31,,,,,0.0000836,0,37
8.48E-05,0,29,,,,,0.0000833,0,37
8.52E-05,0,30,,,,,0.0000839,0,37
0.0001216,0,31,,,,,0.0000838,0,37
9.25E-05,0,31,,,,,0.0000851,0,37
8.61E-05,0,25,,,,,0.0000841,0,37
8.45E-05,0,24,,,,,0.0000851,0,37
9.35E-05,0,27,,,,,0.000086,0,37
9.03E-05,0,24,,,,,0.0000837,0,37
8.56E-05,0,23,,,,,0.0000836,0,37
8.39E-05,0,22,,,,,0.0000836,0,37
8.36E-05,0,25,,,,,0.0000833,0,37
8.43E-05,0,28,,,,,0.0000844,0,37
8.35E-05,0,35,,,,,0.0000837,0,37
8.67E-05,0,35,,,,,0.0000837,0,37
8.42E-05,0,36,,,,,0.0000841,0,37
9.33E-05,0,38,,,,,0.0000858,0,37
0.0001405,0,37,,,,,0.0000853,0,37
0.0001112,0,36,,,,,0.0000842,0,37
8.38E-05,0,35,,,,,0.0000848,0,37
0.0001366,0,36,,,,,0.0000844,0,37
0.0001186,0,36,,,,,0.0000843,0,37
0.0001025,0,35,,,,,0.0000842,0,37
8.51E-05,0,33,,,,,0.0000848,0,37
8.96E-05,0,32,,,,,0.0000869,0,37
8.40E-05,0,31,,,,,0.000084,0,37
8.48E-05,0,37,,,,,0.0000841,0,37
8.49E-05,0,39,,,,,0.000083,0,37
8.44E-05,0,44,,,,,0.0000838,0,37
8.42E-05,0,43,,,,,0.0001045,0,37
9.08E-05,0,42,,,,,0.0000851,0,37
8.58E-05,0,41,,,,,0.000085,0,37
8.43E-05,0,40,,,,,0.0001679,0,38
8.42E-05,0,39,,,,,0.0001747,0,38
8.52E-05,0,37,,,,,0.0001222,0,38
8.37E-05,0,47,,,,,0.0001701,0,38
8.41E-05,0,54,,,,,0.0003889,0,38
8.43E-05,0,56,,,,,0.0001712,0,38
8.52E-05,0,55,,,,,0.0001701,0,38
0.0001185,0,54,,,,,0.0001082,0,38
8.89E-05,0,56,,,,,0.0001722,0,38
8.43E-05,0,56,,,,,0.0000835,0,38
8.43E-05,0,57,,,,,0.0000839,0,38
8.56E-05,0,61,,,,,0.0000836,0,38
8.59E-05,0,58,,,,,0.0000845,0,38
8.48E-05,0,58,,,,,0.0000838,0,38
8.47E-05,0,57,,,,,0.0000847,0,38
8.43E-05,0,59,,,,,0.0001138,0,38
8.39E-05,0,59,,,,,0.0000839,0,38
8.40E-05,0,59,,,,,0.0000906,0,38
9.09E-05,0,71,,,,,0.0000939,0,38
8.41E-05,0,70,,,,,0.000084,0,38
8.89E-05,0,71,,,,,0.0000866,0,38
8.43E-05,0,69,,,,,0.0001741,0,38
8.51E-05,0,72,,,,,0.0000839,0,38
8.30E-05,0,72,,,,,0.0000946,0,38
8.49E-05,0,69,,,,,0.0000851,0,38
8.37E-05,0,69,,,,,0.0000857,0,38
8.39E-05,0,70,,,,,0.0000864,0,38
8.53E-05,0,73,,,,,0.0002444,0,38
0.0001039,0,77,,,,,0.0001319,0,38
8.33E-05,0,73,,,,,0.0001123,0,38
0.000129,0,73,,,,,0.0000882,0,38
0.0001337,0,72,,,,,0.0000841,0,38
8.56E-05,0,69,,,,,0.0000882,0,38
8.45E-05,0,68,,,,,0.0000842,0,38
8.50E-05,0,67,,,,,0.0000835,0,38
8.46E-05,0,64,,,,,0.0000839,0,38
8.44E-05,0,65,,,,,0.0002399,0,38
8.40E-05,0,62,,,,,0.0000912,0,38
8.44E-05,0,67,,,,,0.0000841,0,38
0.0001214,0,70,,,,,0.000085,0,38
9.05E-05,0,72,,,,,0.0000909,0,38
8.54E-05,0,70,,,,,0.0000917,0,38
0.0001337,0,74,,,,,0.0000849,0,38
0.0001164,0,74,,,,,0.0000838,0,38
0.0002338,0,72,,,,,0.0000845,0,38
8.65E-05,0,74,,,,,0.0000842,0,38
0.0001278,0,77,,,,,0.0000933,0,38
0.0001167,0,77,,,,,0.0000846,0,38
0.0001146,0,79,,,,,0.0000841,0,38
8.47E-05,0,79,,,,,0.0000843,0,38
8.52E-05,0,85,,,,,0.0000863,0,38
8.51E-05,0,85,,,,,0.0000848,0,38
0.0001164,0,87,,,,,0.0000844,0,38
8.52E-05,0,85,,,,,0.0000934,0,38
9.03E-05,0,84,,,,,0.000128,0,38
8.39E-05,0,85,,,,,0.0000847,0,38
8.43E-05,0,86,,,,,0.0000859,0,38
8.40E-05,0,86,,,,,0.0000845,0,38
8.41E-05,0,86,,,,,0.0001674,0,38
8.43E-05,0,83,,,,,0.0000873,0,38
8.41E-05,0,82,,,,,0.0000844,0,38
8.38E-05,0,85,,,,,0.0000848,0,38
8.38E-05,0,85,,,,,0.0000846,0,38
9.20E-05,0,86,,,,,0.0000939,0,38
9.12E-05,0,84,,,,,0.0000838,0,38
8.42E-05,0,83,,,,,0.0000831,0,38
8.57E-05,0,84,,,,,0.0000834,0,38
8.32E-05,0,81,,,,,0.0000835,0,38
8.35E-05,0,80,,,,,0.0000837,0,38
8.71E-05,0,79,,,,,0.000084,0,38
8.66E-05,0,78,,,,,0.0001573,0,38
8.63E-05,0,77,,,,,0.0000843,0,38
8.54E-05,0,75,,,,,0.0001222,0,38
8.30E-05,0,74,,,,,0.0000848,0,38
8.33E-05,0,70,,,,,0.000085,0,38
8.34E-05,0,69,,,,,0.000085,0,38
9.05E-05,0,69,,,,,0.0000848,0,38
8.38E-05,0,69,,,,,0.0000862,0,38
8.46E-05,0,63,,,,,0.0000939,0,38
8.41E-05,0,69,,,,,0.0000837,0,38
8.49E-05,0,70,,,,,0.0000832,0,38
8.41E-05,0,68,,,,,0.0000834,0,38
0.0001008,0,67,,,,,0.0000837,0,38
8.36E-05,0,67,,,,,0.0000838,0,38
8.39E-05,0,66,,,,,0.0000853,0,38
8.43E-05,0,65,,,,,0.0000851,0,38
8.39E-05,0,68,,,,,0.0000839,0,38
8.40E-05,0,67,,,,,0.0000843,0,38
9.25E-05,0,67,,,,,0.0000857,0,38
8.33E-05,0,67,,,,,0.000085,0,38
8.59E-05,0,69,,,,,0.0000848,0,38
8.40E-05,0,71,,,,,0.0000838,0,38
0.0001174,0,76,,,,,0.0000917,0,38
8.62E-05,0,76,,,,,0.0000844,0,38
9.06E-05,0,75,,,,,0.0000846,0,38
8.47E-05,0,77,,,,,0.0000837,0,38
8.47E-05,0,75,,,,,0.000084,0,38
8.87E-05,0,75,,,,,0.0001187,0,38
9.16E-05,0,70,,,,,0.0001866,0,39
8.53E-05,0,74,,,,,0.0000933,0,39
8.63E-05,0,78,,,,,0.0000933,0,39
8.40E-05,0,77,,,,,0.0003518,0,39
9.06E-05,0,73,,,,,0.0001754,0,39
8.51E-05,0,72,,,,,0.0001732,0,39
8.40E-05,0,71,,,,,0.0001723,0,39
0.0001312,0,70,,,,,0.000657,0,39
8.49E-05,0,71,,,,,0.0001126,0,39
8.49E-05,0,70,,,,,0.0007263,0,39
8.49E-05,0,69,,,,,0.0000921,0,39
8.74E-05,0,69,,,,,0.0001229,0,39
8.49E-05,0,68,,,,,0.0000834,0,39
8.37E-05,0,67,,,,,0.000085,0,39
8.37E-05,0,67,,,,,0.0000874,0,39
8.40E-05,0,66,,,,,0.0000895,0,39
8.40E-05,0,70,,,,,0.0000846,0,39
8.34E-05,0,70,,,,,0.0000837,0,39
8.43E-05,0,70,,,,,0.0000834,0,39
8.44E-05,0,68,,,,,0.000094,0,39
8.40E-05,0,68,,,,,0.0000895,0,39
0.0001225,0,77,,,,,0.000084,0,39
8.40E-05,0,75,,,,,0.0000841,0,39
8.32E-05,0,73,,,,,0.0000842,0,39
8.45E-05,0,70,,,,,0.0001697,0,39
8.43E-05,0,70,,,,,0.0000838,0,39
8.40E-05,0,69,,,,,0.0000948,0,39
8.41E-05,0,69,,,,,0.0000839,0,39
8.42E-05,0,67,,,,,0.0000843,0,39
9.48E-05,0,66,,,,,0.0000838,0,39
8.71E-05,0,65,,,,,0.0000935,0,39
8.47E-05,0,64,,,,,0.0000835,0,39
8.39E-05,0,64,,,,,0.0000836,0,39
8.58E-05,0,62,,,,,0.0000913,0,39
8.44E-05,0,60,,,,,0.0000859,0,39
8.42E-05,0,59,,,,,0.0000842,0,39
8.37E-05,0,59,,,,,0.0000913,0,39
0.000103,0,64,,,,,0.0001253,0,39
8.42E-05,0,63,,,,,0.0000856,0,39
8.42E-05,0,61,,,,,0.0000841,0,39
0.0001688,0,61,,,,,0.0001124,0,39
8.39E-05,0,60,,,,,0.0000946,0,39
0.0001062,0,59,,,,,0.0001158,0,39
9.41E-05,0,60,,,,,0.0000884,0,39
8.41E-05,0,60,,,,,0.000117,0,39
9.05E-05,0,59,,,,,0.0000845,0,39
8.47E-05,0,58,,,,,0.0000861,0,39
8.38E-05,0,57,,,,,0.0000936,0,39
8.39E-05,0,56,,,,,0.0000849,0,39
8.47E-05,0,57,,,,,0.0000842,0,39
8.48E-05,0,59,,,,,0.0000842,0,39
8.48E-05,0,58,,,,,0.0000854,0,39
9.08E-05,0,59,,,,,0.0000835,0,39
8.40E-05,0,57,,,,,0.0000839,0,39
8.37E-05,0,56,,,,,0.000088,0,39
8.41E-05,0,57,,,,,0.0000852,0,39
8.40E-05,0,54,,,,,0.0001316,0,39
8.38E-05,0,53,,,,,0.0001658,0,39
8.57E-05,0,52,,,,,0.0000839,0,39
8.41E-05,0,53,,,,,0.0000886,0,39
9.03E-05,0,53,,,,,0.0000872,0,39
8.40E-05,0,52,,,,,0.0000845,0,39
0.0001277,0,51,,,,,0.0000847,0,39
0.0001012,0,50,,,,,0.0000841,0,39
8.68E-05,0,51,,,,,0.0000839,0,39
8.47E-05,0,50,,,,,0.0000876,0,39
8.49E-05,0,52,,,,,0.0000835,0,39
8.43E-05,0,51,,,,,0.0000843,0,39
8.45E-05,0,49,,,,,0.0001217,0,39
8.46E-05,0,48,,,,,0.0000839,0,39
9.61E-05,0,47,,,,,0.000083,0,39
8.64E-05,0,45,,,,,0.0000837,0,39
8.51E-05,0,47,,,,,0.0000841,0,39
8.43E-05,0,48,,,,,0.0000837,0,39
8.48E-05,0,48,,,,,0.0000847,0,39
8.38E-05,0,47,,,,,0.0000894,0,39
8.43E-05,0,47,,,,,0.0000834,0,39
9.92E-05,0,46,,,,,0.0000837,0,39
8.42E-05,0,47,,,,,0.0000843,0,39
8.37E-05,0,47,,,,,0.0000838,0,39
0.0002515,0,47,,,,,0.0000836,0,39
8.52E-05,0,44,,,,,0.0000952,0,39
8.55E-05,0,43,,,,,0.0000893,0,39
8.49E-05,0,43,,,,,0.0000838,0,39
8.53E-05,0,46,,,,,0.0000836,0,39
8.50E-05,0,45,,,,,0.0000844,0,39
8.74E-05,0,40,,,,,0.0000861,0,39
8.48E-05,0,41,,,,,0.000085,0,39
8.31E-05,0,45,,,,,0.0000841,0,39
8.61E-05,0,45,,,,,0.0000833,0,39
8.43E-05,0,47,,,,,0.0000846,0,39
9.02E-05,0,46,,,,,0.000119,0,39
0.0005442,0,56,,,,,0.0000841,0,39
9.11E-05,0,64,,,,,0.0001195,0,39
8.37E-05,0,64,,,,,0.0000845,0,39
8.34E-05,0,70,,,,,0.0000853,0,39
0.0001039,0,71,,,,,0.0000899,0,39
8.42E-05,0,74,,,,,0.0001705,0,39
8.55E-05,0,75,,,,,0.0000841,0,39
8.37E-05,0,77,,,,,0.0000852,0,39
8.42E-05,0,81,,,,,0.0000974,0,40
8.64E-05,0,80,,,,,0.0001689,0,40
9.28E-05,0,79,,,,,0.0001533,0,40
8.45E-05,0,81,,,,,0.0001935,0,40
8.38E-05,0,80,,,,,0.0000939,0,40
8.38E-05,0,79,,,,,0.0001699,0,40
8.39E-05,0,78,,,,,0.0001733,0,40
8.35E-05,0,79,,,,,0.0001127,0,40
9.18E-05,0,77,,,,,0.0001862,0,40
8.43E-05,0,75,,,,,0.000117,0,40
8.38E-05,0,75,,,,,0.0002129,0,40
8.77E-05,0,73,,,,,0.0002181,0,40
8.42E-05,0,73,,,,,0.0000924,0,40
8.59E-05,0,73,,,,,0.0000837,0,40
8.41E-05,0,72,,,,,0.0000839,0,40
8.44E-05,0,71,,,,,0.0000836,0,40
8.53E-05,0,69,,,,,0.0001213,0,40
8.51E-05,0,67,,,,,0.0000843,0,40
0.0001155,0,72,,,,,0.0000837,0,40
8.36E-05,0,72,,,,,0.0000847,0,40
8.55E-05,0,68,,,,,0.0000843,0,40
9.96E-05,0,70,,,,,0.0000842,0,40
8.62E-05,0,71,,,,,0.000083,0,40
0.0001703,0,75,,,,,0.0002077,0,40
8.56E-05,0,75,,,,,0.0000843,0,40
8.48E-05,0,75,,,,,0.0000906,0,40
0.0001009,0,71,,,,,0.0001307,0,40
8.37E-05,0,74,,,,,0.000085,0,40
8.41E-05,0,73,,,,,0.0000895,0,40
8.39E-05,0,71,,,,,0.0000835,0,40
8.37E-05,0,72,,,,,0.0000842,0,40
8.41E-05,0,68,,,,,0.0000914,0,40
8.39E-05,0,66,,,,,0.000122,0,40
8.40E-05,0,64,,,,,0.0000838,0,40
8.41E-05,0,61,,,,,0.000086,0,40
9.61E-05,0,72,,,,,0.0000844,0,40
8.40E-05,0,72,,,,,0.0000838,0,40
0.0001354,0,72,,,,,0.0000844,0,40
8.41E-05,0,79,,,,,0.0000841,0,40
8.62E-05,0,75,,,,,0.0000847,0,40
8.37E-05,0,72,,,,,0.0000845,0,40
8.36E-05,0,71,,,,,0.0000841,0,40
8.37E-05,0,73,,,,,0.0000838,0,40
8.36E-05,0,72,,,,,0.0000844,0,40
8.44E-05,0,69,,,,,0.0000854,0,40
8.48E-05,0,69,,,,,0.0000836,0,40
8.43E-05,0,70,,,,,0.0000942,0,40
8.45E-05,0,70,,,,,0.0000854,0,40
8.41E-05,0,70,,,,,0.000091,0,40
9.22E-05,0,70,,,,,0.0001084,0,40
8.93E-05,0,69,,,,,0.0000834,0,40
8.43E-05,0,70,,,,,0.0000844,0,40
8.40E-05,0,69,,,,,0.0001013,0,40
9.16E-05,0,67,,,,,0.0000851,0,40
9.45E-05,0,65,,,,,0.000085,0,40
8.52E-05,0,62,,,,,0.0000843,0,40
8.67E-05,0,61,,,,,0.0000874,0,40
9.25E-05,0,61,,,,,0.0000917,0,40
9.64E-05,0,64,,,,,0.0000838,0,40
8.93E-05,0,62,,,,,0.0000837,0,40
9.03E-05,0,66,,,,,0.0000842,0,40
8.67E-05,0,65,,,,,0.0000838,0,40
8.52E-05,0,64,,,,,0.0000834,0,40
8.46E-05,0,61,,,,,0.000084,0,40
8.39E-05,0,60,,,,,0.0000852,0,40
8.40E-05,0,61,,,,,0.0000841,0,40
8.61E-05,0,69,,,,,0.0000845,0,40
8.65E-05,0,71,,,,,0.0000837,0,40
8.36E-05,0,71,,,,,0.0000839,0,40
8.39E-05,0,72,,,,,0.0001344,0,40
9.47E-05,0,71,,,,,0.0000841,0,40
8.39E-05,0,76,,,,,0.0000876,0,40
8.44E-05,0,75,,,,,0.0000843,0,40
8.39E-05,0,74,,,,,0.0000839,0,40
8.60E-05,0,73,,,,,0.0000919,0,40
8.42E-05,0,72,,,,,0.0000843,0,40
8.40E-05,0,70,,,,,0.0000942,0,40
9.21E-05,0,69,,,,,0.0000937,0,40
8.79E-05,0,68,,,,,0.0000952,0,40
8.73E-05,0,66,,,,,0.0000844,0,40
8.50E-05,0,69,,,,,0.0000926,0,40
0.0001353,0,67,,,,,0.0001259,0,40
8.64E-05,0,68,,,,,0.0000867,0,40
8.56E-05,0,70,,,,,0.0000847,0,40
8.51E-05,0,66,,,,,0.0000887,0,40
9.17E-05,0,65,,,,,0.0000839,0,40
8.39E-05,0,65,,,,,0.0001002,0,40
8.59E-05,0,65,,,,,0.0000838,0,40
8.42E-05,0,64,,,,,0.0000842,0,40
8.43E-05,0,64,,,,,0.000084,0,40
8.53E-05,0,64,,,,,0.0000843,0,40
0.0001394,0,64,,,,,0.0000839,0,40
0.0001503,0,63,,,,,0.0000842,0,40
8.52E-05,0,62,,,,,0.0000908,0,40
8.59E-05,0,64,,,,,0.0000858,0,40
8.50E-05,0,63,,,,,0.0001251,0,40
0.0001275,0,65,,,,,0.0000846,0,40
9.09E-05,0,64,,,,,0.0000848,0,40
8.54E-05,0,62,,,,,0.0000914,0,40
8.56E-05,0,62,,,,,0.0000844,0,40
8.44E-05,0,61,,,,,0.0000856,0,40
8.42E-05,0,59,,,,,0.0000952,0,40
0.0001175,0,58,,,,,0.0001191,0,40
8.42E-05,0,57,,,,,0.0001746,0,41
8.40E-05,0,55,,,,,0.0000908,0,41
8.48E-05,0,55,,,,,0.0008179,0,41
9.08E-05,0,58,,,,,0.0001679,0,41
9.02E-05,0,56,,,,,0.0001695,0,41
8.38E-05,0,57,,,,,0.0001693,0,41
8.38E-05,0,58,,,,,0.000121,0,41
8.40E-05,0,57,,,,,0.0001011,0,41
8.36E-05,0,56,,,,,0.0001312,0,41
8.43E-05,0,53,,,,,0.0002345,0,41
0.0001003,0,51,,,,,0.0000837,0,41
9.45E-05,0,49,,,,,0.0000837,0,41
8.43E-05,0,47,,,,,0.0000931,0,41
8.41E-05,0,45,,,,,0.0000954,0,41
0.0001573,0,44,,,,,0.0000841,0,41
8.41E-05,0,46,,,,,0.0000851,0,41
8.40E-05,0,44,,,,,0.0000858,0,41
8.38E-05,0,45,,,,,0.0000838,0,41
8.42E-05,0,45,,,,,0.000089,0,41
9.19E-05,0,44,,,,,0.0000842,0,41
8.41E-05,0,42,,,,,0.0000836,0,41
9.27E-05,0,41,,,,,0.0000835,0,41
8.76E-05,0,41,,,,,0.0001146,0,41
8.60E-05,0,42,,,,,0.0000924,0,41
9.17E-05,0,40,,,,,0.0001905,0,41
8.46E-05,0,38,,,,,0.0000859,0,41
8.95E-05,0,44,,,,,0.0000835,0,41
0.0001248,0,43,,,,,0.0000893,0,41
8.41E-05,0,38,,,,,0.0000837,0,41
8.49E-05,0,37,,,,,0.0000846,0,41
0.0001365,0,37,,,,,0.0000843,0,41
8.38E-05,0,40,,,,,0.0000846,0,41
8.77E-05,0,43,,,,,0.0000846,0,41
8.44E-05,0,41,,,,,0.0000836,0,41
8.37E-05,0,40,,,,,0.0000855,0,41
8.42E-05,0,39,,,,,0.000083,0,41
8.42E-05,0,40,,,,,0.0000841,0,41
8.54E-05,0,39,,,,,0.0000855,0,41
