cas operacie,index prvku,dlzka zoznamu,,,,,,
3.08E-05,70,70,,,,0.0000995,38,38
2.47E-05,69,69,,,,0.0000249,38,38
2.71E-05,66,66,,,,0.0000363,38,38
2.48E-05,67,67,,,,0.0000247,38,38
2.51E-05,66,66,,,,0.0000253,38,38
2.47E-05,68,68,,,,0.0000248,38,38
2.47E-05,71,71,,,,0.0000245,38,38
2.46E-05,70,70,,,,0.0000286,38,38
2.46E-05,69,69,,,,0.0000261,38,38
2.44E-05,68,68,,,,0.0000263,38,38
2.50E-05,71,71,,,,0.0000264,38,38
3.16E-05,69,69,,,,0.0000247,38,38
2.48E-05,76,76,,,,0.0000378,38,38
2.46E-05,73,73,,,,0.0000316,38,38
2.48E-05,72,72,,,,0.000026,38,38
2.53E-05,71,71,,,,0.0000254,38,38
2.48E-05,70,70,,,,0.000025,38,38
2.46E-05,70,70,,,,0.0000247,38,38
4.31E-05,66,66,,,,0.0000243,38,38
2.48E-05,58,58,,,,0.0000283,38,38
2.54E-05,62,62,,,,0.0000288,38,38
2.48E-05,63,63,,,,0.000025,38,38
2.50E-05,62,62,,,,0.0000259,38,38
2.62E-05,60,60,,,,0.0000366,38,38
2.47E-05,61,61,,,,0.0000249,38,38
2.64E-05,59,59,,,,0.0000324,38,38
2.97E-05,58,58,,,,0.0000259,38,38
2.48E-05,58,58,,,,0.0000274,38,38
2.66E-05,58,58,,,,0.0000249,38,38
2.46E-05,59,59,,,,0.0000318,38,38
2.46E-05,59,59,,,,0.0000256,38,38
2.51E-05,59,59,,,,0.0000301,38,38
2.51E-05,59,59,,,,0.0000277,38,38
2.48E-05,57,57,,,,0.0000366,38,38
2.47E-05,61,61,,,,0.0000301,39,39
2.47E-05,60,60,,,,0.0000285,39,39
2.46E-05,59,59,,,,0.0000331,39,39
2.45E-05,58,58,,,,0.0000281,39,39
2.53E-05,60,60,,,,0.0000411,39,39
2.49E-05,60,60,,,,0.0000286,39,39
3.04E-05,57,57,,,,0.0000357,39,39
2.84E-05,56,56,,,,0.0000246,39,39
2.51E-05,55,55,,,,0.0000248,39,39
2.47E-05,53,53,,,,0.0000249,39,39
2.47E-05,51,51,,,,0.0000245,39,39
2.44E-05,54,54,,,,0.0000249,39,39
2.46E-05,50,50,,,,0.0000246,39,39
2.57E-05,51,51,,,,0.0000247,39,39
2.57E-05,49,49,,,,0.0000466,39,39
4.34E-05,49,49,,,,0.0000256,39,39
4.49E-05,50,50,,,,0.0000248,39,39
2.60E-05,50,50,,,,0.0000246,39,39
2.56E-05,47,47,,,,0.0001385,39,39
2.64E-05,44,44,,,,0.0000273,39,39
3.06E-05,47,47,,,,0.0000243,39,39
2.59E-05,47,47,,,,0.0000252,39,39
3.96E-05,47,47,,,,0.0000246,39,39
2.61E-05,47,47,,,,0.0000263,39,39
2.59E-05,47,47,,,,0.0000249,39,39
2.59E-05,48,48,,,,0.0000247,39,39
2.57E-05,46,46,,,,0.0000315,39,39
2.61E-05,46,46,,,,0.0000248,39,39
3.01E-05,47,47,,,,0.0000283,39,39
2.49E-05,51,51,,,,0.0000353,39,39
2.48E-05,51,51,,,,0.0000257,39,39
2.71E-05,49,49,,,,0.0000255,39,39
2.46E-05,47,47,,,,0.0000329,39,39
2.48E-05,48,48,,,,0.0000251,39,39
2.65E-05,46,46,,,,0.0000246,39,39
2.59E-05,45,45,,,,0.0000252,39,39
2.56E-05,42,42,,,,0.0000257,39,39
2.49E-05,42,42,,,,0.0000261,39,39
2.47E-05,41,41,,,,0.0000318,39,39
2.57E-05,45,45,,,,0.0000247,39,39
2.58E-05,45,45,,,,0.0001316,39,39
2.81E-05,45,45,,,,0.0000247,39,39
2.48E-05,45,45,,,,0.0000248,39,39
3.01E-05,43,43,,,,0.0000247,39,39
2.48E-05,42,42,,,,0.0000435,39,39
2.62E-05,40,40,,,,0.0000247,39,39
3.90E-05,39,39,,,,0.0000257,39,39
3.04E-05,39,39,,,,0.0000311,39,39
2.99E-05,42,42,,,,0.0000308,39,39
3.01E-05,47,47,,,,0.000026,39,39
2.58E-05,53,53,,,,0.0000386,39,39
2.55E-05,60,60,,,,0.0000265,39,39
3.52E-05,64,64,,,,0.0000248,39,39
2.47E-05,69,69,,,,0.0000379,39,39
2.52E-05,78,78,,,,0.0000247,39,39
2.57E-05,79,79,,,,0.0000253,39,39
2.48E-05,79,79,,,,0.0000247,39,39
2.47E-05,80,80,,,,0.0000397,39,39
2.50E-05,81,81,,,,0.0000255,39,39
3.69E-05,80,80,,,,0.0000249,39,39
2.47E-05,77,77,,,,0.000025,39,39
2.43E-05,78,78,,,,0.0000248,39,39
2.61E-05,76,76,,,,0.0000251,39,39
2.61E-05,75,75,,,,0.000039,39,39
2.79E-05,75,75,,,,0.0000304,39,39
2.48E-05,74,74,,,,0.0000264,39,39
3.43E-05,72,72,,,,0.0000251,39,39
2.47E-05,72,72,,,,0.0000261,39,39
2.86E-05,73,73,,,,0.0000469,39,39
2.48E-05,70,70,,,,0.0000442,39,39
2.47E-05,69,69,,,,0.0000248,39,39
2.55E-05,66,66,,,,0.0000326,39,39
2.59E-05,69,69,,,,0.0000258,39,39
2.60E-05,68,68,,,,0.000025,39,39
2.66E-05,64,64,,,,0.0000421,39,39
2.60E-05,65,65,,,,0.0000258,39,39
3.17E-05,71,71,,,,0.0000248,39,39
2.48E-05,71,71,,,,0.0000247,39,39
2.45E-05,70,70,,,,0.0000248,39,39
0.0001668,71,71,,,,0.000026,39,39
2.50E-05,72,72,,,,0.0000249,39,39
2.49E-05,71,71,,,,0.0000247,39,39
0.0001028,74,74,,,,0.0000285,39,39
2.98E-05,73,73,,,,0.000025,39,39
3.80E-05,72,72,,,,0.0000248,39,39
2.52E-05,72,72,,,,0.0000256,39,39
2.72E-05,73,73,,,,0.0000273,39,39
2.80E-05,72,72,,,,0.0000294,39,39
2.74E-05,72,72,,,,0.000026,39,39
2.65E-05,70,70,,,,0.000027,39,39
2.46E-05,70,70,,,,0.0000251,39,39
2.45E-05,69,69,,,,0.0000246,39,39
2.47E-05,71,71,,,,0.000026,39,39
2.62E-05,70,70,,,,0.0000277,39,39
2.47E-05,67,67,,,,0.0000263,39,39
2.46E-05,66,66,,,,0.0000258,39,39
2.53E-05,62,62,,,,0.0000252,39,39
2.66E-05,69,69,,,,0.0000293,39,39
4.30E-05,77,77,,,,0.0000246,39,39
2.45E-05,76,76,,,,0.0000248,39,39
2.46E-05,75,75,,,,0.0000259,39,39
2.46E-05,75,75,,,,0.0000259,39,39
2.55E-05,74,74,,,,0.0000256,39,39
2.50E-05,73,73,,,,0.000026,39,39
2.48E-05,71,71,,,,0.0000245,39,39
2.47E-05,73,73,,,,0.0000326,40,40
2.48E-05,74,74,,,,0.0000283,40,40
2.46E-05,74,74,,,,0.0000368,40,40
2.51E-05,72,72,,,,0.0000282,40,40
2.48E-05,73,73,,,,0.0000376,40,40
2.46E-05,71,71,,,,0.0001066,40,40
2.47E-05,68,68,,,,0.0000387,40,40
2.46E-05,68,68,,,,0.0000407,40,40
2.48E-05,67,67,,,,0.0000392,40,40
2.47E-05,66,66,,,,0.000197,40,40
2.46E-05,69,69,,,,0.0000318,40,40
3.12E-05,70,70,,,,0.0000259,40,40
2.53E-05,72,72,,,,0.0000249,40,40
2.50E-05,71,71,,,,0.0000246,40,40
2.77E-05,66,66,,,,0.0001589,40,40
2.54E-05,64,64,,,,0.0000257,40,40
2.59E-05,62,62,,,,0.0000256,40,40
2.49E-05,64,64,,,,0.0000431,40,40
4.19E-05,63,63,,,,0.0000254,40,40
2.74E-05,62,62,,,,0.0000408,40,40
2.55E-05,61,61,,,,0.000026,40,40
3.59E-05,72,72,,,,0.0000249,40,40
2.47E-05,73,73,,,,0.0000388,40,40
2.55E-05,74,74,,,,0.0000407,40,40
2.48E-05,76,76,,,,0.0000372,40,40
2.48E-05,74,74,,,,0.0000283,40,40
2.48E-05,70,70,,,,0.0000248,40,40
2.46E-05,69,69,,,,0.0000245,40,40
2.44E-05,68,68,,,,0.0000256,40,40
3.33E-05,68,68,,,,0.0000263,40,40
2.46E-05,67,67,,,,0.0000246,40,40
2.47E-05,69,69,,,,0.0000246,40,40
3.83E-05,72,72,,,,0.0000261,40,40
2.60E-05,70,70,,,,0.0000329,40,40
2.62E-05,68,68,,,,0.0000291,40,40
2.60E-05,68,68,,,,0.0000301,40,40
2.49E-05,64,64,,,,0.0000264,40,40
2.46E-05,63,63,,,,0.0002241,40,40
2.52E-05,64,64,,,,0.0000391,40,40
2.77E-05,65,65,,,,0.000028,40,40
3.74E-05,65,65,,,,0.0000271,40,40
2.56E-05,62,62,,,,0.0000248,40,40
2.73E-05,61,61,,,,0.0000248,40,40
3.23E-05,57,57,,,,0.0000246,40,40
3.51E-05,55,55,,,,0.0000251,40,40
2.53E-05,57,57,,,,0.0000262,40,40
2.58E-05,57,57,,,,0.0000256,40,40
2.43E-05,57,57,,,,0.0000244,40,40
2.46E-05,58,58,,,,0.0000245,40,40
3.26E-05,57,57,,,,0.0000247,40,40
6.87E-05,57,57,,,,0.0000247,40,40
3.28E-05,52,52,,,,0.000025,40,40
2.54E-05,48,48,,,,0.0000251,40,40
2.97E-05,49,49,,,,0.0000254,40,40
2.64E-05,48,48,,,,0.0000245,40,40
2.49E-05,46,46,,,,0.0000246,40,40
2.50E-05,45,45,,,,0.0000258,40,40
2.46E-05,45,45,,,,0.0000322,40,40
2.52E-05,45,45,,,,0.0000246,40,40
2.47E-05,45,45,,,,0.0000247,40,40
2.53E-05,45,45,,,,0.0000246,40,40
2.49E-05,44,44,,,,0.0000298,40,40
2.48E-05,43,43,,,,0.0000248,40,40
2.47E-05,41,41,,,,0.0000318,40,40
0.0001089,41,41,,,,0.0000371,40,40
2.56E-05,40,40,,,,0.0000248,40,40
2.47E-05,42,42,,,,0.0000247,40,40
2.86E-05,44,44,,,,0.0000245,40,40
2.46E-05,43,43,,,,0.0000252,40,40
2.48E-05,41,41,,,,0.0000263,40,40
2.64E-05,39,39,,,,0.0000252,40,40
3.71E-05,43,43,,,,0.0000245,40,40
2.51E-05,39,39,,,,0.0000262,40,40
2.71E-05,37,37,,,,0.0000252,40,40
2.60E-05,38,38,,,,0.0000248,40,40
2.47E-05,44,44,,,,0.0000247,40,40
2.80E-05,44,44,,,,0.0000246,40,40
2.76E-05,42,42,,,,0.0000261,40,40
2.51E-05,43,43,,,,0.0000247,40,40
2.49E-05,42,42,,,,0.000026,40,40
2.88E-05,43,43,,,,0.0000248,40,40
3.10E-05,44,44,,,,0.0000247,40,40
3.35E-05,48,48,,,,0.0000248,40,40
0.0001397,53,53,,,,0.0000257,40,40
2.88E-05,50,50,,,,0.0000367,40,40
4.18E-05,50,50,,,,0.000026,40,40
2.46E-05,51,51,,,,0.0000263,40,40
2.80E-05,60,60,,,,0.0001014,40,40
2.48E-05,59,59,,,,0.0000261,40,40
2.52E-05,57,57,,,,0.0000309,40,40
2.66E-05,56,56,,,,0.0000519,41,41
2.58E-05,55,55,,,,0.0000397,41,41
2.58E-05,57,57,,,,0.0000297,41,41
2.55E-05,55,55,,,,0.0006502,41,41
2.56E-05,53,53,,,,0.0000519,41,41
2.58E-05,53,53,,,,0.0000371,41,41
2.56E-05,52,52,,,,0.0000408,41,41
2.60E-05,49,49,,,,0.0000281,41,41
2.57E-05,50,50,,,,0.0000259,41,41
2.58E-05,50,50,,,,0.0000257,41,41
2.56E-05,50,50,,,,0.0000259,41,41
2.97E-05,48,48,,,,0.0000249,41,41
3.56E-05,47,47,,,,0.0000264,41,41
2.64E-05,45,45,,,,0.0000309,41,41
2.49E-05,45,45,,,,0.0000504,41,41
2.54E-05,42,42,,,,0.0000261,41,41
2.44E-05,40,40,,,,0.0000247,41,41
2.55E-05,43,43,,,,0.0000252,41,41
2.85E-05,41,41,,,,0.0000544,41,41
2.48E-05,43,43,,,,0.0000246,41,41
3.24E-05,45,45,,,,0.0000244,41,41
2.45E-05,40,40,,,,0.000025,41,41
2.47E-05,40,40,,,,0.0000247,41,41
2.47E-05,38,38,,,,0.0000249,41,41
2.45E-05,36,36,,,,0.0000339,41,41
2.48E-05,35,35,,,,0.0000439,41,41
7.91E-05,33,33,,,,0.0000354,41,41
2.46E-05,33,33,,,,0.0000248,41,41
2.81E-05,35,35,,,,0.000025,41,41
2.51E-05,37,37,,,,0.0000251,41,41
2.54E-05,34,34,,,,0.0000246,41,41
2.48E-05,34,34,,,,0.0000246,41,41
2.59E-05,38,38,,,,0.0000265,41,41
2.56E-05,37,37,,,,0.0000258,41,41
2.56E-05,36,36,,,,0.0000254,41,41
2.56E-05,35,35,,,,0.0000254,41,41
0.0001368,34,34,,,,0.0000247,41,41
3.02E-05,33,33,,,,0.0000247,41,41
2.59E-05,32,32,,,,0.0001089,41,41
2.56E-05,35,35,,,,0.0000248,41,41
2.52E-05,34,34,,,,0.0000285,41,41
2.59E-05,34,34,,,,0.0000248,41,41
2.55E-05,33,33,,,,0.0000244,41,41
2.46E-05,33,33,,,,0.0000257,41,41
2.64E-05,34,34,,,,0.000026,41,41
2.45E-05,36,36,,,,0.0000251,41,41
2.99E-05,38,38,,,,0.0000653,41,41
2.75E-05,38,38,,,,0.0000247,41,41
2.56E-05,37,37,,,,0.0000259,41,41
2.68E-05,35,35,,,,0.0000248,41,41
2.64E-05,33,33,,,,0.000025,41,41
2.59E-05,32,32,,,,0.0000355,41,41
2.49E-05,30,30,,,,0.0001908,41,41
2.87E-05,30,30,,,,0.0000246,41,41
2.47E-05,30,30,,,,0.0000248,41,41
3.05E-05,29,29,,,,0.0000247,41,41
2.83E-05,28,28,,,,0.000025,41,41
2.46E-05,30,30,,,,0.0000307,41,41
3.19E-05,35,35,,,,0.0000431,41,41
2.48E-05,37,37,,,,0.0000246,41,41
2.46E-05,37,37,,,,0.0000248,41,41
2.90E-05,36,36,,,,0.0000245,41,41
2.47E-05,40,40,,,,0.0000264,41,41
2.50E-05,40,40,,,,0.0000247,41,41
2.60E-05,34,34,,,,0.0000252,41,41
2.47E-05,32,32,,,,0.0000246,41,41
2.66E-05,32,32,,,,0.0000259,41,41
2.61E-05,35,35,,,,0.000025,41,41
2.59E-05,34,34,,,,0.0000247,41,41
2.65E-05,36,36,,,,0.0000246,41,41
2.58E-05,37,37,,,,0.0000255,41,41
3.06E-05,36,36,,,,0.0000404,41,41
4.51E-05,36,36,,,,0.0000249,41,41
2.61E-05,39,39,,,,0.0000282,41,41
2.61E-05,37,37,,,,0.0000258,41,41
2.56E-05,37,37,,,,0.0000267,41,41
3.32E-05,36,36,,,,0.0000264,41,41
2.54E-05,37,37,,,,0.0000251,41,41
2.50E-05,37,37,,,,0.0000251,41,41
2.52E-05,37,37,,,,0.0000426,42,42
3.35E-05,38,38,,,,0.0000284,42,42
2.46E-05,37,37,,,,0.0001332,42,42
2.48E-05,36,36,,,,0.0000396,42,42
2.47E-05,34,34,,,,0.0000357,42,42
3.88E-05,34,34,,,,0.0000286,42,42
2.89E-05,33,33,,,,0.0000414,42,42
2.67E-05,31,31,,,,0.0000307,42,42
2.59E-05,31,31,,,,0.0000246,42,42
2.48E-05,33,33,,,,0.000025,42,42
2.48E-05,34,34,,,,0.0000264,42,42
2.47E-05,35,35,,,,0.0000246,42,42
2.64E-05,35,35,,,,0.0000247,42,42
3.26E-05,31,31,,,,0.0000246,42,42
6.16E-05,30,30,,,,0.0000364,42,42
2.53E-05,28,28,,,,0.0000278,42,42
2.47E-05,27,27,,,,0.0000336,42,42
2.60E-05,29,29,,,,0.0000257,42,42
2.52E-05,31,31,,,,0.000025,42,42
3.57E-05,32,32,,,,0.000025,42,42
3.65E-05,31,31,,,,0.0000248,42,42
2.60E-05,35,35,,,,0.0000309,42,42
2.60E-05,38,38,,,,0.0000295,42,42
2.63E-05,38,38,,,,0.0000393,42,42
4.69E-05,39,39,,,,0.000035,42,42
2.59E-05,37,37,,,,0.0000305,42,42
2.48E-05,43,43,,,,0.0000248,42,42
2.50E-05,43,43,,,,0.0000248,42,42
2.48E-05,41,41,,,,0.0000249,42,42
2.51E-05,40,40,,,,0.0000251,42,42
2.54E-05,40,40,,,,0.0000244,42,42
2.46E-05,38,38,,,,0.0000332,42,42
2.90E-05,37,37,,,,0.000026,42,42
4.42E-05,39,39,,,,0.0000258,42,42
3.02E-05,38,38,,,,0.0000248,42,42
2.61E-05,36,36,,,,0.0000309,42,42
2.46E-05,37,37,,,,0.0000376,42,42
2.56E-05,35,35,,,,0.0000258,42,42
3.04E-05,33,33,,,,0.0000354,42,42
2.94E-05,33,33,,,,0.0000263,42,42
2.78E-05,32,32,,,,0.0000247,42,42
2.78E-05,31,31,,,,0.0000439,42,42
2.46E-05,31,31,,,,0.0000256,42,42
2.52E-05,31,31,,,,0.0000249,42,42
2.50E-05,30,30,,,,0.0000248,42,42
2.51E-05,29,29,,,,0.0000299,42,42
2.45E-05,27,27,,,,0.0000247,42,42
2.46E-05,27,27,,,,0.0000276,42,42
2.47E-05,27,27,,,,0.0000249,42,42
2.46E-05,26,26,,,,0.0000254,42,42
2.46E-05,26,26,,,,0.0000253,42,42
3.68E-05,25,25,,,,0.0000248,42,42
2.48E-05,25,25,,,,0.000029,42,42
2.47E-05,24,24,,,,0.0000247,42,42
2.49E-05,21,21,,,,0.0000247,42,42
2.48E-05,17,17,,,,0.0000249,42,42
3.22E-05,16,16,,,,0.0000255,42,42
2.47E-05,14,14,,,,0.0000316,42,42
2.57E-05,11,11,,,,0.0000247,42,42
2.55E-05,9,9,,,,0.0000247,42,42
2.46E-05,11,11,,,,0.0000248,42,42
2.47E-05,8,8,,,,0.0000268,42,42
2.50E-05,6,6,,,,0.000034,42,42
2.46E-05,5,5,,,,0.0000262,42,42
2.47E-05,4,4,,,,0.0000244,42,42
2.46E-05,3,3,,,,0.0000248,42,42
2.48E-05,9,9,,,,0.0000251,42,42
2.45E-05,3,3,,,,0.0000249,42,42
7.69E-05,3,3,,,,0.0000261,42,42
2.60E-05,4,4,,,,0.0000248,42,42
2.65E-05,1,1,,,,0.0000248,42,42
2.56E-05,1,1,,,,0.0000247,42,42
0.0002485,0,0,,,,0.0000246,42,42
4.43E-05,4,4,,,,0.0000247,42,42
2.51E-05,3,3,,,,0.0000258,42,42
2.47E-05,2,2,,,,0.0000251,42,42
2.52E-05,2,2,,,,0.000025,42,42
2.83E-05,2,2,,,,0.0000247,42,42
2.45E-05,3,3,,,,0.0000284,42,42
2.50E-05,4,4,,,,0.0001085,42,42
2.72E-05,8,8,,,,0.0000248,42,42
2.58E-05,8,8,,,,0.0000401,42,42
7.67E-05,7,7,,,,0.0000351,42,42
2.47E-05,5,5,,,,0.0000255,42,42
5.56E-05,4,4,,,,0.0000323,42,42
2.48E-05,7,7,,,,0.0000261,42,42
2.46E-05,7,7,,,,0.0000352,42,42
2.60E-05,6,6,,,,0.0000258,42,42
4.06E-05,5,5,,,,0.0000252,42,42
2.46E-05,1,1,,,,0.0000285,42,42
2.46E-05,1,1,,,,0.0000429,43,43
2.49E-05,4,4,,,,0.0000503,43,43
2.44E-05,3,3,,,,0.0000377,43,43
2.53E-05,2,2,,,,0.0000403,43,43
2.49E-05,0,0,,,,0.0000308,43,43
2.67E-05,0,0,,,,0.0001153,43,43
2.70E-05,1,1,,,,0.0000408,43,43
3.07E-05,0,0,,,,0.0000291,43,43
2.64E-05,3,3,,,,0.0000388,43,43
2.44E-05,1,1,,,,0.0000426,43,43
2.52E-05,0,0,,,,0.0000249,43,43
3.56E-05,1,1,,,,0.0000248,43,43
2.46E-05,1,1,,,,0.0000247,43,43
2.49E-05,1,1,,,,0.0000358,43,43
2.50E-05,0,0,,,,0.0000248,43,43
3.00E-05,0,0,,,,0.0000259,43,43
2.52E-05,1,1,,,,0.0000245,43,43
2.48E-05,5,5,,,,0.0000245,43,43
2.49E-05,6,6,,,,0.0000345,43,43
2.50E-05,10,10,,,,0.0000246,43,43
2.50E-05,9,9,,,,0.0000246,43,43
2.48E-05,9,9,,,,0.0000257,43,43
2.48E-05,8,8,,,,0.0000258,43,43
2.47E-05,10,10,,,,0.0000245,43,43
3.68E-05,11,11,,,,0.0000252,43,43
2.46E-05,12,12,,,,0.0000305,43,43
2.49E-05,15,15,,,,0.0000244,43,43
3.07E-05,14,14,,,,0.0000259,43,43
2.48E-05,12,12,,,,0.0000247,43,43
3.02E-05,12,12,,,,0.0000249,43,43
2.47E-05,13,13,,,,0.0000254,43,43
2.50E-05,14,14,,,,0.0000249,43,43
2.51E-05,15,15,,,,0.0000246,43,43
2.46E-05,25,25,,,,0.0000353,43,43
2.79E-05,23,23,,,,0.0000335,43,43
2.88E-05,21,21,,,,0.0000341,43,43
2.56E-05,20,20,,,,0.0000263,43,43
2.51E-05,18,18,,,,0.0000251,43,43
2.48E-05,14,14,,,,0.0000247,43,43
2.47E-05,13,13,,,,0.0000301,43,43
2.53E-05,16,16,,,,0.0000248,43,43
2.49E-05,15,15,,,,0.0000246,43,43
2.49E-05,19,19,,,,0.0000371,43,43
2.46E-05,20,20,,,,0.0000251,43,43
2.46E-05,20,20,,,,0.0000288,43,43
2.49E-05,25,25,,,,0.0000255,43,43
2.45E-05,25,25,,,,0.0000248,43,43
2.45E-05,25,25,,,,0.0000248,43,43
2.46E-05,23,23,,,,0.000025,43,43
2.44E-05,22,22,,,,0.0000247,43,43
2.46E-05,20,20,,,,0.0000249,43,43
2.48E-05,20,20,,,,0.0000244,43,43
2.52E-05,22,22,,,,0.0000259,43,43
2.56E-05,23,23,,,,0.0000246,43,43
2.45E-05,24,24,,,,0.0000244,43,43
2.50E-05,23,23,,,,0.0000247,43,43
2.52E-05,28,28,,,,0.0000323,43,43
3.87E-05,26,26,,,,0.0000256,43,43
2.51E-05,26,26,,,,0.0000253,43,43
2.45E-05,25,25,,,,0.0000248,43,43
2.46E-05,25,25,,,,0.0000259,43,43
3.89E-05,26,26,,,,0.0000259,43,43
2.60E-05,28,28,,,,0.0000246,43,43
2.57E-05,31,31,,,,0.0000247,43,43
4.01E-05,30,30,,,,0.0000296,43,43
2.63E-05,28,28,,,,0.0000297,43,43
2.59E-05,28,28,,,,0.0000245,43,43
2.57E-05,27,27,,,,0.0000248,43,43
2.58E-05,25,25,,,,0.0000261,43,43
7.87E-05,28,28,,,,0.0000404,43,43
3.08E-05,28,28,,,,0.0000247,43,43
2.81E-05,27,27,,,,0.0000287,43,43
2.48E-05,25,25,,,,0.0000248,43,43
2.48E-05,27,27,,,,0.0000257,43,43
2.46E-05,27,27,,,,0.0000268,43,43
2.47E-05,27,27,,,,0.0000249,43,43
2.74E-05,26,26,,,,0.0000293,43,43
2.48E-05,24,24,,,,0.0000253,43,43
2.49E-05,23,23,,,,0.0000247,43,43
2.46E-05,23,23,,,,0.0000257,43,43
2.65E-05,21,21,,,,0.0000313,43,43
3.16E-05,21,21,,,,0.000043,43,43
2.48E-05,21,21,,,,0.0000261,43,43
2.46E-05,20,20,,,,0.0000388,43,43
2.48E-05,21,21,,,,0.0000395,43,43
2.58E-05,20,20,,,,0.0000273,43,43
2.63E-05,18,18,,,,0.0000248,43,43
2.56E-05,19,19,,,,0.0000253,43,43
2.45E-05,19,19,,,,0.000027,43,43
2.58E-05,17,17,,,,0.0000246,43,43
3.12E-05,16,16,,,,0.0000252,43,43
2.50E-05,15,15,,,,0.0000288,44,44
2.46E-05,15,15,,,,0.0000311,44,44
2.45E-05,14,14,,,,0.00003,44,44
2.49E-05,15,15,,,,0.0000427,44,44
3.66E-05,13,13,,,,0.0000254,44,44
4.06E-05,12,12,,,,0.0000248,44,44
2.60E-05,16,16,,,,0.0000265,44,44
2.46E-05,12,12,,,,0.0000246,44,44
2.46E-05,13,13,,,,0.0001097,44,44
2.49E-05,10,10,,,,0.0000247,44,44
2.82E-05,9,9,,,,0.0000247,44,44
3.07E-05,8,8,,,,0.0000251,44,44
9.45E-05,7,7,,,,0.0000269,44,44
2.59E-05,6,6,,,,0.0000247,44,44
2.59E-05,5,5,,,,0.0000251,44,44
3.44E-05,5,5,,,,0.0000307,44,44
3.44E-05,4,4,,,,0.0000262,44,44
3.03E-05,6,6,,,,0.0000247,44,44
2.59E-05,12,12,,,,0.0000641,44,44
2.58E-05,13,13,,,,0.0000272,44,44
2.57E-05,11,11,,,,0.0000245,44,44
2.56E-05,8,8,,,,0.000025,44,44
2.55E-05,7,7,,,,0.0000283,44,44
2.48E-05,13,13,,,,0.0000245,44,44
2.47E-05,12,12,,,,0.0000245,44,44
2.47E-05,11,11,,,,0.0000248,44,44
2.95E-05,9,9,,,,0.000026,44,44
2.50E-05,9,9,,,,0.0000258,44,44
2.47E-05,6,6,,,,0.0000248,44,44
2.46E-05,9,9,,,,0.0000406,44,44
2.48E-05,7,7,,,,0.0000269,44,44
2.49E-05,7,7,,,,0.0000447,44,44
2.47E-05,10,10,,,,0.0000264,44,44
2.44E-05,7,7,,,,0.0000249,44,44
2.45E-05,11,11,,,,0.0000286,44,44
2.47E-05,11,11,,,,0.0000247,44,44
2.57E-05,8,8,,,,0.000028,44,44
2.49E-05,6,6,,,,0.000031,44,44
2.45E-05,10,10,,,,0.0000247,44,44
2.48E-05,9,9,,,,0.0000247,44,44
2.48E-05,9,9,,,,0.0000249,44,44
2.45E-05,8,8,,,,0.0000248,44,44
2.73E-05,4,4,,,,0.0000248,44,44
8.15E-05,5,5,,,,0.0000246,44,44
2.46E-05,3,3,,,,0.0000247,44,44
2.47E-05,0,0,,,,0.0000247,44,44
2.58E-05,0,0,,,,0.0000454,44,44
2.59E-05,1,1,,,,0.0000287,44,44
2.47E-05,1,1,,,,0.0000248,44,44
2.51E-05,0,0,,,,0.0000257,44,44
2.74E-05,0,0,,,,0.0000248,44,44
2.52E-05,4,4,,,,0.0000248,44,44
2.49E-05,6,6,,,,0.0000248,44,44
2.46E-05,5,5,,,,0.0000287,44,44
2.71E-05,4,4,,,,0.0000249,44,44
2.49E-05,9,9,,,,0.0000261,44,44
2.48E-05,9,9,,,,0.0000256,44,44
2.55E-05,11,11,,,,0.0000262,44,44
2.48E-05,10,10,,,,0.0000248,44,44
2.47E-05,8,8,,,,0.0000249,44,44
2.47E-05,9,9,,,,0.0000249,44,44
2.65E-05,9,9,,,,0.0000245,44,44
2.49E-05,10,10,,,,0.0000267,44,44
2.46E-05,5,5,,,,0.0000374,44,44
2.49E-05,6,6,,,,0.0000259,44,44
2.48E-05,5,5,,,,0.0000248,44,44
2.46E-05,4,4,,,,0.0000251,44,44
2.47E-05,4,4,,,,0.0000249,44,44
2.45E-05,3,3,,,,0.0000248,44,44
2.81E-05,5,5,,,,0.0000248,44,44
4.21E-05,4,4,,,,0.000029,44,44
2.65E-05,3,3,,,,0.0000244,44,44
2.47E-05,1,1,,,,0.0000247,44,44
2.45E-05,2,2,,,,0.0000248,44,44
7.70E-05,0,0,,,,0.0000245,44,44
2.48E-05,0,0,,,,0.0000258,44,44
2.48E-05,3,3,,,,0.0000247,44,44
2.47E-05,4,4,,,,0.0000297,44,44
2.48E-05,3,3,,,,0.0000251,44,44
2.47E-05,1,1,,,,0.0000286,45,45
2.52E-05,1,1,,,,0.0000438,45,45
2.58E-05,8,8,,,,0.0000424,45,45
2.49E-05,6,6,,,,0.0000252,45,45
2.46E-05,7,7,,,,0.0000248,45,45
2.47E-05,7,7,,,,0.000025,45,45
2.44E-05,7,7,,,,0.0000248,45,45
2.51E-05,5,5,,,,0.0000247,45,45
2.47E-05,3,3,,,,0.0000288,45,45
2.45E-05,4,4,,,,0.0000421,45,45
2.53E-05,3,3,,,,0.0000247,45,45
2.49E-05,4,4,,,,0.0000247,45,45
2.47E-05,11,11,,,,0.0000245,45,45
2.46E-05,8,8,,,,0.0000248,45,45
2.48E-05,6,6,,,,0.0000249,45,45
2.44E-05,6,6,,,,0.0000246,45,45
