cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,,
1.78E-05,18,61,83,,,
1.84E-05,87,47,84,,,
1.74E-05,74,71,82,,,
1.83E-05,81,44,89,,,
3.16E-05,4,28,90,,,
1.94E-05,1,35,86,,,
1.97E-05,32,19,90,,,
1.92E-05,21,51,93,,,
2.38E-05,18,66,94,,,
1.89E-05,30,62,93,,,
9.09E-05,21,86,97,,,
2.50E-05,34,43,98,,,
2.22E-05,21,88,100,,,
1.79E-05,31,98,101,,,
1.92E-05,9,66,98,,,
1.95E-05,18,51,98,,,
1.88E-05,24,70,102,,,
3.76E-05,12,48,96,,,
1.80E-05,18,68,92,,,
1.77E-05,81,73,88,,,
2.44E-05,24,66,93,,,
1.95E-05,13,61,90,,,
1.87E-05,90,52,90,,,
1.70E-05,21,2,89,,,
1.73E-05,81,77,89,,,
1.87E-05,12,43,88,,,
1.77E-05,24,64,88,,,
1.88E-05,87,71,87,,,
2.21E-05,1,36,85,,,
2.25E-05,78,9,85,,,
2.19E-05,13,63,86,,,
1.71E-05,85,84,86,,,
1.91E-05,21,27,86,,,
2.08E-05,78,81,85,,,
1.82E-05,31,29,84,,,
1.78E-05,2,23,86,,,
1.75E-05,9,68,87,,,
1.85E-05,82,27,86,,,
1.74E-05,10,15,92,,,
1.77E-05,9,19,91,,,
2.56E-05,27,42,91,,,
1.81E-05,2,56,93,,,
1.83E-05,1,35,93,,,
2.52E-05,8,58,91,,,
1.91E-05,80,66,89,,,
1.72E-05,89,82,92,,,
1.74E-05,9,13,89,,,
1.83E-05,87,45,88,,,
1.83E-05,34,6,90,,,
2.32E-05,31,76,92,,,
1.80E-05,27,28,86,,,
1.73E-05,9,11,86,,,
1.85E-05,1,35,89,,,
2.18E-05,1,35,89,,,
1.80E-05,27,63,90,,,
1.81E-05,27,26,94,,,
1.79E-05,27,13,97,,,
1.81E-05,27,61,95,,,
1.91E-05,18,91,103,,,
1.90E-05,34,50,102,,,
2.25E-05,86,21,102,,,
1.96E-05,18,45,103,,,
1.91E-05,27,16,103,,,
1.81E-05,87,81,103,,,
1.74E-05,30,88,102,,,
1.81E-05,18,35,101,,,
2.27E-05,87,75,103,,,
1.73E-05,89,95,103,,,
1.74E-05,20,7,105,,,
1.84E-05,34,38,106,,,
1.82E-05,84,26,106,,,
2.30E-05,80,19,107,,,
1.83E-05,74,86,106,,,
1.84E-05,6,77,106,,,
2.20E-05,27,2,105,,,
2.63E-05,13,65,104,,,
1.87E-05,11,52,104,,,
9.56E-05,9,25,105,,,
1.74E-05,11,1,107,,,
2.02E-05,74,46,101,,,
1.82E-05,21,30,102,,,
2.58E-05,78,96,103,,,
3.76E-05,73,65,104,,,
2.31E-05,17,96,104,,,
2.06E-05,34,43,104,,,
1.87E-05,33,90,107,,,
1.85E-05,30,106,118,,,
2.06E-05,2,24,121,,,
1.84E-05,11,93,120,,,
1.91E-05,12,81,118,,,
1.86E-05,84,100,122,,,
1.89E-05,73,83,123,,,
1.95E-05,84,34,122,,,
2.02E-05,12,60,122,,,
1.91E-05,4,68,122,,,
2.02E-05,76,61,125,,,
1.87E-05,22,30,123,,,
1.80E-05,12,26,123,,,
1.95E-05,80,65,122,,,
1.74E-05,17,105,122,,,
1.75E-05,84,6,121,,,
1.83E-05,30,115,121,,,
1.86E-05,11,45,121,,,
1.88E-05,88,32,121,,,
1.83E-05,21,75,120,,,
1.81E-05,10,28,125,,,
1.73E-05,30,115,122,,,
1.83E-05,76,31,125,,,
1.80E-05,22,26,123,,,
1.72E-05,12,3,125,,,
1.75E-05,89,12,125,,,
1.71E-05,3,3,122,,,
1.74E-05,78,108,120,,,
1.97E-05,76,65,120,,,
1.77E-05,30,99,122,,,
2.46E-05,12,79,122,,,
1.87E-05,73,75,118,,,
2.03E-05,4,58,120,,,
1.81E-05,76,9,120,,,
1.89E-05,6,101,119,,,
2.25E-05,32,11,118,,,
2.80E-05,12,46,113,,,
2.88E-05,21,12,113,,,
2.01E-05,90,29,112,,,
2.61E-05,16,60,114,,,
2.14E-05,19,8,113,,,
1.79E-05,25,4,115,,,
1.86E-05,2,41,107,,,
1.82E-05,28,25,101,,,
1.74E-05,80,94,99,,,
1.77E-05,90,13,101,,,
1.78E-05,83,16,98,,,
1.76E-05,6,79,98,,,
1.78E-05,80,92,99,,,
2.79E-05,77,37,98,,,
1.99E-05,81,68,98,,,
1.77E-05,73,22,96,,,
1.73E-05,30,7,96,,,
1.75E-05,21,11,95,,,
1.77E-05,28,16,95,,,
1.92E-05,85,18,96,,,
1.81E-05,84,24,94,,,
1.76E-05,80,85,102,,,
1.87E-05,17,100,106,,,
1.88E-05,87,25,105,,,
1.75E-05,30,93,103,,,
1.86E-05,33,56,102,,,
1.90E-05,15,49,103,,,
1.77E-05,14,75,100,,,
1.89E-05,74,44,101,,,
1.95E-05,33,39,104,,,
2.13E-05,24,35,104,,,
1.87E-05,31,37,105,,,
1.74E-05,8,11,106,,,
1.85E-05,16,60,106,,,
1.87E-05,33,39,107,,,
2.08E-05,20,56,109,,,
2.38E-05,17,66,110,,,
2.11E-05,90,13,110,,,
1.75E-05,19,7,113,,,
1.73E-05,19,7,112,,,
1.84E-05,84,77,110,,,
1.82E-05,14,75,110,,,
1.83E-05,81,24,111,,,
2.50E-05,21,51,109,,,
1.78E-05,32,95,108,,,
1.73E-05,84,7,108,,,
1.87E-05,13,40,108,,,
1.80E-05,9,2,108,,,
2.91E-05,77,60,101,,,
1.97E-05,90,61,100,,,
2.43E-05,8,39,104,,,
1.85E-05,14,68,103,,,
2.31E-05,3,15,103,,,
1.73E-05,84,4,100,,,
1.83E-05,77,35,100,,,
1.68E-05,5,1,100,,,
1.77E-05,35,22,99,,,
1.81E-05,78,65,100,,,
1.95E-05,87,67,102,,,
1.82E-05,12,6,103,,,
1.80E-05,12,5,103,,,
1.85E-05,32,86,102,,,
1.88E-05,13,75,101,,,
1.92E-05,26,35,101,,,
2.00E-05,76,41,101,,,
1.79E-05,8,3,99,,,
2.22E-05,4,95,99,,,
2.16E-05,13,73,100,,,
1.86E-05,31,22,101,,,
1.91E-05,34,60,97,,,
1.91E-05,24,22,97,,,
1.86E-05,72,80,97,,,
1.91E-05,77,28,100,,,
1.91E-05,2,59,100,,,
1.88E-05,24,70,100,,,
1.87E-05,11,50,94,,,
1.87E-05,16,42,97,,,
1.83E-05,75,54,94,,,
1.77E-05,81,74,94,,,
1.84E-05,10,59,100,,,
1.78E-05,82,77,100,,,
1.72E-05,80,7,97,,,
1.76E-05,72,81,96,,,
1.85E-05,11,53,99,,,
1.77E-05,28,16,102,,,
1.89E-05,80,11,105,,,
1.75E-05,90,14,103,,,
1.83E-05,26,57,101,,,
1.80E-05,23,68,102,,,
1.78E-05,31,24,101,,,
1.82E-05,33,30,107,,,
1.76E-05,90,21,107,,,
1.77E-05,28,80,107,,,
2.51E-05,21,57,107,,,
1.87E-05,71,42,107,,,
1.75E-05,16,15,108,,,
1.80E-05,14,26,107,,,
1.77E-05,82,92,110,,,
1.80E-05,81,24,110,,,
1.77E-05,18,14,115,,,
1.99E-05,26,7,115,,,
1.77E-05,18,16,116,,,
1.83E-05,81,101,116,,,
1.82E-05,73,35,115,,,
1.93E-05,31,35,116,,,
1.70E-05,30,115,117,,,
1.94E-05,10,50,114,,,
1.85E-05,8,39,111,,,
1.69E-05,35,98,102,,,
1.71E-05,26,2,102,,,
1.80E-05,84,70,102,,,
1.82E-05,87,68,103,,,
2.30E-05,31,23,101,,,
2.07E-05,28,73,100,,,
1.85E-05,16,11,100,,,
4.15E-05,32,90,102,,,
2.89E-05,9,14,101,,,
1.84E-05,89,28,100,,,
1.77E-05,13,76,98,,,
1.88E-05,10,45,104,,,
1.81E-05,84,73,103,,,
1.97E-05,75,43,104,,,
1.95E-05,33,42,107,,,
4.04E-05,80,49,106,,,
2.00E-05,75,61,105,,,
2.40E-05,77,35,105,,,
1.74E-05,73,11,110,,,
1.84E-05,74,107,112,,,
2.04E-05,16,95,114,,,
1.78E-05,30,90,113,,,
1.80E-05,79,21,113,,,
1.87E-05,77,41,114,,,
1.88E-05,33,46,116,,,
2.46E-05,30,76,117,,,
1.86E-05,23,82,118,,,
1.92E-05,30,76,117,,,
1.96E-05,13,38,116,,,
1.95E-05,88,62,115,,,
1.87E-05,73,38,116,,,
1.89E-05,33,45,115,,,
1.92E-05,10,51,114,,,
1.70E-05,23,0,120,,,
1.87E-05,81,34,117,,,
1.81E-05,80,30,120,,,
2.10E-05,24,55,118,,,
1.80E-05,30,91,120,,,
1.88E-05,30,65,121,,,
1.71E-05,8,5,123,,,
1.91E-05,13,53,123,,,
1.85E-05,19,106,124,,,
2.53E-05,13,78,127,,,
1.83E-05,71,80,126,,,
1.87E-05,29,73,127,,,
1.80E-05,5,92,123,,,
1.88E-05,71,64,123,,,
2.36E-05,75,52,127,,,
1.86E-05,19,112,126,,,
1.99E-05,12,47,124,,,
2.12E-05,80,36,122,,,
1.90E-05,90,121,123,,,
2.05E-05,90,66,119,,,
1.95E-05,81,39,118,,,
2.20E-05,20,67,117,,,
1.87E-05,16,86,114,,,
3.01E-05,80,99,116,,,
1.94E-05,14,56,108,,,
3.89E-05,29,70,108,,,
1.87E-05,71,75,106,,,
1.84E-05,28,95,106,,,
3.33E-05,74,61,104,,,
1.84E-05,30,66,106,,,
1.80E-05,71,76,108,,,
1.71E-05,10,99,108,,,
1.82E-05,79,70,108,,,
1.93E-05,87,78,108,,,
1.84E-05,87,21,111,,,
1.88E-05,81,46,113,,,
1.84E-05,85,38,120,,,
1.79E-05,9,99,120,,,
1.95E-05,19,108,118,,,
2.01E-05,87,64,118,,,
1.91E-05,81,52,117,,,
1.84E-05,87,26,114,,,
1.80E-05,22,6,114,,,
2.26E-05,77,34,114,,,
2.18E-05,10,84,108,,,
2.27E-05,77,72,109,,,
1.85E-05,71,69,111,,,
1.72E-05,1,7,110,,,
1.88E-05,22,42,110,,,
1.77E-05,8,7,119,,,
1.71E-05,8,114,119,,,
1.69E-05,24,3,119,,,
1.92E-05,4,34,118,,,
1.91E-05,80,49,120,,,
1.95E-05,12,58,121,,,
2.90E-05,87,64,119,,,
1.78E-05,8,1,119,,,
1.84E-05,12,37,119,,,
2.22E-05,77,18,119,,,
1.74E-05,80,103,116,,,
1.83E-05,34,31,114,,,
1.71E-05,80,2,113,,,
1.82E-05,20,30,108,,,
1.94E-05,12,45,106,,,
1.86E-05,29,73,108,,,
1.89E-05,12,48,107,,,
1.94E-05,8,1,110,,,
2.04E-05,76,58,109,,,
1.89E-05,76,58,110,,,
1.79E-05,18,20,111,,,
1.78E-05,77,25,112,,,
1.89E-05,24,64,112,,,
1.85E-05,78,33,112,,,
1.77E-05,26,15,113,,,
1.88E-05,26,15,115,,,
1.87E-05,27,36,116,,,
1.78E-05,71,16,114,,,
1.76E-05,16,8,113,,,
1.91E-05,20,49,113,,,
1.79E-05,32,24,117,,,
1.83E-05,1,28,111,,,
1.79E-05,1,27,110,,,
1.74E-05,77,93,107,,,
1.74E-05,30,89,105,,,
2.00E-05,6,51,105,,,
1.81E-05,76,27,102,,,
1.82E-05,76,60,101,,,
1.84E-05,77,64,103,,,
1.81E-05,20,69,103,,,
1.73E-05,84,5,105,,,
1.83E-05,34,33,105,,,
1.75E-05,79,85,104,,,
1.75E-05,74,86,103,,,
1.79E-05,85,22,103,,,
1.92E-05,24,66,102,,,
2.80E-05,78,26,102,,,
2.05E-05,15,43,102,,,
1.84E-05,33,29,102,,,
1.73E-05,17,11,101,,,
1.73E-05,3,2,101,,,
1.76E-05,84,80,99,,,
1.88E-05,13,48,98,,,
1.98E-05,84,50,104,,,
1.85E-05,28,39,106,,,
2.20E-05,16,4,107,,,
2.00E-05,32,52,108,,,
1.85E-05,88,59,108,,,
1.70E-05,25,100,108,,,
1.82E-05,4,28,110,,,
1.93E-05,24,34,108,,,
2.44E-05,79,72,104,,,
2.43E-05,22,45,104,,,
2.03E-05,81,82,104,,,
1.90E-05,22,44,104,,,
1.99E-05,77,59,104,,,
1.82E-05,18,25,104,,,
1.80E-05,83,77,106,,,
1.85E-05,21,77,100,,,
1.83E-05,79,70,100,,,
1.79E-05,81,70,98,,,
1.76E-05,81,75,97,,,
1.89E-05,79,65,97,,,
1.83E-05,78,27,96,,,
1.80E-05,83,69,99,,,
2.25E-05,88,55,100,,,
1.84E-05,13,77,98,,,
1.75E-05,27,3,100,,,
2.31E-05,1,6,103,,,
1.77E-05,33,95,103,,,
1.85E-05,77,60,99,,,
1.72E-05,8,2,99,,,
1.75E-05,78,87,100,,,
2.45E-05,27,7,101,,,
2.61E-05,9,7,108,,,
1.92E-05,15,75,107,,,
2.19E-05,24,53,106,,,
1.86E-05,27,9,107,,,
2.08E-05,22,52,107,,,
1.73E-05,87,96,105,,,
1.87E-05,72,39,106,,,
2.05E-05,22,52,106,,,
1.84E-05,17,32,105,,,
1.79E-05,76,69,103,,,
1.84E-05,1,32,106,,,
1.98E-05,32,47,109,,,
1.85E-05,77,64,109,,,
1.83E-05,76,67,106,,,
1.74E-05,1,97,104,,,
1.84E-05,78,30,95,,,
1.87E-05,90,63,98,,,
1.80E-05,6,73,104,,,
1.69E-05,28,105,107,,,
1.74E-05,1,9,107,,,
2.29E-05,78,25,108,,,
1.97E-05,34,50,111,,,
1.69E-05,21,107,112,,,
1.77E-05,82,19,112,,,
1.83E-05,79,3,112,,,
1.86E-05,87,91,111,,,
1.75E-05,80,19,111,,,
1.72E-05,1,99,111,,,
1.86E-05,34,81,113,,,
1.88E-05,73,97,112,,,
1.82E-05,86,73,113,,,
1.76E-05,32,88,108,,,
1.78E-05,32,88,109,,,
1.79E-05,76,29,105,,,
1.79E-05,88,81,105,,,
5.39E-05,88,78,98,,,
1.85E-05,9,15,98,,,
1.68E-05,34,0,92,,,
1.95E-05,77,54,89,,,
1.85E-05,15,63,89,,,
1.83E-05,89,49,90,,,
1.90E-05,34,69,91,,,
2.97E-05,21,60,95,,,
1.86E-05,23,9,94,,,
1.89E-05,29,25,96,,,
1.96E-05,21,62,95,,,
1.89E-05,17,25,104,,,
2.02E-05,34,43,102,,,
1.85E-05,87,83,100,,,
1.98E-05,9,46,100,,,
1.83E-05,75,93,100,,,
1.84E-05,87,83,99,,,
2.34E-05,30,75,98,,,
3.56E-05,88,58,98,,,
1.86E-05,34,74,98,,,
1.86E-05,88,79,99,,,
1.79E-05,34,1,96,,,
1.87E-05,15,58,92,,,
2.90E-05,82,10,92,,,
3.41E-05,7,48,93,,,
2.20E-05,35,1,90,,,
1.86E-05,20,69,90,,,
1.80E-05,75,87,92,,,
1.74E-05,4,81,93,,,
2.56E-05,8,41,93,,,
1.91E-05,77,64,94,,,
1.86E-05,29,30,100,,,
1.81E-05,83,27,100,,,
1.84E-05,14,57,100,,,
1.83E-05,86,60,98,,,
1.71E-05,11,4,101,,,
1.94E-05,22,69,95,,,
1.87E-05,29,25,95,,,
1.71E-05,74,88,96,,,
1.73E-05,23,75,94,,,
1.70E-05,75,86,95,,,
1.80E-05,17,23,98,,,
1.85E-05,11,54,100,,,
1.69E-05,24,6,100,,,
1.72E-05,3,7,99,,,
1.85E-05,28,31,99,,,
2.03E-05,22,69,96,,,
1.79E-05,85,61,92,,,
1.87E-05,8,39,90,,,
2.34E-05,2,13,91,,,
1.85E-05,75,85,93,,,
1.79E-05,34,65,92,,,
1.87E-05,3,46,91,,,
1.84E-05,82,36,91,,,
1.73E-05,32,77,93,,,
1.80E-05,83,20,92,,,
1.77E-05,88,66,94,,,
1.81E-05,23,10,93,,,
1.72E-05,31,86,93,,,
1.82E-05,88,66,95,,,
4.68E-05,24,95,101,,,
3.78E-05,83,22,100,,,
3.54E-05,86,11,100,,,
1.99E-05,74,66,102,,,
1.88E-05,18,74,98,,,
1.92E-05,6,62,99,,,
1.93E-05,7,62,99,,,
1.95E-05,10,0,98,,,
1.80E-05,85,66,97,,,
1.79E-05,26,72,98,,,
4.65E-05,85,68,93,,,
1.83E-05,2,9,91,,,
1.85E-05,34,28,94,,,
1.73E-05,89,86,93,,,
1.86E-05,90,51,93,,,
1.83E-05,90,50,91,,,
1.82E-05,11,52,92,,,
1.79E-05,81,18,93,,,
1.81E-05,86,65,86,,,
1.80E-05,90,51,86,,,
1.72E-05,34,78,87,,,
1.70E-05,89,85,90,,,
1.89E-05,17,62,104,,,
1.80E-05,85,22,104,,,
1.86E-05,23,36,102,,,
1.80E-05,14,101,106,,,
1.93E-05,82,52,106,,,
1.75E-05,34,4,106,,,
1.75E-05,8,9,102,,,
1.78E-05,79,80,103,,,
1.78E-05,30,25,104,,,
1.77E-05,34,88,103,,,
1.76E-05,72,21,102,,,
1.80E-05,76,69,102,,,
1.78E-05,34,81,105,,,
1.77E-05,83,91,107,,,
2.17E-05,12,7,113,,,
2.65E-05,26,39,113,,,
1.89E-05,13,74,116,,,
1.83E-05,89,106,117,,,
1.91E-05,72,30,115,,,
2.05E-05,86,82,114,,,
1.93E-05,17,36,110,,,
1.94E-05,18,33,110,,,
8.77E-05,34,10,113,,,
2.40E-05,80,35,115,,,
2.53E-05,20,22,115,,,
1.89E-05,35,93,119,,,
1.94E-05,77,47,119,,,
1.89E-05,27,77,115,,,
1.84E-05,24,82,117,,,
1.91E-05,84,70,115,,,
1.83E-05,86,17,115,,,
1.81E-05,24,84,118,,,
1.84E-05,1,79,120,,,
2.09E-05,87,30,126,,,
1.89E-05,14,73,125,,,
1.71E-05,89,113,121,,,
1.75E-05,75,105,122,,,
1.75E-05,3,118,120,,,
1.69E-05,34,0,116,,,
2.51E-05,31,26,115,,,
1.77E-05,35,93,115,,,
1.77E-05,32,94,116,,,
1.88E-05,82,61,117,,,
1.76E-05,32,95,118,,,
1.75E-05,4,16,116,,,
1.91E-05,27,48,117,,,
3.16E-05,12,25,119,,,
1.79E-05,86,96,125,,,
1.86E-05,30,30,126,,,
1.88E-05,81,49,126,,,
1.78E-05,34,97,126,,,
2.33E-05,2,118,129,,,
1.87E-05,13,43,126,,,
1.82E-05,72,30,124,,,
1.86E-05,17,75,125,,,
1.87E-05,17,75,124,,,
1.91E-05,17,51,124,,,
1.87E-05,14,72,122,,,
1.82E-05,77,86,122,,,
1.80E-05,80,21,122,,,
1.75E-05,3,103,123,,,
1.85E-05,79,37,125,,,
2.39E-05,19,91,126,,,
2.19E-05,18,57,127,,,
1.96E-05,19,26,127,,,
1.87E-05,28,82,128,,,
1.82E-05,90,91,124,,,
1.78E-05,79,105,124,,,
1.75E-05,72,103,117,,,
1.94E-05,30,23,110,,,
1.78E-05,31,20,105,,,
2.44E-05,31,22,114,,,
1.75E-05,32,99,116,,,
1.86E-05,1,32,114,,,
1.72E-05,9,106,111,,,
1.83E-05,14,29,111,,,
2.58E-05,78,29,113,,,
3.35E-05,31,88,113,,,
2.62E-05,82,60,113,,,
2.80E-05,32,93,110,,,
1.80E-05,77,23,112,,,
1.73E-05,84,4,108,,,
1.74E-05,79,11,110,,,
1.71E-05,11,109,114,,,
1.82E-05,8,28,114,,,
1.99E-05,82,69,114,,,
1.86E-05,16,38,108,,,
1.76E-05,31,17,108,,,
1.79E-05,23,25,103,,,
1.71E-05,87,6,104,,,
2.00E-05,11,46,100,,,
1.86E-05,17,38,104,,,
3.31E-05,3,92,106,,,
1.88E-05,75,40,108,,,
1.81E-05,22,70,112,,,
1.88E-05,16,38,114,,,
1.84E-05,19,14,111,,,
1.87E-05,27,16,114,,,
1.91E-05,27,74,114,,,
2.38E-05,34,87,116,,,
1.87E-05,7,81,121,,,
1.77E-05,77,20,122,,,
1.85E-05,7,87,128,,,
1.83E-05,35,86,128,,,
1.84E-05,33,83,127,,,
1.84E-05,12,92,126,,,
1.96E-05,27,50,129,,,
1.96E-05,82,63,128,,,
1.86E-05,72,20,122,,,
1.99E-05,71,57,122,,,
1.85E-05,27,36,123,,,
1.87E-05,35,102,119,,,
1.97E-05,86,36,117,,,
1.83E-05,35,77,117,,,
1.92E-05,29,62,117,,,
1.82E-05,73,87,115,,,
1.80E-05,14,26,111,,,
1.90E-05,78,47,113,,,
1.89E-05,25,2,112,,,
1.79E-05,74,91,112,,,
2.22E-05,74,107,113,,,
1.77E-05,6,11,112,,,
1.79E-05,88,23,115,,,
1.74E-05,83,103,116,,,
1.79E-05,34,91,115,,,
2.00E-05,72,18,116,,,
1.95E-05,35,84,119,,,
2.81E-05,14,38,129,,,
1.98E-05,31,99,132,,,
1.85E-05,81,81,131,,,
1.77E-05,28,132,136,,,
1.91E-05,21,54,138,,,
1.84E-05,76,98,138,,,
1.80E-05,74,23,139,,,
2.44E-05,6,23,135,,,
2.18E-05,14,43,136,,,
1.91E-05,27,50,136,,,
1.82E-05,76,94,136,,,
1.91E-05,73,83,135,,,
1.75E-05,35,118,135,,,
1.91E-05,27,52,135,,,
1.88E-05,76,93,133,,,
1.89E-05,4,38,135,,,
1.77E-05,4,22,136,,,
1.95E-05,17,33,135,,,
1.80E-05,86,116,137,,,
1.90E-05,18,77,137,,,
1.87E-05,88,44,140,,,
1.76E-05,25,17,141,,,
2.34E-05,84,29,139,,,
1.87E-05,26,38,141,,,
1.90E-05,1,75,138,,,
1.93E-05,75,72,140,,,
1.74E-05,75,125,133,,,
1.71E-05,84,121,129,,,
1.83E-05,75,28,130,,,
1.75E-05,19,15,131,,,
1.81E-05,10,7,132,,,
1.83E-05,27,34,134,,,
1.72E-05,84,124,134,,,
1.81E-05,76,99,136,,,
2.01E-05,88,48,135,,,
1.81E-05,72,23,135,,,
1.78E-05,76,108,132,,,
1.79E-05,72,19,130,,,
1.70E-05,4,2,130,,,
1.72E-05,2,9,129,,,
1.91E-05,16,52,130,,,
1.85E-05,3,89,130,,,
1.80E-05,80,98,131,,,
1.85E-05,11,85,131,,,
1.75E-05,18,126,135,,,
2.03E-05,25,75,135,,,
1.94E-05,81,92,132,,,
1.93E-05,80,99,133,,,
1.78E-05,35,103,132,,,
1.88E-05,82,84,132,,,
1.72E-05,4,4,133,,,
1.91E-05,88,44,130,,,
1.87E-05,80,96,131,,,
1.86E-05,74,99,129,,,
1.88E-05,16,67,123,,,
1.81E-05,73,107,124,,,
1.81E-05,24,86,124,,,
1.94E-05,16,55,125,,,
2.40E-05,6,33,122,,,
1.86E-05,79,36,123,,,
1.74E-05,3,9,122,,,
1.92E-05,33,54,121,,,
1.78E-05,15,19,118,,,
1.79E-05,21,23,116,,,
2.37E-05,32,33,115,,,
1.78E-05,80,91,116,,,
1.73E-05,18,6,116,,,
1.93E-05,8,47,116,,,
1.84E-05,79,34,113,,,
1.79E-05,84,21,115,,,
1.77E-05,7,12,113,,,
1.78E-05,72,91,113,,,
1.84E-05,27,31,111,,,
1.72E-05,2,5,112,,,
1.75E-05,23,109,118,,,
1.95E-05,11,57,122,,,
1.83E-05,24,17,121,,,
1.88E-05,82,85,125,,,
1.85E-05,71,39,122,,,
1.91E-05,7,49,122,,,
1.78E-05,89,95,122,,,
3.65E-05,27,60,125,,,
1.74E-05,23,112,125,,,
1.91E-05,33,76,125,,,
1.73E-05,2,113,126,,,
1.88E-05,34,63,126,,,
1.82E-05,83,83,126,,,
1.81E-05,33,97,126,,,
1.78E-05,72,100,126,,,
1.80E-05,84,26,130,,,
1.82E-05,4,28,130,,,
1.94E-05,86,52,132,,,
1.69E-05,17,2,134,,,
1.89E-05,24,75,136,,,
2.48E-05,8,49,137,,,
2.24E-05,71,87,137,,,
2.10E-05,89,103,138,,,
1.86E-05,78,121,138,,,
2.49E-05,15,59,137,,,
1.96E-05,72,61,134,,,
1.86E-05,1,35,134,,,
1.88E-05,21,79,134,,,
1.79E-05,35,103,134,,,
1.85E-05,24,23,133,,,
2.01E-05,15,57,133,,,
2.53E-05,16,119,136,,,
2.02E-05,15,58,133,,,
1.97E-05,21,79,133,,,
1.84E-05,83,86,133,,,
1.74E-05,16,119,133,,,
1.95E-05,88,54,136,,,
1.76E-05,9,2,136,,,
1.87E-05,90,96,136,,,
1.87E-05,83,89,135,,,
1.75E-05,76,127,138,,,
1.85E-05,2,34,138,,,
1.93E-05,21,70,137,,,
2.59E-05,88,38,137,,,
2.41E-05,24,29,136,,,
1.84E-05,2,34,133,,,
1.80E-05,7,26,133,,,
1.74E-05,29,14,133,,,
1.87E-05,75,85,136,,,
1.77E-05,74,109,134,,,
1.91E-05,81,51,134,,,
2.04E-05,15,64,139,,,
1.87E-05,79,94,141,,,
1.80E-05,88,25,141,,,
1.74E-05,78,128,140,,,
1.83E-05,33,141,146,,,
2.14E-05,24,29,146,,,
1.76E-05,22,8,144,,,
2.66E-05,5,66,147,,,
1.87E-05,83,88,142,,,
2.46E-05,77,69,145,,,
2.47E-05,82,14,147,,,
2.03E-05,84,76,139,,,
1.98E-05,25,79,139,,,
2.38E-05,86,81,139,,,
2.40E-05,8,39,141,,,
1.91E-05,87,107,140,,,
2.03E-05,73,60,138,,,
1.84E-05,71,114,136,,,
1.93E-05,85,87,136,,,
2.96E-05,86,58,137,,,
2.79E-05,75,84,136,,,
3.44E-05,21,63,137,,,
1.84E-05,21,113,138,,,
2.35E-05,17,98,135,,,
2.15E-05,85,56,138,,,
2.36E-05,7,15,140,,,
2.77E-05,82,10,151,,,
1.91E-05,29,133,150,,,
2.00E-05,79,78,148,,,
2.00E-05,82,105,149,,,
2.21E-05,11,54,151,,,
2.01E-05,82,90,148,,,
1.99E-05,78,91,154,,,
1.97E-05,21,106,156,,,
1.94E-05,84,85,158,,,
1.77E-05,90,139,159,,,
1.89E-05,87,28,159,,,
1.85E-05,89,111,158,,,
1.82E-05,7,25,155,,,
1.79E-05,75,136,156,,,
1.99E-05,90,31,155,,,
1.70E-05,5,152,155,,,
2.04E-05,88,45,157,,,
1.79E-05,75,131,159,,,
2.01E-05,88,53,159,,,
1.92E-05,78,55,160,,,
1.76E-05,86,139,159,,,
1.79E-05,21,144,158,,,
2.07E-05,8,53,160,,,
1.92E-05,78,51,156,,,
1.96E-05,26,83,158,,,
2.03E-05,5,67,159,,,
1.78E-05,86,133,159,,,
1.93E-05,78,91,159,,,
1.91E-05,8,49,159,,,
1.84E-05,71,38,159,,,
2.03E-05,76,31,158,,,
1.98E-05,76,97,158,,,
2.36E-05,82,93,156,,,
2.05E-05,73,100,156,,,
1.91E-05,83,28,161,,,
1.93E-05,79,56,160,,,
1.93E-05,85,90,159,,,
1.87E-05,13,153,161,,,
2.53E-05,33,127,162,,,
1.98E-05,83,129,162,,,
1.98E-05,74,113,162,,,
1.76E-05,28,158,160,,,
2.81E-05,71,43,158,,,
3.59E-05,83,25,156,,,
2.12E-05,90,93,157,,,
1.85E-05,35,149,154,,,
2.04E-05,87,56,152,,,
1.83E-05,75,125,159,,,
2.00E-05,4,71,159,,,
1.95E-05,81,89,161,,,
1.94E-05,1,48,163,,,
2.03E-05,71,42,164,,,
1.81E-05,81,150,164,,,
2.06E-05,21,60,164,,,
1.84E-05,87,146,160,,,
1.83E-05,78,122,162,,,
1.83E-05,83,30,166,,,
2.05E-05,27,134,166,,,
1.92E-05,72,57,163,,,
1.79E-05,72,146,170,,,
1.72E-05,18,158,171,,,
1.95E-05,31,94,172,,,
1.74E-05,15,164,168,,,
2.01E-05,81,89,167,,,
1.98E-05,88,133,167,,,
1.73E-05,35,155,164,,,
1.90E-05,29,44,163,,,
1.87E-05,85,145,167,,,
1.88E-05,1,44,165,,,
1.94E-05,75,53,166,,,
2.05E-05,75,51,164,,,
1.83E-05,1,33,163,,,
1.78E-05,34,157,167,,,
1.77E-05,76,141,167,,,
2.14E-05,26,119,165,,,
1.79E-05,25,160,166,,,
1.92E-05,11,121,164,,,
1.92E-05,71,50,166,,,
1.98E-05,29,62,170,,,
2.02E-05,12,82,171,,,
1.70E-05,35,5,171,,,
2.08E-05,17,83,170,,,
1.93E-05,72,59,169,,,
