cas operacie,index prvku,dlzka zoznamu,,,
1.00E-05,0,78,,,
1.03E-05,0,75,,,
1.03E-05,0,74,,,
1.03E-05,0,73,,,
1.05E-05,0,73,,,
1.02E-05,0,74,,,
1.04E-05,0,74,,,
1.17E-05,0,80,,,
1.75E-05,0,79,,,
2.80E-05,0,77,,,
1.02E-05,0,76,,,
1.02E-05,0,75,,,
1.04E-05,0,77,,,
1.73E-05,0,82,,,
1.03E-05,0,80,,,
1.02E-05,0,81,,,
1.14E-05,0,84,,,
1.28E-05,0,86,,,
1.03E-05,0,93,,,
1.01E-05,0,93,,,
1.33E-05,0,92,,,
1.13E-05,0,91,,,
1.14E-05,0,91,,,
1.68E-05,0,90,,,
1.83E-05,0,91,,,
1.58E-05,0,90,,,
1.15E-05,0,86,,,
1.15E-05,0,87,,,
1.13E-05,0,88,,,
1.18E-05,0,91,,,
1.13E-05,0,91,,,
1.93E-05,0,95,,,
1.15E-05,0,93,,,
1.55E-05,0,94,,,
1.16E-05,0,96,,,
1.13E-05,0,97,,,
3.28E-05,0,99,,,
1.04E-05,0,100,,,
1.05E-05,0,107,,,
1.07E-05,0,106,,,
1.05E-05,0,106,,,
1.04E-05,0,105,,,
1.04E-05,0,109,,,
1.11E-05,0,118,,,
1.21E-05,0,119,,,
1.27E-05,0,118,,,
1.01E-05,0,118,,,
1.01E-05,0,115,,,
1.04E-05,0,113,,,
1.02E-05,0,114,,,
