cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,sum,pocet,
8.40E-05,22,0,107,,,,
0.0003126,16,0,108,,,,
8.60E-05,16,0,110,,,,
8.52E-05,2,0,110,,,,
8.60E-05,21,0,111,,,,
8.52E-05,35,0,114,,,,
8.44E-05,29,0,107,,,,
8.42E-05,16,0,108,,,,
8.44E-05,13,0,109,,,,
0.0001203,27,0,105,,,,
8.54E-05,6,0,106,,,,
8.41E-05,10,0,106,,,,
8.39E-05,5,0,106,,,,
8.39E-05,25,0,107,,,,
8.64E-05,10,0,109,,,,
8.43E-05,4,0,107,,,,
8.37E-05,18,0,107,,,,
8.35E-05,11,0,106,,,,
9.03E-05,34,0,107,,,,
8.53E-05,31,0,106,,,,
8.46E-05,11,0,107,,,,
0.0001151,18,0,107,,,,
8.45E-05,21,0,110,,,,
8.36E-05,20,0,110,,,,
0.0003192,12,0,111,,,,
8.40E-05,3,0,115,,,,
8.48E-05,28,0,118,,,,
8.44E-05,7,0,118,,,,
0.0001222,30,0,119,,,,
8.51E-05,27,0,121,,,,
8.57E-05,12,0,122,,,,
8.43E-05,2,0,123,,,,
8.31E-05,29,0,126,,,,
8.32E-05,34,0,129,,,,
8.39E-05,14,0,137,,,,
8.40E-05,12,0,133,,,,
8.83E-05,16,0,134,,,,
8.42E-05,22,0,133,,,,
8.39E-05,34,0,134,,,,
8.42E-05,11,0,132,,,,
0.0001037,19,0,132,,,,
0.000158,19,0,133,,,,
8.46E-05,17,0,130,,,,
8.37E-05,30,0,132,,,,
9.30E-05,20,0,131,,,,
8.40E-05,31,0,131,,,,
8.44E-05,19,0,132,,,,
8.40E-05,5,0,135,,,,
8.37E-05,3,0,138,,,,
8.41E-05,13,0,139,,,,
9.23E-05,20,0,141,,,,
8.47E-05,11,0,142,,,,
8.59E-05,9,0,144,,,,
8.50E-05,3,0,141,,,,
8.44E-05,26,0,142,,,,
8.42E-05,8,0,144,,,,
8.41E-05,27,0,142,,,,
8.41E-05,29,0,140,,,,
0.0001157,24,0,141,,,,
9.64E-05,20,0,142,,,,
8.49E-05,30,0,146,,,,
8.38E-05,23,0,147,,,,
9.06E-05,30,0,148,,,,
8.45E-05,27,0,141,,,,
9.07E-05,32,0,145,,,,
8.42E-05,30,0,146,,,,
8.41E-05,4,0,148,,,,
9.20E-05,18,0,156,,,,
0.0001253,3,0,157,,,,
8.41E-05,30,0,156,,,,
8.42E-05,30,0,160,,,,
8.40E-05,23,0,159,,,,
8.35E-05,27,0,156,,,,
8.36E-05,24,0,153,,,,
8.33E-05,34,0,154,,,,
8.45E-05,12,0,156,,,,
8.44E-05,31,0,157,,,,
0.000127,13,0,156,,,,
8.52E-05,28,0,156,,,,
0.0001183,17,0,160,,,,
0.0001292,31,0,157,,,,
8.63E-05,29,0,158,,,,
9.15E-05,18,0,160,,,,
8.65E-05,6,0,165,,,,
8.49E-05,12,0,166,,,,
8.45E-05,9,0,159,,,,
8.53E-05,8,0,159,,,,
8.57E-05,8,0,158,,,,
8.50E-05,3,0,159,,,,
8.55E-05,3,0,159,,,,
8.67E-05,10,0,160,,,,
8.36E-05,13,0,167,,,,
8.45E-05,7,0,163,,,,
8.41E-05,28,0,164,,,,
8.42E-05,20,0,165,,,,
8.43E-05,15,0,166,,,,
8.41E-05,23,0,164,,,,
8.76E-05,28,0,163,,,,
8.39E-05,3,0,161,,,,
8.34E-05,2,0,156,,,,
8.40E-05,7,0,157,,,,
8.57E-05,12,0,158,,,,
8.43E-05,23,0,155,,,,
8.60E-05,18,0,156,,,,
8.39E-05,25,0,155,,,,
8.63E-05,30,0,156,,,,
8.39E-05,12,0,156,,,,
0.0001675,28,0,156,,,,
8.43E-05,16,0,158,,,,
8.37E-05,23,0,153,,,,
8.37E-05,5,0,156,,,,
0.0001603,33,0,149,,,,
8.35E-05,23,0,147,,,,
8.33E-05,6,0,147,,,,
8.31E-05,7,0,147,,,,
8.35E-05,8,0,148,,,,
0.0001012,15,0,147,,,,
8.45E-05,6,0,149,,,,
0.0001615,17,0,149,,,,
8.87E-05,13,0,142,,,,
8.37E-05,10,0,151,,,,
8.49E-05,32,0,150,,,,
8.45E-05,22,0,149,,,,
8.40E-05,1,0,152,,,,
8.81E-05,21,0,144,,,,
8.32E-05,33,0,144,,,,
8.35E-05,34,0,142,,,,
8.40E-05,26,0,142,,,,
8.48E-05,30,0,143,,,,
8.56E-05,2,0,144,,,,
8.46E-05,24,0,144,,,,
8.50E-05,33,0,144,,,,
8.44E-05,11,0,144,,,,
8.54E-05,11,0,144,,,,
8.45E-05,16,0,147,,,,
8.57E-05,4,0,148,,,,
8.40E-05,25,0,148,,,,
8.42E-05,16,0,149,,,,
0.000157,11,0,148,,,,
8.64E-05,1,0,149,,,,
8.61E-05,19,0,151,,,,
8.40E-05,35,0,149,,,,
0.0001003,23,0,151,,,,
8.41E-05,9,0,155,,,,
8.51E-05,32,0,154,,,,
8.40E-05,27,0,158,,,,
8.49E-05,24,0,154,,,,
8.37E-05,1,0,148,,,,
8.41E-05,14,0,146,,,,
8.44E-05,34,0,147,,,,
8.36E-05,22,0,148,,,,
8.40E-05,21,0,148,,,,
8.40E-05,28,0,149,,,,
9.75E-05,27,0,151,,,,
8.38E-05,6,0,153,,,,
8.57E-05,9,0,154,,,,
8.38E-05,21,0,155,,,,
8.46E-05,3,0,156,,,,
9.81E-05,29,0,157,,,,
8.59E-05,15,0,159,,,,
8.40E-05,6,0,161,,,,
8.42E-05,18,0,160,,,,
8.37E-05,34,0,157,,,,
8.43E-05,4,0,159,,,,
8.37E-05,7,0,156,,,,
8.39E-05,30,0,154,,,,
8.46E-05,12,0,153,,,,
8.50E-05,34,0,154,,,,
8.39E-05,19,0,154,,,,
8.32E-05,8,0,155,,,,
8.44E-05,2,0,149,,,,
8.44E-05,11,0,145,,,,
8.55E-05,34,0,144,,,,
9.15E-05,28,0,145,,,,
8.35E-05,26,0,146,,,,
8.43E-05,15,0,144,,,,
8.36E-05,1,0,142,,,,
0.0001699,11,0,136,,,,
8.39E-05,33,0,131,,,,
9.08E-05,11,0,132,,,,
8.46E-05,27,0,133,,,,
8.43E-05,33,0,132,,,,
8.39E-05,21,0,134,,,,
0.0001949,8,0,135,,,,
8.38E-05,31,0,134,,,,
8.55E-05,15,0,135,,,,
8.44E-05,1,0,136,,,,
9.05E-05,11,0,136,,,,
8.36E-05,13,0,132,,,,
9.76E-05,29,0,129,,,,
8.40E-05,16,0,127,,,,
8.42E-05,4,0,128,,,,
8.39E-05,12,0,129,,,,
9.53E-05,33,0,128,,,,
8.50E-05,1,0,129,,,,
8.42E-05,22,0,125,,,,
8.37E-05,20,0,118,,,,
8.37E-05,30,0,118,,,,
8.31E-05,18,0,120,,,,
8.35E-05,4,0,121,,,,
8.39E-05,2,0,117,,,,
8.36E-05,35,0,118,,,,
8.42E-05,6,0,115,,,,
8.33E-05,2,0,114,,,,
8.33E-05,13,0,112,,,,
8.52E-05,9,0,113,,,,
8.31E-05,11,0,114,,,,
8.56E-05,24,0,114,,,,
8.34E-05,14,0,114,,,,
8.33E-05,20,0,115,,,,
8.41E-05,7,0,111,,,,
9.44E-05,27,0,113,,,,
8.39E-05,6,0,115,,,,
8.62E-05,3,0,116,,,,
8.36E-05,33,0,116,,,,
8.35E-05,20,0,117,,,,
8.33E-05,19,0,118,,,,
8.33E-05,25,0,118,,,,
8.33E-05,1,0,118,,,,
8.32E-05,29,0,117,,,,
8.70E-05,7,0,121,,,,
8.39E-05,1,0,119,,,,
8.47E-05,2,0,119,,,,
0.0001452,31,0,118,,,,
8.57E-05,23,0,118,,,,
8.45E-05,27,0,118,,,,
0.000145,12,0,117,,,,
8.55E-05,25,0,119,,,,
8.57E-05,30,0,115,,,,
8.60E-05,12,0,109,,,,
8.41E-05,12,0,110,,,,
8.79E-05,16,0,109,,,,
0.0001905,30,0,110,,,,
8.43E-05,25,0,110,,,,
8.41E-05,19,0,111,,,,
8.36E-05,1,0,112,,,,
8.41E-05,13,0,112,,,,
8.37E-05,18,0,112,,,,
8.48E-05,9,0,113,,,,
8.54E-05,18,0,115,,,,
8.46E-05,15,0,116,,,,
8.39E-05,27,0,117,,,,
8.35E-05,1,0,118,,,,
9.07E-05,21,0,119,,,,
8.37E-05,25,0,118,,,,
8.97E-05,17,0,119,,,,
8.41E-05,25,0,123,,,,
9.21E-05,16,0,120,,,,
8.38E-05,6,0,117,,,,
8.41E-05,2,0,119,,,,
8.35E-05,19,0,120,,,,
8.44E-05,8,0,120,,,,
8.64E-05,4,0,121,,,,
8.40E-05,12,0,118,,,,
8.39E-05,8,0,120,,,,
8.89E-05,1,0,122,,,,
8.37E-05,15,0,117,,,,
8.43E-05,1,0,117,,,,
8.39E-05,7,0,115,,,,
9.34E-05,9,0,115,,,,
8.51E-05,1,0,114,,,,
8.34E-05,10,0,117,,,,
8.32E-05,16,0,118,,,,
8.59E-05,9,0,118,,,,
0.0001212,25,0,118,,,,
8.38E-05,13,0,115,,,,
8.72E-05,4,0,110,,,,
8.50E-05,18,0,114,,,,
8.40E-05,29,0,116,,,,
0.0001021,5,0,117,,,,
8.54E-05,11,0,114,,,,
8.54E-05,11,0,116,,,,
8.51E-05,14,0,114,,,,
0.0001374,28,0,114,,,,
8.52E-05,14,0,114,,,,
8.46E-05,17,0,120,,,,
9.21E-05,30,0,122,,,,
0.0001027,7,0,120,,,,
8.42E-05,4,0,124,,,,
9.37E-05,8,0,128,,,,
8.41E-05,17,0,129,,,,
8.70E-05,24,0,126,,,,
8.48E-05,25,0,130,,,,
8.42E-05,11,0,131,,,,
8.45E-05,17,0,130,,,,
8.53E-05,13,0,130,,,,
8.45E-05,18,0,133,,,,
8.52E-05,1,0,130,,,,
9.03E-05,10,0,132,,,,
8.45E-05,25,0,131,,,,
8.46E-05,21,0,131,,,,
8.75E-05,22,0,133,,,,
8.36E-05,22,0,131,,,,
8.36E-05,22,0,133,,,,
8.41E-05,8,0,129,,,,
8.39E-05,12,0,130,,,,
8.57E-05,29,0,127,,,,
8.37E-05,5,0,132,,,,
8.38E-05,13,0,130,,,,
8.35E-05,3,0,132,,,,
8.45E-05,10,0,130,,,,
8.87E-05,27,0,131,,,,
0.0001675,2,0,134,,,,
8.95E-05,28,0,136,,,,
9.35E-05,2,0,128,,,,
8.38E-05,33,0,128,,,,
0.000104,7,0,128,,,,
9.69E-05,20,0,129,,,,
8.45E-05,32,0,130,,,,
8.37E-05,2,0,131,,,,
8.45E-05,13,0,131,,,,
8.55E-05,28,0,131,,,,
8.98E-05,11,0,132,,,,
8.31E-05,34,0,133,,,,
8.34E-05,3,0,133,,,,
8.39E-05,19,0,131,,,,
8.50E-05,17,0,133,,,,
8.42E-05,25,0,134,,,,
8.39E-05,5,0,138,,,,
8.36E-05,34,0,139,,,,
9.05E-05,1,0,143,,,,
8.39E-05,28,0,143,,,,
8.40E-05,14,0,145,,,,
8.42E-05,4,0,142,,,,
8.79E-05,8,0,139,,,,
8.54E-05,25,0,136,,,,
0.0001083,15,0,137,,,,
8.76E-05,24,0,135,,,,
8.37E-05,6,0,133,,,,
8.43E-05,30,0,132,,,,
0.0001047,23,0,132,,,,
8.40E-05,33,0,132,,,,
8.42E-05,16,0,122,,,,
8.52E-05,11,0,122,,,,
8.42E-05,22,0,123,,,,
8.38E-05,25,0,124,,,,
8.39E-05,28,0,125,,,,
8.45E-05,10,0,128,,,,
8.41E-05,7,0,126,,,,
8.92E-05,20,0,125,,,,
0.0001021,11,0,128,,,,
0.0001661,26,0,129,,,,
8.45E-05,28,0,130,,,,
8.40E-05,4,0,126,,,,
8.37E-05,29,0,128,,,,
8.49E-05,4,0,125,,,,
8.46E-05,17,0,126,,,,
8.31E-05,32,0,121,,,,
8.96E-05,3,0,122,,,,
8.40E-05,17,0,121,,,,
9.16E-05,4,0,122,,,,
8.33E-05,6,0,122,,,,
8.43E-05,3,0,120,,,,
8.40E-05,7,0,121,,,,
8.93E-05,27,0,122,,,,
8.67E-05,34,0,123,,,,
8.41E-05,17,0,125,,,,
8.39E-05,26,0,126,,,,
8.58E-05,19,0,117,,,,
8.39E-05,15,0,115,,,,
8.99E-05,1,0,116,,,,
8.42E-05,24,0,115,,,,
8.52E-05,15,0,116,,,,
9.14E-05,30,0,119,,,,
8.39E-05,32,0,120,,,,
8.40E-05,28,0,121,,,,
8.42E-05,29,0,122,,,,
8.39E-05,20,0,122,,,,
8.61E-05,30,0,118,,,,
8.63E-05,21,0,120,,,,
8.43E-05,3,0,121,,,,
8.85E-05,32,0,121,,,,
8.54E-05,23,0,119,,,,
0.0001208,28,0,121,,,,
0.0001624,14,0,116,,,,
9.66E-05,12,0,112,,,,
8.35E-05,29,0,112,,,,
8.39E-05,23,0,116,,,,
8.39E-05,31,0,117,,,,
8.57E-05,25,0,118,,,,
8.43E-05,1,0,118,,,,
8.57E-05,28,0,117,,,,
8.53E-05,34,0,115,,,,
8.42E-05,19,0,116,,,,
8.42E-05,34,0,119,,,,
8.45E-05,33,0,119,,,,
8.50E-05,12,0,120,,,,
8.63E-05,17,0,119,,,,
8.41E-05,27,0,118,,,,
8.39E-05,35,0,116,,,,
8.36E-05,2,0,116,,,,
8.46E-05,26,0,117,,,,
9.39E-05,31,0,119,,,,
9.20E-05,14,0,121,,,,
8.40E-05,15,0,117,,,,
8.40E-05,16,0,118,,,,
8.34E-05,29,0,116,,,,
8.38E-05,10,0,116,,,,
8.52E-05,19,0,115,,,,
9.04E-05,13,0,117,,,,
8.39E-05,16,0,117,,,,
8.52E-05,4,0,120,,,,
8.40E-05,6,0,125,,,,
8.41E-05,2,0,123,,,,
8.60E-05,18,0,124,,,,
9.14E-05,7,0,126,,,,
8.42E-05,3,0,128,,,,
8.37E-05,6,0,128,,,,
8.39E-05,20,0,130,,,,
8.38E-05,7,0,131,,,,
8.66E-05,17,0,134,,,,
8.42E-05,7,0,135,,,,
8.37E-05,21,0,137,,,,
8.49E-05,23,0,137,,,,
8.39E-05,30,0,136,,,,
8.42E-05,21,0,137,,,,
8.45E-05,27,0,139,,,,
8.37E-05,12,0,139,,,,
8.41E-05,16,0,136,,,,
8.35E-05,26,0,137,,,,
8.35E-05,25,0,141,,,,
8.89E-05,8,0,142,,,,
0.000368,7,0,139,,,,
0.0001142,23,0,137,,,,
0.0001122,15,0,138,,,,
8.39E-05,12,0,138,,,,
8.62E-05,31,0,140,,,,
8.88E-05,11,0,134,,,,
8.58E-05,16,0,125,,,,
8.46E-05,12,0,126,,,,
8.46E-05,14,0,126,,,,
8.40E-05,32,0,127,,,,
8.36E-05,10,0,126,,,,
8.34E-05,13,0,121,,,,
8.46E-05,24,0,122,,,,
9.34E-05,24,0,122,,,,
8.41E-05,15,0,120,,,,
8.42E-05,7,0,120,,,,
8.45E-05,11,0,121,,,,
8.32E-05,23,0,121,,,,
0.0001039,30,0,125,,,,
8.42E-05,19,0,126,,,,
8.44E-05,1,0,125,,,,
8.43E-05,18,0,126,,,,
8.43E-05,22,0,126,,,,
8.39E-05,5,0,126,,,,
8.70E-05,35,0,127,,,,
8.45E-05,17,0,127,,,,
8.35E-05,6,0,127,,,,
8.38E-05,19,0,129,,,,
8.34E-05,31,0,130,,,,
8.37E-05,24,0,130,,,,
8.50E-05,24,0,132,,,,
8.37E-05,10,0,134,,,,
8.37E-05,1,0,135,,,,
8.35E-05,18,0,135,,,,
8.41E-05,23,0,134,,,,
8.73E-05,1,0,132,,,,
8.42E-05,34,0,130,,,,
8.43E-05,23,0,127,,,,
8.39E-05,33,0,128,,,,
0.0001262,32,0,129,,,,
8.42E-05,21,0,128,,,,
8.43E-05,6,0,128,,,,
8.39E-05,18,0,128,,,,
9.19E-05,1,0,126,,,,
0.0001649,24,0,124,,,,
8.45E-05,35,0,123,,,,
8.42E-05,4,0,124,,,,
8.60E-05,15,0,125,,,,
8.44E-05,6,0,126,,,,
0.0001913,23,0,128,,,,
8.66E-05,31,0,127,,,,
8.47E-05,7,0,126,,,,
8.44E-05,31,0,126,,,,
8.42E-05,9,0,127,,,,
8.48E-05,15,0,129,,,,
0.0001037,27,0,130,,,,
8.43E-05,23,0,122,,,,
8.36E-05,6,0,122,,,,
8.45E-05,30,0,117,,,,
8.41E-05,27,0,123,,,,
9.34E-05,27,0,123,,,,
8.42E-05,12,0,123,,,,
8.36E-05,21,0,124,,,,
8.48E-05,27,0,123,,,,
8.41E-05,28,0,123,,,,
0.0001799,31,0,127,,,,
8.45E-05,11,0,129,,,,
8.65E-05,14,0,130,,,,
9.26E-05,32,0,128,,,,
8.51E-05,35,0,130,,,,
8.52E-05,31,0,131,,,,
8.52E-05,10,0,134,,,,
8.59E-05,1,0,135,,,,
0.0001091,5,0,141,,,,
8.51E-05,24,0,142,,,,
8.39E-05,10,0,141,,,,
8.54E-05,6,0,138,,,,
9.24E-05,13,0,136,,,,
8.36E-05,5,0,132,,,,
8.43E-05,4,0,133,,,,
8.47E-05,13,0,133,,,,
8.38E-05,25,0,133,,,,
8.40E-05,24,0,130,,,,
8.40E-05,26,0,128,,,,
8.40E-05,2,0,128,,,,
8.44E-05,14,0,129,,,,
8.48E-05,14,0,131,,,,
9.11E-05,1,0,132,,,,
8.65E-05,26,0,130,,,,
8.55E-05,29,0,129,,,,
8.90E-05,12,0,129,,,,
8.93E-05,10,0,129,,,,
8.44E-05,6,0,132,,,,
8.52E-05,35,0,133,,,,
0.0001147,12,0,133,,,,
8.37E-05,3,0,130,,,,
8.52E-05,16,0,129,,,,
8.37E-05,26,0,130,,,,
8.41E-05,3,0,128,,,,
8.35E-05,23,0,126,,,,
8.38E-05,2,0,123,,,,
8.44E-05,8,0,124,,,,
8.40E-05,19,0,124,,,,
8.66E-05,22,0,120,,,,
8.52E-05,31,0,121,,,,
8.77E-05,35,0,123,,,,
8.45E-05,35,0,125,,,,
8.77E-05,6,0,126,,,,
8.37E-05,29,0,127,,,,
8.35E-05,27,0,127,,,,
8.32E-05,33,0,131,,,,
8.35E-05,25,0,132,,,,
8.36E-05,9,0,133,,,,
8.42E-05,9,0,134,,,,
8.40E-05,24,0,134,,,,
8.38E-05,5,0,135,,,,
8.38E-05,24,0,133,,,,
8.49E-05,2,0,133,,,,
8.52E-05,33,0,137,,,,
8.39E-05,25,0,137,,,,
8.35E-05,4,0,139,,,,
8.37E-05,15,0,140,,,,
9.20E-05,22,0,141,,,,
8.46E-05,26,0,141,,,,
8.45E-05,8,0,143,,,,
8.41E-05,5,0,147,,,,
8.36E-05,10,0,146,,,,
8.40E-05,9,0,148,,,,
8.58E-05,3,0,149,,,,
8.55E-05,16,0,152,,,,
8.59E-05,32,0,153,,,,
8.59E-05,26,0,153,,,,
8.39E-05,25,0,153,,,,
0.0002002,20,0,153,,,,
0.0001381,1,0,154,,,,
8.47E-05,20,0,153,,,,
0.0001014,19,0,155,,,,
8.69E-05,7,0,158,,,,
8.45E-05,26,0,160,,,,
8.43E-05,24,0,162,,,,
8.52E-05,35,0,165,,,,
8.97E-05,13,0,167,,,,
8.52E-05,24,0,160,,,,
8.40E-05,3,0,158,,,,
8.41E-05,26,0,156,,,,
8.41E-05,6,0,154,,,,
8.78E-05,33,0,154,,,,
8.67E-05,24,0,154,,,,
8.40E-05,17,0,154,,,,
8.43E-05,15,0,152,,,,
8.36E-05,1,0,151,,,,
8.45E-05,21,0,151,,,,
8.41E-05,6,0,150,,,,
8.46E-05,32,0,151,,,,
8.35E-05,11,0,152,,,,
8.41E-05,34,0,153,,,,
8.40E-05,26,0,156,,,,
8.39E-05,1,0,154,,,,
8.43E-05,10,0,153,,,,
8.44E-05,6,0,155,,,,
8.44E-05,12,0,152,,,,
8.42E-05,35,0,151,,,,
8.46E-05,20,0,153,,,,
8.43E-05,21,0,154,,,,
8.42E-05,29,0,155,,,,
8.37E-05,32,0,156,,,,
0.0001128,29,0,154,,,,
9.34E-05,23,0,153,,,,
8.51E-05,30,0,148,,,,
8.46E-05,24,0,147,,,,
8.95E-05,25,0,148,,,,
8.41E-05,12,0,148,,,,
8.72E-05,30,0,149,,,,
8.38E-05,16,0,148,,,,
8.41E-05,24,0,149,,,,
8.38E-05,21,0,151,,,,
0.0001526,12,0,152,,,,
9.45E-05,33,0,154,,,,
8.54E-05,13,0,155,,,,
8.46E-05,13,0,156,,,,
0.0001032,17,0,157,,,,
8.55E-05,27,0,157,,,,
8.42E-05,20,0,155,,,,
9.12E-05,34,0,152,,,,
8.39E-05,3,0,153,,,,
8.40E-05,5,0,154,,,,
8.36E-05,9,0,153,,,,
8.83E-05,5,0,152,,,,
8.36E-05,11,0,149,,,,
8.41E-05,33,0,150,,,,
8.61E-05,2,0,148,,,,
8.45E-05,5,0,149,,,,
8.42E-05,24,0,150,,,,
8.43E-05,30,0,151,,,,
9.18E-05,10,0,152,,,,
8.42E-05,28,0,154,,,,
8.51E-05,2,0,154,,,,
8.43E-05,7,0,153,,,,
8.35E-05,15,0,150,,,,
8.48E-05,31,0,151,,,,
8.35E-05,21,0,148,,,,
8.39E-05,33,0,149,,,,
8.41E-05,13,0,150,,,,
8.58E-05,27,0,151,,,,
8.41E-05,4,0,154,,,,
0.0001066,33,0,158,,,,
0.0001261,19,0,159,,,,
8.47E-05,17,0,161,,,,
8.42E-05,35,0,158,,,,
8.55E-05,13,0,158,,,,
9.11E-05,15,0,157,,,,
8.41E-05,13,0,154,,,,
9.12E-05,32,0,156,,,,
0.0001812,24,0,156,,,,
8.32E-05,8,0,153,,,,
8.36E-05,3,0,154,,,,
8.35E-05,16,0,156,,,,
8.39E-05,15,0,152,,,,
8.66E-05,17,0,150,,,,
0.0001648,26,0,150,,,,
9.31E-05,18,0,151,,,,
8.40E-05,8,0,149,,,,
8.40E-05,22,0,150,,,,
8.37E-05,11,0,150,,,,
9.14E-05,26,0,149,,,,
8.41E-05,30,0,153,,,,
8.40E-05,18,0,154,,,,
8.39E-05,30,0,153,,,,
8.49E-05,11,0,154,,,,
8.41E-05,21,0,159,,,,
8.37E-05,5,0,158,,,,
8.57E-05,6,0,156,,,,
8.39E-05,1,0,158,,,,
8.39E-05,29,0,159,,,,
8.39E-05,5,0,161,,,,
8.58E-05,28,0,164,,,,
8.44E-05,31,0,165,,,,
8.41E-05,5,0,165,,,,
8.41E-05,27,0,166,,,,
8.44E-05,26,0,160,,,,
8.39E-05,18,0,161,,,,
8.59E-05,32,0,157,,,,
9.69E-05,30,0,154,,,,
0.0001394,27,0,155,,,,
8.39E-05,16,0,152,,,,
8.38E-05,25,0,153,,,,
8.37E-05,18,0,154,,,,
8.37E-05,9,0,153,,,,
8.58E-05,25,0,155,,,,
8.39E-05,15,0,151,,,,
8.40E-05,25,0,149,,,,
0.0001211,4,0,148,,,,
8.39E-05,3,0,147,,,,
9.42E-05,29,0,147,,,,
8.45E-05,11,0,148,,,,
8.41E-05,33,0,146,,,,
8.64E-05,29,0,146,,,,
8.70E-05,32,0,145,,,,
0.000122,13,0,147,,,,
8.47E-05,12,0,146,,,,
8.39E-05,11,0,145,,,,
8.42E-05,11,0,146,,,,
8.82E-05,27,0,146,,,,
8.41E-05,1,0,147,,,,
8.46E-05,4,0,146,,,,
8.37E-05,35,0,146,,,,
9.10E-05,18,0,153,,,,
8.68E-05,6,0,154,,,,
8.33E-05,5,0,155,,,,
8.39E-05,21,0,153,,,,
8.38E-05,22,0,154,,,,
8.42E-05,17,0,155,,,,
8.41E-05,21,0,152,,,,
0.0001312,31,0,153,,,,
0.0001099,2,0,153,,,,
0.0001128,31,0,154,,,,
8.58E-05,22,0,155,,,,
8.49E-05,27,0,156,,,,
0.0001041,27,0,154,,,,
0.0001156,1,0,155,,,,
8.55E-05,20,0,152,,,,
0.0001075,28,0,152,,,,
9.04E-05,35,0,154,,,,
8.46E-05,23,0,152,,,,
8.46E-05,30,0,152,,,,
8.44E-05,15,0,154,,,,
8.50E-05,28,0,155,,,,
8.46E-05,32,0,152,,,,
0.0001133,35,0,146,,,,
8.51E-05,34,0,146,,,,
8.83E-05,5,0,146,,,,
8.48E-05,1,0,147,,,,
8.37E-05,3,0,146,,,,
8.39E-05,3,0,145,,,,
8.44E-05,34,0,147,,,,
8.39E-05,4,0,148,,,,
8.38E-05,12,0,148,,,,
8.42E-05,31,0,149,,,,
8.42E-05,16,0,147,,,,
8.38E-05,34,0,148,,,,
9.06E-05,7,0,148,,,,
8.33E-05,24,0,148,,,,
8.36E-05,29,0,149,,,,
8.37E-05,29,0,150,,,,
8.35E-05,30,0,151,,,,
8.51E-05,28,0,152,,,,
8.66E-05,18,0,152,,,,
8.38E-05,17,0,155,,,,
0.0002132,12,0,152,,,,
8.51E-05,8,0,155,,,,
8.38E-05,12,0,151,,,,
8.62E-05,31,0,156,,,,
8.37E-05,10,0,156,,,,
8.38E-05,7,0,157,,,,
8.40E-05,15,0,157,,,,
8.36E-05,18,0,157,,,,
8.36E-05,34,0,157,,,,
8.37E-05,11,0,153,,,,
8.37E-05,13,0,147,,,,
9.08E-05,31,0,149,,,,
8.35E-05,25,0,149,,,,
8.30E-05,9,0,150,,,,
8.37E-05,34,0,151,,,,
8.35E-05,2,0,153,,,,
8.41E-05,24,0,153,,,,
8.55E-05,15,0,153,,,,
8.39E-05,19,0,154,,,,
8.55E-05,19,0,155,,,,
8.59E-05,20,0,156,,,,
9.14E-05,16,0,158,,,,
8.47E-05,23,0,160,,,,
8.40E-05,28,0,160,,,,
8.38E-05,17,0,159,,,,
0.0001236,14,0,161,,,,
8.63E-05,5,0,162,,,,
8.42E-05,17,0,163,,,,
8.53E-05,5,0,165,,,,
8.39E-05,13,0,165,,,,
0.0001523,5,0,167,,,,
8.43E-05,34,0,163,,,,
8.43E-05,23,0,164,,,,
8.38E-05,10,0,164,,,,
8.93E-05,27,0,162,,,,
8.43E-05,35,0,163,,,,
8.44E-05,7,0,164,,,,
8.41E-05,6,0,165,,,,
8.43E-05,26,0,167,,,,
9.14E-05,31,0,168,,,,
8.41E-05,24,0,170,,,,
8.40E-05,12,0,170,,,,
0.0001313,26,0,170,,,,
8.42E-05,2,0,171,,,,
9.13E-05,10,0,170,,,,
8.38E-05,31,0,170,,,,
8.41E-05,4,0,171,,,,
8.82E-05,25,0,174,,,,
8.41E-05,16,0,174,,,,
8.38E-05,15,0,176,,,,
8.36E-05,17,0,177,,,,
9.38E-05,28,0,177,,,,
0.0001202,12,0,178,,,,
8.40E-05,2,0,177,,,,
8.32E-05,15,0,175,,,,
8.38E-05,4,0,176,,,,
8.37E-05,21,0,177,,,,
9.26E-05,21,0,182,,,,
8.38E-05,33,0,181,,,,
8.38E-05,17,0,181,,,,
8.48E-05,10,0,182,,,,
8.43E-05,17,0,180,,,,
8.37E-05,21,0,180,,,,
8.31E-05,32,0,179,,,,
8.32E-05,31,0,180,,,,
8.43E-05,21,0,182,,,,
8.43E-05,21,0,183,,,,
8.39E-05,23,0,186,,,,
8.40E-05,5,0,184,,,,
8.44E-05,13,0,181,,,,
8.40E-05,9,0,183,,,,
8.38E-05,18,0,188,,,,
8.40E-05,6,0,191,,,,
8.42E-05,14,0,191,,,,
8.42E-05,15,0,191,,,,
8.42E-05,21,0,194,,,,
8.37E-05,32,0,188,,,,
8.38E-05,32,0,189,,,,
8.51E-05,14,0,190,,,,
8.40E-05,24,0,190,,,,
8.35E-05,15,0,193,,,,
8.39E-05,5,0,194,,,,
8.42E-05,15,0,195,,,,
8.44E-05,32,0,193,,,,
8.41E-05,33,0,194,,,,
8.35E-05,23,0,194,,,,
8.49E-05,33,0,192,,,,
8.39E-05,22,0,193,,,,
8.41E-05,25,0,193,,,,
8.38E-05,10,0,194,,,,
8.40E-05,31,0,197,,,,
8.44E-05,27,0,195,,,,
8.73E-05,14,0,198,,,,
0.0001804,23,0,198,,,,
9.08E-05,30,0,193,,,,
