cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0001955,30,1458,302,,,
0.0003431,20,1973,302,,,
0.0002527,49,2650,300,,,
0.0003425,6,5698,301,,,
0.0002579,6,3536,301,,,
0.0003836,40,8607,302,,,
0.000266,44,2683,300,,,
0.0007226,22,2580,301,,,
0.0002549,10,1187,301,,,
0.0003407,5,3651,302,,,
0.0003369,27,3577,303,,,
0.000587,44,8132,302,,,
0.0002802,42,2381,302,,,
0.0002699,17,401,302,,,
0.0003596,35,3998,303,,,
0.0004394,2,4082,303,,,
0.000255,16,2172,302,,,
0.0002849,29,243,302,,,
0.0003983,24,1847,303,,,
