cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0011038,33,2354,45,,,
0.0010861,32,774,44,,,
0.0011689,29,1435,45,,,
0.0011733,16,3089,46,,,
0.0013303,11,6659,47,,,
0.0013022,7,4484,48,,,
0.0011917,8,525,49,,,
0.0012884,9,526,50,,,
0.0011365,7,8627,51,,,
0.0012066,16,7539,51,,,
0.0012545,32,3916,50,,,
0.0012296,15,5637,51,,,
0.0011786,32,8915,51,,,
0.0009438,8,8523,52,,,
0.0012901,7,1960,53,,,
0.0013223,9,4088,53,,,
0.0002887,6,9783,51,,,
0.0011503,20,4004,52,,,
0.0012115,5,4658,50,,,
0.0011564,31,7646,51,,,
0.0012388,18,5944,51,,,
0.001143,8,1337,47,,,
0.0011368,34,7226,48,,,
0.0012533,29,2878,49,,,
0.0012208,4,389,50,,,
0.0014424,28,5625,50,,,
0.0011202,13,25,49,,,
0.0012608,32,7169,50,,,
0.0009709,14,8546,51,,,
0.0013452,14,5936,50,,,
0.002667,4,839,51,,,
0.0011025,11,8276,51,,,
0.0003208,23,9734,52,,,
0.0011677,8,938,53,,,
0.0013072,27,794,54,,,
0.0003496,25,9880,53,,,
0.0013468,35,7955,53,,,
0.0011987,18,207,54,,,
0.0013204,2,6649,54,,,
0.0013308,27,1515,55,,,
0.0013466,29,472,56,,,
0.0013879,2,146,57,,,
0.0023383,12,3364,57,,,
0.001412,1,3653,57,,,
0.0013326,6,3633,58,,,
0.0007794,31,9129,59,,,
0.0013259,16,6205,57,,,
0.0014993,6,365,58,,,
0.0021263,34,4736,58,,,
0.0014307,14,1925,59,,,
0.0013627,30,5039,60,,,
0.0014825,24,4751,60,,,
0.0010717,31,8320,61,,,
0.0014453,22,4487,60,,,
0.0014618,19,7899,61,,,
0.001457,21,6862,61,,,
0.0014807,12,965,62,,,
0.0023225,29,2110,63,,,
0.0014908,26,3837,62,,,
0.0018595,13,2093,63,,,
0.0018452,31,6263,63,,,
0.0018132,2,7411,64,,,
0.0014681,10,2623,64,,,
0.0021301,14,5090,63,,,
