cas operacie,vybrane cislo,velkost frontu,,,,,,,
2.55E-05,30,148,,,,,0.0000271,23,260
2.51E-05,5,147,,,,,0.0000255,9,260
2.52E-05,11,146,,,,,0.0000446,16,260
3.29E-05,21,147,,,,,0.0000396,6,260
4.19E-05,30,146,,,,,0.0000264,1,260
2.54E-05,4,146,,,,,0.0000361,30,260
4.32E-05,13,147,,,,,0.0000253,31,261
4.07E-05,24,146,,,,,0.0000253,27,261
3.80E-05,2,145,,,,,0.0000267,23,261
4.40E-05,32,144,,,,,0.0000253,19,261
4.75E-05,16,147,,,,,0.0000255,14,261
2.68E-05,12,151,,,,,0.0000345,34,261
2.55E-05,28,150,,,,,0.0000989,6,261
2.52E-05,25,149,,,,,0.0000297,33,261
2.54E-05,17,148,,,,,0.0000394,12,261
2.70E-05,13,148,,,,,0.0000284,12,261
2.63E-05,1,148,,,,,0.0000402,30,261
3.88E-05,12,147,,,,,0.0002988,11,261
2.82E-05,28,147,,,,,0.0000361,17,261
2.70E-05,14,147,,,,,0.0000363,30,261
3.38E-05,7,149,,,,,0.0000387,8,261
3.59E-05,29,148,,,,,0.0000428,32,261
2.69E-05,30,147,,,,,0.0001659,32,261
2.59E-05,4,149,,,,,0.0000984,13,261
3.22E-05,33,149,,,,,0.0000276,34,261
3.65E-05,35,149,,,,,0.000026,21,261
2.80E-05,12,149,,,,,0.0000254,31,261
2.55E-05,15,149,,,,,0.0000255,16,261
2.53E-05,30,148,,,,,0.0000293,20,261
2.57E-05,18,150,,,,,0.0000374,8,261
2.54E-05,34,150,,,,,0.000028,17,261
2.55E-05,35,150,,,,,0.0000328,14,261
2.54E-05,6,149,,,,,0.0000403,12,261
2.53E-05,16,149,,,,,0.000028,21,261
2.54E-05,35,148,,,,,0.0000336,10,261
2.53E-05,1,150,,,,,0.0000314,10,261
2.57E-05,13,149,,,,,0.0000276,28,261
2.82E-05,7,151,,,,,0.0000254,5,261
2.53E-05,21,151,,,,,0.0000252,2,261
2.55E-05,23,150,,,,,0.0000447,35,261
2.52E-05,22,149,,,,,0.0000254,13,261
2.56E-05,24,149,,,,,0.0000263,22,261
3.94E-05,16,154,,,,,0.0000259,6,261
2.64E-05,30,157,,,,,0.0000263,24,261
3.73E-05,14,158,,,,,0.0000252,29,261
3.38E-05,3,157,,,,,0.0000255,33,261
3.37E-05,11,157,,,,,0.000026,2,261
3.53E-05,15,156,,,,,0.0000252,28,261
2.64E-05,31,156,,,,,0.0000322,2,261
2.54E-05,23,155,,,,,0.0000252,9,261
3.36E-05,5,155,,,,,0.0000257,31,261
3.33E-05,32,154,,,,,0.0000258,18,261
3.91E-05,25,153,,,,,0.0000255,20,261
2.66E-05,21,153,,,,,0.0000255,4,261
3.24E-05,19,152,,,,,0.0000253,26,261
2.63E-05,3,152,,,,,0.0000269,19,261
2.65E-05,23,152,,,,,0.000026,10,261
2.81E-05,4,154,,,,,0.0000261,4,261
2.63E-05,29,153,,,,,0.0000283,27,261
2.67E-05,33,158,,,,,0.000026,19,261
2.54E-05,33,157,,,,,0.0000251,2,261
2.53E-05,12,156,,,,,0.0000259,20,261
3.52E-05,28,158,,,,,0.0000256,29,261
3.15E-05,5,160,,,,,0.0000381,6,261
2.63E-05,35,162,,,,,0.0000255,32,261
2.54E-05,12,161,,,,,0.0000254,18,261
3.48E-05,29,169,,,,,0.0000292,29,261
2.94E-05,7,169,,,,,0.0000288,23,261
2.84E-05,27,169,,,,,0.0000266,1,261
5.70E-05,13,172,,,,,0.0000258,27,261
3.47E-05,11,171,,,,,0.0000251,6,261
0.0001246,1,172,,,,,0.0000266,21,261
3.58E-05,11,177,,,,,0.0000254,28,261
3.08E-05,20,176,,,,,0.0000285,23,261
4.04E-05,8,179,,,,,0.000028,16,261
3.58E-05,35,179,,,,,0.0000253,29,261
3.20E-05,8,178,,,,,0.000027,26,261
4.48E-05,17,179,,,,,0.0000268,9,261
3.91E-05,2,178,,,,,0.0000256,5,261
3.82E-05,25,178,,,,,0.0000256,22,261
2.74E-05,15,180,,,,,0.0000253,28,261
2.91E-05,15,182,,,,,0.000026,24,261
3.90E-05,9,182,,,,,0.0000393,26,261
2.76E-05,15,182,,,,,0.0000265,4,261
2.72E-05,1,185,,,,,0.0000274,5,261
3.97E-05,13,185,,,,,0.0000267,14,261
3.29E-05,4,185,,,,,0.0000258,27,261
2.66E-05,23,188,,,,,0.0000267,21,261
2.52E-05,2,187,,,,,0.0000381,1,261
2.64E-05,21,187,,,,,0.0000443,14,261
2.55E-05,24,186,,,,,0.0000506,33,261
5.22E-05,1,187,,,,,0.0000386,21,261
2.96E-05,18,187,,,,,0.0000444,21,261
2.55E-05,17,186,,,,,0.0001014,25,261
2.61E-05,15,185,,,,,0.0000387,14,261
2.56E-05,24,184,,,,,0.0000379,20,261
2.54E-05,33,183,,,,,0.000103,17,261
2.98E-05,35,184,,,,,0.0000993,21,261
2.52E-05,34,183,,,,,0.0000267,1,261
2.53E-05,27,182,,,,,0.0000307,8,261
4.63E-05,11,182,,,,,0.000026,6,261
2.68E-05,33,182,,,,,0.0000263,21,261
2.59E-05,18,183,,,,,0.0000474,6,261
3.50E-05,32,184,,,,,0.000027,33,261
2.59E-05,12,188,,,,,0.0000326,12,261
2.54E-05,2,187,,,,,0.0000276,7,261
2.57E-05,2,186,,,,,0.0000265,19,261
2.56E-05,15,185,,,,,0.0000255,18,261
2.61E-05,13,185,,,,,0.0000263,4,261
2.52E-05,7,184,,,,,0.0000263,29,261
2.53E-05,26,183,,,,,0.0000265,30,261
2.54E-05,19,183,,,,,0.0000276,3,261
2.55E-05,5,187,,,,,0.0000269,23,261
2.55E-05,32,187,,,,,0.0000265,7,261
2.56E-05,5,187,,,,,0.0000367,32,261
2.55E-05,9,186,,,,,0.0000401,33,261
2.58E-05,32,190,,,,,0.0000284,14,261
4.33E-05,11,191,,,,,0.0000265,19,261
2.71E-05,26,190,,,,,0.0000318,27,261
2.67E-05,22,189,,,,,0.0000278,10,261
2.69E-05,17,188,,,,,0.0000263,24,261
2.56E-05,24,194,,,,,0.000028,27,261
2.92E-05,14,194,,,,,0.0000252,16,261
2.82E-05,27,195,,,,,0.0000263,5,261
2.76E-05,24,195,,,,,0.0000363,2,261
2.80E-05,29,194,,,,,0.0000335,11,261
3.49E-05,14,194,,,,,0.0000394,19,261
2.85E-05,24,195,,,,,0.0000587,24,261
3.65E-05,10,195,,,,,0.0000395,20,261
2.89E-05,25,196,,,,,0.0000441,22,261
2.80E-05,1,196,,,,,0.0000259,3,261
2.57E-05,26,198,,,,,0.0000274,11,261
2.54E-05,28,198,,,,,0.0000253,34,261
2.52E-05,6,197,,,,,0.0000268,21,261
3.36E-05,3,197,,,,,0.0000265,9,261
2.60E-05,19,198,,,,,0.0001296,15,261
2.54E-05,22,197,,,,,0.0000267,7,261
2.58E-05,1,197,,,,,0.0000258,4,261
2.54E-05,34,196,,,,,0.0000254,35,261
3.27E-05,3,198,,,,,0.000025,30,261
2.55E-05,21,198,,,,,0.0000255,31,261
2.53E-05,22,198,,,,,0.0000252,4,261
2.54E-05,23,198,,,,,0.000026,35,261
2.52E-05,26,197,,,,,0.0000261,21,261
2.55E-05,35,199,,,,,0.0000288,30,261
2.63E-05,13,198,,,,,0.0000382,31,261
2.58E-05,35,199,,,,,0.0000259,29,261
2.54E-05,34,199,,,,,0.0000275,20,261
2.60E-05,34,200,,,,,0.0000385,17,261
3.26E-05,27,202,,,,,0.0000416,32,261
2.53E-05,15,202,,,,,0.0000264,21,261
2.56E-05,12,202,,,,,0.0000364,11,261
9.91E-05,17,202,,,,,0.0000419,21,261
3.02E-05,2,201,,,,,0.0000319,26,261
2.56E-05,22,200,,,,,0.0000252,17,261
2.57E-05,10,199,,,,,0.0000267,27,261
2.56E-05,30,199,,,,,0.0000251,8,261
2.53E-05,34,198,,,,,0.0000285,5,261
2.87E-05,29,203,,,,,0.0000374,16,261
2.74E-05,23,203,,,,,0.000036,27,261
3.42E-05,1,203,,,,,0.000036,10,261
2.67E-05,12,204,,,,,0.0000264,10,262
2.59E-05,24,210,,,,,0.0000255,35,262
2.51E-05,21,209,,,,,0.0000255,30,262
2.55E-05,30,210,,,,,0.0000258,8,262
2.52E-05,29,209,,,,,0.0000284,17,262
2.53E-05,5,208,,,,,0.000043,22,262
2.51E-05,9,207,,,,,0.0000415,20,262
2.51E-05,31,206,,,,,0.000039,12,262
2.52E-05,10,205,,,,,0.0000378,35,262
2.53E-05,9,204,,,,,0.0000494,23,262
2.53E-05,17,203,,,,,0.0000414,7,262
2.50E-05,3,203,,,,,0.0000472,7,262
2.53E-05,10,202,,,,,0.0001004,35,262
3.60E-05,19,202,,,,,0.0000419,25,262
2.62E-05,7,201,,,,,0.0000416,4,262
2.55E-05,4,200,,,,,0.0000288,1,262
2.53E-05,20,200,,,,,0.0000271,7,262
2.53E-05,19,199,,,,,0.0000252,13,262
3.39E-05,29,200,,,,,0.0000253,34,262
2.66E-05,9,199,,,,,0.0000253,23,262
3.31E-05,16,200,,,,,0.0000266,2,262
2.52E-05,15,201,,,,,0.0000258,12,262
2.68E-05,21,210,,,,,0.0000256,28,262
2.51E-05,13,209,,,,,0.0000269,33,262
9.41E-05,1,210,,,,,0.0000256,3,262
2.81E-05,2,209,,,,,0.0000256,20,262
2.70E-05,29,209,,,,,0.0000308,8,262
2.62E-05,25,210,,,,,0.0000253,10,262
2.54E-05,35,209,,,,,0.0000264,32,262
5.54E-05,22,214,,,,,0.0000253,6,262
4.50E-05,25,213,,,,,0.0000255,21,262
4.57E-05,9,212,,,,,0.0000253,9,262
4.46E-05,13,211,,,,,0.0000255,34,262
4.44E-05,14,210,,,,,0.0000252,2,262
2.73E-05,21,210,,,,,0.0000254,28,262
2.61E-05,16,209,,,,,0.0000256,33,262
2.62E-05,3,208,,,,,0.0000263,11,262
2.62E-05,19,207,,,,,0.0000313,13,262
2.63E-05,12,206,,,,,0.0000253,32,262
2.68E-05,33,207,,,,,0.0000272,13,262
2.58E-05,8,206,,,,,0.0001983,24,262
2.55E-05,22,205,,,,,0.0000254,28,262
2.52E-05,6,205,,,,,0.0000253,28,262
2.57E-05,32,204,,,,,0.0000255,19,262
2.55E-05,10,203,,,,,0.0000358,10,262
2.53E-05,29,202,,,,,0.0000257,23,262
2.52E-05,8,201,,,,,0.0000475,7,262
3.59E-05,34,200,,,,,0.0000264,30,262
2.69E-05,32,199,,,,,0.0000267,16,262
3.33E-05,3,198,,,,,0.0000386,33,262
2.72E-05,3,197,,,,,0.0000322,19,262
0.0001118,15,196,,,,,0.0000249,4,262
2.57E-05,8,197,,,,,0.0000262,1,262
2.52E-05,5,197,,,,,0.0000252,35,262
2.59E-05,29,197,,,,,0.0000324,4,262
2.55E-05,15,196,,,,,0.0000262,3,262
2.53E-05,32,195,,,,,0.0000259,11,262
2.55E-05,22,194,,,,,0.0000258,15,262
2.70E-05,10,193,,,,,0.0000264,9,262
2.58E-05,30,193,,,,,0.0000384,27,262
2.53E-05,11,192,,,,,0.0000268,27,262
2.58E-05,3,193,,,,,0.0000262,28,262
2.55E-05,10,192,,,,,0.0000251,9,262
2.54E-05,19,193,,,,,0.0000284,28,262
2.59E-05,13,193,,,,,0.0000382,31,262
2.54E-05,16,192,,,,,0.0000574,11,262
2.50E-05,12,193,,,,,0.0000404,12,262
3.32E-05,32,193,,,,,0.0000396,24,262
3.24E-05,20,194,,,,,0.000042,6,262
2.63E-05,30,194,,,,,0.0001046,16,262
2.85E-05,33,194,,,,,0.0000517,31,262
2.65E-05,20,193,,,,,0.0000386,6,262
2.57E-05,31,196,,,,,0.0000372,1,262
2.52E-05,17,195,,,,,0.0000383,32,262
4.00E-05,11,195,,,,,0.0000431,29,262
2.55E-05,23,196,,,,,0.0000529,32,262
2.52E-05,7,196,,,,,0.0000443,23,262
2.52E-05,25,195,,,,,0.0001113,25,262
2.71E-05,13,195,,,,,0.0000294,35,262
2.53E-05,25,195,,,,,0.0000253,25,262
2.50E-05,4,195,,,,,0.0000254,35,262
2.56E-05,3,195,,,,,0.0000264,29,262
2.58E-05,27,197,,,,,0.0000264,29,262
2.52E-05,12,197,,,,,0.0000339,16,262
2.57E-05,28,199,,,,,0.0000266,1,262
2.50E-05,24,198,,,,,0.0000397,8,262
2.58E-05,33,199,,,,,0.0000267,14,262
2.52E-05,18,199,,,,,0.0000266,32,262
2.51E-05,19,198,,,,,0.0000267,29,262
2.60E-05,31,199,,,,,0.0000263,25,262
2.69E-05,12,198,,,,,0.0000355,9,262
2.69E-05,1,198,,,,,0.0000267,1,262
2.54E-05,32,197,,,,,0.0000404,26,262
3.12E-05,24,197,,,,,0.0000359,25,262
2.58E-05,11,196,,,,,0.0000268,15,262
2.67E-05,18,195,,,,,0.0000268,6,262
3.00E-05,32,194,,,,,0.0000253,7,262
2.68E-05,26,194,,,,,0.0000252,17,262
2.63E-05,27,194,,,,,0.0000296,16,262
2.65E-05,18,194,,,,,0.0000425,11,262
2.68E-05,7,194,,,,,0.0000252,32,262
2.62E-05,35,194,,,,,0.0000363,34,262
3.32E-05,6,199,,,,,0.0000262,31,262
2.55E-05,31,199,,,,,0.000027,12,262
2.52E-05,16,199,,,,,0.0000344,30,262
2.57E-05,3,199,,,,,0.0000266,35,262
2.53E-05,10,198,,,,,0.0000261,26,262
2.51E-05,31,198,,,,,0.0000267,21,262
4.43E-05,26,199,,,,,0.0000265,24,262
2.55E-05,27,200,,,,,0.0000348,1,262
3.28E-05,9,202,,,,,0.0000256,21,262
2.74E-05,8,202,,,,,0.0000258,22,262
2.54E-05,15,201,,,,,0.0000283,10,262
3.04E-05,9,201,,,,,0.0000256,15,262
2.61E-05,34,200,,,,,0.0000253,17,262
2.54E-05,15,200,,,,,0.0000283,15,262
3.23E-05,29,201,,,,,0.0000285,18,262
2.59E-05,8,200,,,,,0.0000264,34,262
2.61E-05,3,199,,,,,0.0000355,34,262
2.58E-05,10,198,,,,,0.0000279,17,262
2.57E-05,15,197,,,,,0.0000265,5,262
2.58E-05,29,198,,,,,0.0000265,9,262
2.56E-05,7,197,,,,,0.0000264,6,262
2.53E-05,24,196,,,,,0.0000256,9,262
2.61E-05,12,196,,,,,0.0000253,17,262
2.51E-05,6,195,,,,,0.0000268,13,262
2.52E-05,22,194,,,,,0.0000255,20,262
3.59E-05,4,198,,,,,0.0000432,30,262
3.59E-05,4,197,,,,,0.0000402,28,262
2.83E-05,7,197,,,,,0.0000398,5,262
2.62E-05,17,197,,,,,0.0000363,29,262
3.62E-05,28,198,,,,,0.0000265,35,263
3.06E-05,18,197,,,,,0.0000253,33,263
3.11E-05,19,197,,,,,0.0000306,13,263
2.60E-05,35,199,,,,,0.0000254,9,263
2.54E-05,6,198,,,,,0.0000255,10,263
2.53E-05,15,198,,,,,0.0000253,14,263
2.53E-05,9,197,,,,,0.0000323,23,263
3.19E-05,31,198,,,,,0.0000515,18,263
2.62E-05,4,198,,,,,0.0000405,13,263
2.68E-05,13,201,,,,,0.0000382,18,263
2.64E-05,26,206,,,,,0.0000321,5,263
3.82E-05,14,206,,,,,0.0000263,13,263
2.70E-05,18,205,,,,,0.0000375,10,263
5.12E-05,29,204,,,,,0.0000439,31,263
3.65E-05,16,203,,,,,0.0000364,30,263
3.74E-05,26,202,,,,,0.0000387,6,263
2.82E-05,22,201,,,,,0.0000992,25,263
2.57E-05,28,200,,,,,0.0000295,4,263
3.16E-05,13,200,,,,,0.0000365,27,263
2.66E-05,18,199,,,,,0.0000285,19,263
2.63E-05,6,198,,,,,0.0000379,2,263
2.59E-05,17,197,,,,,0.0000947,15,263
2.66E-05,7,200,,,,,0.0001047,28,263
2.63E-05,13,203,,,,,0.0000269,35,263
2.56E-05,17,202,,,,,0.0000977,25,263
2.56E-05,15,201,,,,,0.0000252,34,263
2.49E-05,1,200,,,,,0.0000285,18,263
3.22E-05,24,201,,,,,0.0000439,31,263
2.63E-05,23,200,,,,,0.0000257,13,263
2.67E-05,2,199,,,,,0.0000262,14,263
2.60E-05,33,198,,,,,0.0000258,35,263
2.59E-05,4,197,,,,,0.0000265,6,263
2.54E-05,6,199,,,,,0.0000258,1,263
2.63E-05,22,198,,,,,0.0000267,4,263
3.67E-05,17,197,,,,,0.0000253,11,263
2.65E-05,11,196,,,,,0.0000257,12,263
2.83E-05,18,196,,,,,0.0000256,7,263
2.56E-05,17,197,,,,,0.0000259,9,263
3.50E-05,28,197,,,,,0.0000257,26,263
2.76E-05,6,197,,,,,0.000027,17,263
2.56E-05,3,196,,,,,0.0000252,15,263
2.51E-05,16,196,,,,,0.0000324,18,263
2.55E-05,19,198,,,,,0.0000253,15,263
2.60E-05,14,199,,,,,0.0000259,18,263
2.55E-05,14,202,,,,,0.0000278,23,263
2.51E-05,31,201,,,,,0.000039,30,263
2.52E-05,27,200,,,,,0.000027,26,263
3.50E-05,31,200,,,,,0.0000255,28,263
2.69E-05,25,199,,,,,0.0000267,5,263
2.58E-05,7,200,,,,,0.0000251,21,263
2.51E-05,14,200,,,,,0.0000284,21,263
2.72E-05,3,200,,,,,0.0000257,2,263
3.19E-05,11,199,,,,,0.0000409,23,263
2.59E-05,30,199,,,,,0.0000285,3,263
2.74E-05,20,200,,,,,0.0000386,30,263
2.75E-05,33,203,,,,,0.0000334,30,263
2.57E-05,27,205,,,,,0.0000266,1,263
2.57E-05,20,205,,,,,0.0000252,3,263
2.52E-05,30,204,,,,,0.0000282,7,263
7.35E-05,24,203,,,,,0.0000266,3,263
2.82E-05,29,202,,,,,0.0000276,16,263
2.72E-05,23,202,,,,,0.0000252,11,263
2.66E-05,25,201,,,,,0.0000256,19,263
2.75E-05,21,202,,,,,0.0000253,33,263
2.65E-05,28,201,,,,,0.0000323,2,263
2.66E-05,16,200,,,,,0.0000489,15,263
2.65E-05,33,199,,,,,0.0000309,5,263
3.37E-05,32,200,,,,,0.0000311,32,263
2.56E-05,8,200,,,,,0.0000271,3,263
2.52E-05,15,199,,,,,0.000025,5,263
2.60E-05,12,201,,,,,0.0000338,14,263
2.60E-05,3,202,,,,,0.0000398,3,263
2.54E-05,29,201,,,,,0.0000252,22,263
2.52E-05,12,200,,,,,0.0000256,13,263
2.51E-05,32,199,,,,,0.0000274,21,263
2.52E-05,4,198,,,,,0.0000289,30,263
2.57E-05,30,197,,,,,0.0000265,29,263
2.53E-05,35,197,,,,,0.0000262,4,263
2.52E-05,17,196,,,,,0.0000306,4,263
2.59E-05,27,197,,,,,0.0000409,31,263
3.52E-05,9,198,,,,,0.0000385,35,263
2.65E-05,30,197,,,,,0.0000656,8,263
2.57E-05,1,197,,,,,0.0000352,15,263
4.67E-05,16,196,,,,,0.0000988,12,263
2.69E-05,28,197,,,,,0.0000404,6,263
2.62E-05,1,196,,,,,0.0000373,3,263
2.80E-05,6,201,,,,,0.0000439,27,263
2.65E-05,30,205,,,,,0.0001042,35,263
2.59E-05,29,206,,,,,0.0000452,1,263
2.53E-05,34,205,,,,,0.0000364,24,263
2.52E-05,10,206,,,,,0.0000457,27,263
2.83E-05,6,207,,,,,0.001443,18,263
2.57E-05,17,206,,,,,0.0000519,7,263
2.76E-05,10,208,,,,,0.000027,1,263
2.58E-05,20,208,,,,,0.0000327,14,263
2.56E-05,12,207,,,,,0.0000328,9,263
2.58E-05,28,208,,,,,0.0000266,5,263
3.51E-05,3,207,,,,,0.0000339,32,263
2.58E-05,16,207,,,,,0.0000378,7,263
2.53E-05,1,206,,,,,0.0000269,28,263
2.53E-05,3,205,,,,,0.0000314,15,263
2.53E-05,12,204,,,,,0.0000256,32,263
2.56E-05,14,203,,,,,0.0000275,29,263
2.53E-05,5,202,,,,,0.0000252,14,263
2.56E-05,26,202,,,,,0.0000253,25,263
2.53E-05,27,201,,,,,0.0000265,20,263
2.53E-05,35,200,,,,,0.0000257,33,263
2.53E-05,6,199,,,,,0.0000273,29,263
2.59E-05,17,198,,,,,0.0000431,9,263
2.56E-05,29,200,,,,,0.0000253,28,263
2.54E-05,30,199,,,,,0.0000269,9,263
2.53E-05,5,198,,,,,0.0000275,34,263
2.53E-05,18,197,,,,,0.0000323,28,263
2.67E-05,15,197,,,,,0.0000269,35,263
2.55E-05,20,197,,,,,0.000027,16,263
2.54E-05,31,196,,,,,0.0000368,10,263
3.22E-05,11,196,,,,,0.0000278,34,263
2.82E-05,8,196,,,,,0.0000266,6,263
2.57E-05,28,195,,,,,0.0000282,2,263
2.58E-05,35,194,,,,,0.0000263,28,263
2.53E-05,24,193,,,,,0.000026,12,263
2.84E-05,29,197,,,,,0.0000281,28,263
2.65E-05,17,198,,,,,0.0000256,26,263
2.97E-05,13,198,,,,,0.0000256,5,263
2.66E-05,28,197,,,,,0.000031,1,263
3.55E-05,22,198,,,,,0.0000251,24,263
2.75E-05,35,198,,,,,0.0000253,14,263
2.57E-05,30,198,,,,,0.0000264,26,263
2.70E-05,29,200,,,,,0.0000274,17,263
2.83E-05,14,203,,,,,0.0000254,25,263
2.55E-05,11,202,,,,,0.0000255,9,263
2.61E-05,21,205,,,,,0.0000288,15,263
2.55E-05,15,205,,,,,0.0000279,24,263
3.29E-05,34,208,,,,,0.0000266,32,263
3.12E-05,7,210,,,,,0.0000258,32,263
2.56E-05,16,210,,,,,0.0000411,34,263
3.23E-05,5,209,,,,,0.0000254,16,263
2.61E-05,8,212,,,,,0.0000263,21,263
3.30E-05,22,217,,,,,0.0000272,8,263
2.66E-05,1,217,,,,,0.0000255,6,263
2.69E-05,34,216,,,,,0.0000276,17,263
3.28E-05,2,217,,,,,0.0000338,20,263
2.74E-05,7,216,,,,,0.0000264,15,263
2.64E-05,4,215,,,,,0.0000265,33,263
2.68E-05,30,214,,,,,0.000029,18,263
2.66E-05,15,214,,,,,0.0000262,18,263
3.35E-05,35,217,,,,,0.0000404,6,263
2.69E-05,18,220,,,,,0.0000254,7,263
2.72E-05,19,222,,,,,0.0000261,35,263
2.52E-05,25,221,,,,,0.0000268,7,263
2.62E-05,24,220,,,,,0.0003196,1,263
2.62E-05,23,219,,,,,0.0000385,19,263
2.77E-05,16,219,,,,,0.000038,26,263
2.63E-05,19,219,,,,,0.0000364,10,263
2.66E-05,13,218,,,,,0.000027,31,264
2.65E-05,32,217,,,,,0.0000265,31,264
2.65E-05,12,216,,,,,0.0000253,11,264
3.16E-05,7,218,,,,,0.0000261,29,264
3.40E-05,26,217,,,,,0.0000259,19,264
5.31E-05,14,216,,,,,0.0000253,1,264
2.94E-05,11,215,,,,,0.0000254,33,264
2.81E-05,25,217,,,,,0.0000255,16,264
2.56E-05,28,217,,,,,0.0000255,5,264
2.54E-05,3,216,,,,,0.0000254,21,264
2.54E-05,29,215,,,,,0.0000373,11,264
2.52E-05,4,214,,,,,0.0000338,15,264
2.53E-05,31,213,,,,,0.0000395,7,264
2.58E-05,26,213,,,,,0.0000404,32,264
4.20E-05,21,213,,,,,0.0000385,4,264
2.58E-05,18,213,,,,,0.0000406,10,264
2.56E-05,18,212,,,,,0.0000395,30,264
2.77E-05,9,212,,,,,0.0000362,11,264
2.56E-05,33,211,,,,,0.0000977,14,264
2.63E-05,14,211,,,,,0.0000266,24,264
2.55E-05,22,210,,,,,0.0000262,28,264
2.58E-05,15,209,,,,,0.0000259,28,264
2.68E-05,26,209,,,,,0.0000265,33,264
3.26E-05,34,208,,,,,0.0000292,31,264
2.62E-05,35,207,,,,,0.0000254,1,264
2.59E-05,11,211,,,,,0.0000431,35,264
2.51E-05,4,210,,,,,0.0000397,3,264
2.57E-05,6,210,,,,,0.0000263,11,264
2.58E-05,5,211,,,,,0.0000368,16,264
2.52E-05,4,210,,,,,0.0000252,8,264
4.54E-05,31,213,,,,,0.0000269,23,264
2.86E-05,9,213,,,,,0.0000253,5,264
2.68E-05,22,212,,,,,0.0000254,4,264
2.67E-05,35,211,,,,,0.000029,19,264
2.72E-05,30,212,,,,,0.0000256,21,264
3.59E-05,18,213,,,,,0.0000255,16,264
2.66E-05,34,212,,,,,0.000031,17,264
3.29E-05,3,216,,,,,0.0000256,32,264
2.61E-05,26,218,,,,,0.0000279,13,264
2.51E-05,12,217,,,,,0.0000256,23,264
2.53E-05,8,216,,,,,0.0000266,10,264
2.52E-05,25,216,,,,,0.0000284,30,264
3.01E-05,7,217,,,,,0.0000421,7,264
2.54E-05,18,216,,,,,0.0000293,31,264
2.56E-05,2,215,,,,,0.0000254,24,264
2.55E-05,5,214,,,,,0.0000275,29,264
2.56E-05,2,216,,,,,0.0000253,31,264
2.53E-05,4,215,,,,,0.0000285,33,264
2.53E-05,33,215,,,,,0.0000259,32,264
2.55E-05,2,217,,,,,0.0000258,4,264
2.56E-05,26,216,,,,,0.0000254,27,264
2.51E-05,1,215,,,,,0.0000285,11,264
2.52E-05,25,214,,,,,0.0000284,32,264
2.57E-05,16,215,,,,,0.000026,9,264
2.52E-05,19,214,,,,,0.0000308,32,264
2.55E-05,24,214,,,,,0.0000273,21,264
2.53E-05,20,213,,,,,0.000027,6,264
2.57E-05,19,214,,,,,0.0000258,19,264
2.51E-05,32,213,,,,,0.0000253,32,264
2.74E-05,2,217,,,,,0.0000269,34,264
3.95E-05,11,218,,,,,0.000035,27,264
3.11E-05,4,217,,,,,0.0000253,21,264
3.16E-05,6,216,,,,,0.0000268,15,264
2.55E-05,4,219,,,,,0.0000283,28,264
2.72E-05,15,220,,,,,0.0000258,15,264
3.30E-05,14,220,,,,,0.0000256,10,264
2.59E-05,6,219,,,,,0.0000281,16,264
2.62E-05,24,221,,,,,0.000027,15,264
2.50E-05,32,220,,,,,0.0000261,6,264
2.51E-05,1,219,,,,,0.0000275,26,264
2.57E-05,10,219,,,,,0.0000351,33,264
2.53E-05,35,219,,,,,0.000027,22,264
2.50E-05,27,218,,,,,0.0000253,12,264
2.52E-05,11,217,,,,,0.0000256,33,264
2.85E-05,7,218,,,,,0.0000252,29,264
2.59E-05,22,220,,,,,0.0000316,20,264
2.52E-05,12,219,,,,,0.0000253,11,264
2.54E-05,20,219,,,,,0.0000256,12,264
2.50E-05,17,218,,,,,0.0000264,14,264
2.62E-05,31,219,,,,,0.0000262,22,264
2.54E-05,6,218,,,,,0.0000257,8,264
2.56E-05,16,217,,,,,0.0000378,34,264
2.51E-05,29,216,,,,,0.0000254,22,264
2.55E-05,29,215,,,,,0.0000471,17,264
2.56E-05,29,216,,,,,0.0000278,1,264
2.52E-05,27,215,,,,,0.000027,20,264
2.56E-05,15,214,,,,,0.0000253,4,264
2.50E-05,29,213,,,,,0.0000251,12,264
2.54E-05,29,214,,,,,0.0000254,19,264
2.74E-05,30,213,,,,,0.0000276,14,264
2.67E-05,19,212,,,,,0.0000425,3,264
2.81E-05,4,213,,,,,0.0000321,11,264
2.52E-05,5,213,,,,,0.0000268,8,264
2.53E-05,6,212,,,,,0.0000264,3,264
2.76E-05,5,211,,,,,0.0000267,35,264
4.79E-05,13,210,,,,,0.0000349,31,264
2.62E-05,30,209,,,,,0.0000269,1,264
2.53E-05,13,208,,,,,0.0000262,19,264
2.61E-05,35,207,,,,,0.0000393,30,264
3.67E-05,9,207,,,,,0.0000312,15,264
2.56E-05,34,206,,,,,0.0000403,31,264
2.54E-05,12,206,,,,,0.000039,5,264
2.56E-05,17,206,,,,,0.0000402,32,264
2.53E-05,23,205,,,,,0.0001166,6,264
2.54E-05,28,204,,,,,0.0000378,1,264
2.54E-05,14,203,,,,,0.0001021,21,264
2.85E-05,3,203,,,,,0.0000372,5,264
2.52E-05,28,203,,,,,0.0001036,28,264
2.60E-05,26,203,,,,,0.0000529,9,264
2.57E-05,16,204,,,,,0.0001135,22,264
2.54E-05,26,203,,,,,0.0000397,17,264
2.54E-05,10,202,,,,,0.000042,14,264
2.52E-05,35,201,,,,,0.0000423,8,264
2.53E-05,31,200,,,,,0.0000383,12,264
