cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,
1.89E-05,12,0,194,,,,0.0000155,2,0,189
1.46E-05,20,0,197,,,,0.0000106,13,0,189
1.98E-05,13,0,195,,,,0.00001,8,0,189
1.74E-05,8,0,195,,,,0.00001,7,0,189
1.13E-05,12,0,194,,,,0.0000102,4,0,189
1.10E-05,11,0,195,,,,0.0000115,2,0,189
1.06E-05,12,0,196,,,,0.0000099,8,0,189
1.10E-05,15,0,197,,,,0.0000112,10,0,189
1.40E-05,6,0,202,,,,0.0000127,10,0,189
1.95E-05,5,0,202,,,,0.0000101,12,0,189
1.46E-05,4,0,203,,,,0.00001,9,0,189
1.58E-05,19,0,203,,,,0.0000104,16,0,189
1.78E-05,20,0,204,,,,0.0000168,16,0,189
1.01E-05,7,0,202,,,,0.0000111,16,0,189
1.01E-05,16,0,195,,,,0.0000157,12,0,189
9.90E-06,16,0,196,,,,0.000015,11,0,189
1.02E-05,4,0,194,,,,0.0000108,1,0,189
9.90E-06,3,0,196,,,,0.0000099,2,0,189
1.01E-05,12,0,197,,,,0.0000105,13,0,189
1.03E-05,3,0,198,,,,0.0000794,8,0,189
1.00E-05,20,0,199,,,,0.0000161,10,0,189
9.90E-06,5,0,199,,,,0.0000179,2,0,189
1.02E-05,20,0,199,,,,0.0000101,1,0,189
1.00E-05,2,0,198,,,,0.0000103,16,0,189
1.02E-05,15,0,193,,,,0.00001,10,0,189
1.09E-05,12,0,194,,,,0.0000108,17,0,189
9.90E-06,8,0,189,,,,0.00001,18,0,189
1.01E-05,6,0,187,,,,0.0000102,10,0,189
1.05E-05,8,0,186,,,,0.0000177,10,0,189
9.90E-06,5,0,187,,,,0.0000103,16,0,189
9.80E-06,15,0,187,,,,0.0000103,8,0,189
9.90E-06,16,0,188,,,,0.0000101,12,0,190
1.22E-05,12,0,190,,,,0.0000119,7,0,190
1.00E-05,9,0,190,,,,0.00001,20,0,190
9.90E-06,19,0,188,,,,0.00001,3,0,190
1.29E-05,14,0,186,,,,0.0000098,16,0,190
1.16E-05,3,0,188,,,,0.0000102,7,0,190
1.75E-05,6,0,186,,,,0.0000101,8,0,190
1.12E-05,13,0,188,,,,0.000014,1,0,190
1.07E-05,18,0,188,,,,0.0000122,12,0,190
1.16E-05,7,0,186,,,,0.00001,9,0,190
1.10E-05,20,0,187,,,,0.0000107,17,0,190
1.13E-05,3,0,184,,,,0.0000101,5,0,190
1.07E-05,17,0,190,,,,0.0000102,10,0,190
1.09E-05,9,0,186,,,,0.0000106,9,0,190
1.75E-05,19,0,184,,,,0.0000103,14,0,190
1.07E-05,1,0,178,,,,0.0000112,11,0,190
1.00E-05,8,0,173,,,,0.00001,7,0,190
1.04E-05,9,0,172,,,,0.000013,4,0,190
1.00E-05,4,0,173,,,,0.0000106,1,0,190
1.01E-05,4,0,176,,,,0.0000109,5,0,190
1.02E-05,10,0,178,,,,0.0000114,6,0,190
1.04E-05,11,0,178,,,,0.0000175,2,0,190
1.00E-05,2,0,178,,,,0.0000113,10,0,190
1.03E-05,14,0,178,,,,0.0000113,19,0,190
1.02E-05,17,0,182,,,,0.0000117,17,0,190
1.00E-05,14,0,182,,,,0.0000108,14,0,190
9.90E-06,7,0,184,,,,0.00001,11,0,190
1.00E-05,2,0,186,,,,0.0000104,15,0,190
1.12E-05,10,0,189,,,,0.0000099,10,0,190
1.01E-05,5,0,190,,,,0.0000104,15,0,190
1.07E-05,11,0,191,,,,0.0000101,17,0,190
1.02E-05,10,0,190,,,,0.0000101,19,0,190
9.90E-06,1,0,191,,,,0.0000101,2,0,191
9.80E-06,11,0,193,,,,0.0000099,18,0,191
9.90E-06,12,0,193,,,,0.0000101,13,0,191
1.01E-05,8,0,183,,,,0.0000099,14,0,191
1.79E-05,17,0,184,,,,0.0000152,16,0,191
1.79E-05,12,0,185,,,,0.0000233,14,0,191
2.59E-05,16,0,186,,,,0.00001,7,0,191
1.10E-05,2,0,181,,,,0.00001,1,0,191
1.12E-05,13,0,180,,,,0.000011,3,0,191
1.19E-05,10,0,183,,,,0.0000101,12,0,191
1.12E-05,6,0,187,,,,0.0000107,4,0,191
1.27E-05,10,0,189,,,,0.0000101,4,0,191
1.02E-05,7,0,187,,,,0.0000107,11,0,191
1.01E-05,12,0,189,,,,0.0000099,1,0,191
9.90E-06,17,0,187,,,,0.0000102,2,0,191
1.00E-05,4,0,182,,,,0.0000101,10,0,191
9.90E-06,17,0,182,,,,0.0000109,13,0,191
1.00E-05,12,0,183,,,,0.0000181,13,0,191
1.01E-05,9,0,183,,,,0.0000177,5,0,191
1.00E-05,2,0,183,,,,0.0000155,20,0,191
1.02E-05,11,0,185,,,,0.000011,14,0,191
1.03E-05,9,0,183,,,,0.0000196,4,0,191
1.04E-05,1,0,183,,,,0.0000162,3,0,191
1.00E-05,1,0,186,,,,0.0000112,10,0,191
1.00E-05,9,0,189,,,,0.0000101,8,0,192
1.12E-05,10,0,187,,,,0.0000101,7,0,192
1.51E-05,10,0,188,,,,0.00001,8,0,192
1.04E-05,16,0,189,,,,0.0000108,17,0,192
1.09E-05,7,0,188,,,,0.0000114,12,0,192
1.68E-05,16,0,189,,,,0.0000113,6,0,192
1.00E-05,18,0,192,,,,0.0000099,7,0,192
1.50E-05,2,0,192,,,,0.0000098,18,0,192
1.04E-05,6,0,193,,,,0.0000101,19,0,192
1.00E-05,15,0,195,,,,0.0000109,3,0,192
1.01E-05,9,0,195,,,,0.00001,18,0,192
1.09E-05,20,0,197,,,,0.000015,2,0,192
1.09E-05,15,0,197,,,,0.0000101,20,0,192
1.09E-05,17,0,195,,,,0.0000103,17,0,192
1.06E-05,4,0,195,,,,0.0000112,2,0,192
1.13E-05,15,0,197,,,,0.0000102,8,0,192
1.66E-05,16,0,196,,,,0.0000105,16,0,192
1.20E-05,12,0,195,,,,0.00001,6,0,192
2.02E-05,11,0,197,,,,0.0000108,6,0,192
1.06E-05,9,0,190,,,,0.0000118,11,0,192
1.02E-05,2,0,191,,,,0.0000198,15,0,192
1.01E-05,20,0,192,,,,0.0000163,6,0,192
1.10E-05,5,0,195,,,,0.0000098,17,0,192
1.03E-05,14,0,190,,,,0.0000101,5,0,192
1.12E-05,11,0,190,,,,0.00001,19,0,193
1.01E-05,3,0,188,,,,0.0000101,13,0,193
1.01E-05,10,0,191,,,,0.0000102,5,0,193
1.03E-05,17,0,192,,,,0.0000099,18,0,193
1.13E-05,19,0,187,,,,0.00001,8,0,193
1.02E-05,2,0,185,,,,0.0000108,4,0,193
9.90E-06,4,0,185,,,,0.0000142,16,0,193
1.01E-05,8,0,181,,,,0.0000098,16,0,193
1.00E-05,8,0,172,,,,0.00001,5,0,193
1.00E-05,10,0,172,,,,0.0000114,20,0,193
2.00E-05,10,0,166,,,,0.0000108,16,0,193
1.18E-05,16,0,167,,,,0.0000107,18,0,193
1.03E-05,8,0,166,,,,0.0000102,15,0,193
1.01E-05,3,0,166,,,,0.0000098,11,0,193
1.00E-05,2,0,167,,,,0.0000099,12,0,193
1.03E-05,6,0,163,,,,0.0000104,6,0,193
1.01E-05,19,0,159,,,,0.00001,12,0,193
1.01E-05,4,0,160,,,,0.0000103,14,0,193
9.90E-06,3,0,162,,,,0.0000147,1,0,193
1.04E-05,15,0,163,,,,0.0000128,4,0,193
9.90E-06,8,0,164,,,,0.0000102,9,0,193
1.01E-05,13,0,165,,,,0.0000099,9,0,193
9.90E-06,7,0,168,,,,0.0000142,10,0,194
1.14E-05,11,0,169,,,,0.000018,10,0,194
1.01E-05,12,0,172,,,,0.0000169,19,0,194
1.01E-05,6,0,171,,,,0.0000112,18,0,194
1.00E-05,2,0,170,,,,0.0000105,12,0,194
1.08E-05,13,0,170,,,,0.0000101,14,0,194
1.10E-05,3,0,172,,,,0.0000099,6,0,194
1.09E-05,16,0,172,,,,0.0000194,6,0,194
1.08E-05,16,0,174,,,,0.0000123,10,0,194
1.44E-05,7,0,175,,,,0.0000115,3,0,194
1.03E-05,11,0,176,,,,0.0000101,18,0,194
1.00E-05,18,0,173,,,,0.0000102,1,0,194
1.07E-05,10,0,174,,,,0.0000104,1,0,194
1.07E-05,14,0,176,,,,0.0000101,7,0,194
1.66E-05,9,0,177,,,,0.0000189,12,0,194
9.90E-06,18,0,173,,,,0.0000113,12,0,194
1.00E-05,12,0,174,,,,0.0000102,4,0,194
1.03E-05,15,0,171,,,,0.0000109,12,0,194
1.03E-05,2,0,171,,,,0.000011,17,0,194
1.07E-05,12,0,172,,,,0.0000109,4,0,194
1.03E-05,9,0,167,,,,0.0000108,17,0,194
1.00E-05,19,0,168,,,,0.0000103,3,0,194
9.90E-06,4,0,166,,,,0.000011,8,0,194
1.14E-05,14,0,167,,,,0.0000123,20,0,195
1.12E-05,10,0,167,,,,0.0000171,16,0,195
1.08E-05,4,0,168,,,,0.0000101,20,0,195
1.54E-05,15,0,167,,,,0.0000099,6,0,195
1.05E-05,19,0,168,,,,0.0000116,14,0,195
1.02E-05,12,0,169,,,,0.0000116,2,0,195
1.16E-05,9,0,167,,,,0.0000106,20,0,195
1.14E-05,15,0,168,,,,0.0000103,9,0,195
1.13E-05,1,0,167,,,,0.0000099,1,0,195
1.09E-05,14,0,167,,,,0.0000102,13,0,195
2.20E-05,12,0,169,,,,0.00001,1,0,195
1.04E-05,8,0,162,,,,0.0000103,13,0,195
1.01E-05,1,0,164,,,,0.0000101,4,0,195
1.10E-05,9,0,164,,,,0.0000103,5,0,195
2.00E-05,20,0,166,,,,0.0000102,4,0,195
1.11E-05,18,0,166,,,,0.0000103,7,0,195
1.11E-05,9,0,168,,,,0.0000244,1,0,195
1.08E-05,11,0,169,,,,0.0000115,20,0,195
1.09E-05,16,0,170,,,,0.0000198,13,0,195
1.18E-05,14,0,171,,,,0.0000174,8,0,195
1.10E-05,11,0,172,,,,0.000011,11,0,195
1.09E-05,10,0,172,,,,0.0000101,16,0,195
1.12E-05,6,0,170,,,,0.00001,15,0,195
1.10E-05,11,0,171,,,,0.0000101,9,0,195
1.09E-05,16,0,171,,,,0.0000109,17,0,195
1.09E-05,15,0,172,,,,0.0000106,4,0,195
1.34E-05,11,0,176,,,,0.000012,12,0,195
1.00E-05,11,0,174,,,,0.000011,5,0,195
1.01E-05,12,0,177,,,,0.0000113,17,0,195
1.00E-05,3,0,178,,,,0.0000102,14,0,195
1.11E-05,19,0,179,,,,0.0000104,14,0,195
1.01E-05,3,0,179,,,,0.0000099,10,0,195
1.01E-05,10,0,180,,,,0.0000107,14,0,195
1.04E-05,14,0,180,,,,0.0000114,12,0,195
1.01E-05,8,0,181,,,,0.0000109,18,0,196
9.90E-06,6,0,179,,,,0.0000109,4,0,196
9.90E-06,19,0,180,,,,0.000011,15,0,196
1.20E-05,18,0,183,,,,0.0000101,4,0,196
1.00E-05,11,0,182,,,,0.0000099,20,0,196
9.80E-06,12,0,182,,,,0.0000111,17,0,196
1.02E-05,5,0,173,,,,0.0000103,19,0,196
9.80E-06,1,0,173,,,,0.0000099,5,0,196
1.00E-05,6,0,176,,,,0.0000099,16,0,196
1.00E-05,5,0,176,,,,0.0000105,20,0,196
1.02E-05,10,0,173,,,,0.00001,9,0,196
9.90E-06,12,0,172,,,,0.0000103,13,0,196
1.11E-05,17,0,178,,,,0.0000105,4,0,196
1.06E-05,20,0,178,,,,0.00001,11,0,196
1.11E-05,19,0,175,,,,0.0000101,17,0,196
1.26E-05,4,0,175,,,,0.0000099,9,0,196
1.03E-05,10,0,174,,,,0.0000102,17,0,196
9.80E-06,6,0,176,,,,0.0000102,19,0,196
9.90E-06,15,0,176,,,,0.0000106,12,0,196
1.14E-05,15,0,180,,,,0.0000099,16,0,196
1.01E-05,7,0,178,,,,0.0000099,3,0,196
1.02E-05,19,0,179,,,,0.0000166,16,0,196
2.28E-05,12,0,178,,,,0.0000101,12,0,196
1.01E-05,19,0,180,,,,0.0000102,6,0,196
1.02E-05,16,0,181,,,,0.000022,16,0,196
1.02E-05,7,0,173,,,,0.0000162,7,0,197
1.00E-05,5,0,174,,,,0.0000109,4,0,197
1.00E-05,11,0,174,,,,0.0000114,18,0,197
1.00E-05,5,0,175,,,,0.00001,3,0,197
1.00E-05,6,0,176,,,,0.0000101,20,0,197
1.00E-05,9,0,177,,,,0.0000099,20,0,197
1.03E-05,5,0,173,,,,0.00001,3,0,197
1.00E-05,19,0,173,,,,0.0000102,20,0,197
9.90E-06,14,0,174,,,,0.0000099,20,0,197
1.03E-05,2,0,177,,,,0.0000099,20,0,197
1.42E-05,5,0,176,,,,0.0000102,6,0,197
1.06E-05,9,0,177,,,,0.0000149,9,0,197
1.03E-05,11,0,176,,,,0.00001,11,0,197
1.03E-05,17,0,169,,,,0.00001,10,0,197
9.90E-06,4,0,169,,,,0.0000158,18,0,197
1.00E-05,2,0,168,,,,0.00001,18,0,197
1.10E-05,19,0,167,,,,0.0000364,5,0,197
1.57E-05,11,0,166,,,,0.0000102,12,0,197
9.90E-06,4,0,166,,,,0.0000108,17,0,197
9.90E-06,1,0,163,,,,0.0000104,19,0,197
1.01E-05,6,0,158,,,,0.0000105,13,0,197
1.00E-05,15,0,156,,,,0.00001,8,0,197
1.02E-05,9,0,157,,,,0.000012,9,0,197
1.00E-05,7,0,158,,,,0.0000146,20,0,197
1.00E-05,9,0,156,,,,0.000011,15,0,197
1.00E-05,3,0,156,,,,0.0000101,12,0,197
1.00E-05,9,0,157,,,,0.0000109,20,0,197
1.00E-05,19,0,158,,,,0.0000109,15,0,197
9.90E-06,4,0,158,,,,0.0000113,15,0,197
1.00E-05,4,0,159,,,,0.0000202,11,0,197
1.48E-05,19,0,161,,,,0.0000099,3,0,197
1.02E-05,6,0,161,,,,0.0000135,11,0,198
1.00E-05,2,0,160,,,,0.0000146,13,0,198
1.00E-05,3,0,162,,,,0.00001,14,0,198
1.36E-05,17,0,155,,,,0.0000108,15,0,198
1.04E-05,4,0,156,,,,0.0000103,2,0,198
1.02E-05,6,0,158,,,,0.0000104,7,0,198
1.02E-05,14,0,159,,,,0.0000101,6,0,198
1.16E-05,19,0,163,,,,0.0000112,1,0,198
9.90E-06,19,0,164,,,,0.0000101,16,0,198
1.03E-05,7,0,168,,,,0.0000106,5,0,198
1.01E-05,16,0,170,,,,0.00001,5,0,198
1.93E-05,7,0,171,,,,0.0000149,9,0,198
1.02E-05,2,0,172,,,,0.0000101,18,0,198
9.90E-06,10,0,174,,,,0.0000102,3,0,198
9.80E-06,3,0,175,,,,0.0000103,3,0,198
1.00E-05,4,0,177,,,,0.00001,2,0,198
1.31E-05,17,0,179,,,,0.00001,6,0,198
1.01E-05,17,0,181,,,,0.0000102,14,0,198
1.01E-05,9,0,183,,,,0.00001,14,0,198
1.05E-05,17,0,184,,,,0.0000103,8,0,198
1.02E-05,12,0,185,,,,0.0000117,11,0,198
1.47E-05,12,0,184,,,,0.0000167,3,0,198
1.00E-05,20,0,186,,,,0.0000101,8,0,199
9.90E-06,8,0,186,,,,0.0000103,20,0,199
1.02E-05,12,0,186,,,,0.0000114,3,0,199
9.80E-06,18,0,187,,,,0.00001,16,0,199
1.11E-05,16,0,189,,,,0.0000101,8,0,199
1.69E-05,14,0,186,,,,0.0000099,7,0,199
1.57E-05,12,0,189,,,,0.0000103,1,0,199
1.09E-05,13,0,191,,,,0.0000429,18,0,199
1.12E-05,2,0,192,,,,0.0000117,16,0,199
1.10E-05,17,0,194,,,,0.0000105,13,0,199
1.13E-05,17,0,195,,,,0.0000105,9,0,199
1.09E-05,4,0,194,,,,0.00001,4,0,199
1.50E-05,11,0,189,,,,0.00001,4,0,199
1.10E-05,5,0,186,,,,0.0000103,11,0,199
1.10E-05,18,0,186,,,,0.00001,8,0,199
1.08E-05,13,0,188,,,,0.0000111,14,0,199
1.10E-05,17,0,188,,,,0.0000115,13,0,199
1.08E-05,1,0,189,,,,0.00001,20,0,199
1.04E-05,4,0,186,,,,0.0000099,5,0,199
1.02E-05,16,0,187,,,,0.0000102,20,0,199
9.90E-06,17,0,182,,,,0.0000103,2,0,199
1.04E-05,11,0,181,,,,0.0000113,11,0,199
1.00E-05,19,0,183,,,,0.000017,14,0,199
1.00E-05,2,0,183,,,,0.0000109,2,0,199
9.90E-06,3,0,184,,,,0.0000106,18,0,200
1.00E-05,2,0,184,,,,0.00001,4,0,200
9.90E-06,15,0,186,,,,0.0000102,14,0,200
1.01E-05,4,0,184,,,,0.0000111,14,0,200
1.01E-05,4,0,183,,,,0.0000111,5,0,200
1.01E-05,8,0,183,,,,0.0000099,4,0,200
1.00E-05,18,0,184,,,,0.00001,4,0,200
1.08E-05,5,0,186,,,,0.0000108,10,0,200
9.90E-06,5,0,183,,,,0.00001,18,0,200
1.01E-05,8,0,183,,,,0.00001,3,0,200
1.43E-05,19,0,182,,,,0.0000103,5,0,200
1.01E-05,15,0,182,,,,0.0000112,17,0,200
1.02E-05,1,0,177,,,,0.0000104,9,0,200
9.90E-06,18,0,178,,,,0.0000802,7,0,200
9.90E-06,4,0,179,,,,0.0000112,4,0,200
1.01E-05,20,0,182,,,,0.0000164,10,0,200
1.00E-05,1,0,181,,,,0.000016,9,0,200
1.02E-05,5,0,179,,,,0.0000133,18,0,201
1.56E-05,10,0,179,,,,0.0000104,20,0,201
1.00E-05,5,0,182,,,,0.0000102,3,0,201
1.02E-05,20,0,183,,,,0.0000154,17,0,201
1.23E-05,19,0,183,,,,0.0000108,11,0,201
1.03E-05,1,0,178,,,,0.0000107,19,0,201
1.06E-05,18,0,181,,,,0.00001,4,0,201
1.00E-05,17,0,179,,,,0.0000103,7,0,201
1.24E-05,9,0,176,,,,0.00001,3,0,201
1.23E-05,18,0,175,,,,0.0000103,5,0,201
1.35E-05,15,0,165,,,,0.0000173,13,0,201
1.86E-05,20,0,166,,,,0.000011,12,0,201
1.54E-05,5,0,166,,,,0.0000107,16,0,201
2.18E-05,17,0,167,,,,0.00001,10,0,201
1.75E-05,15,0,169,,,,0.00001,3,0,201
1.11E-05,19,0,169,,,,0.0000102,20,0,201
1.17E-05,4,0,170,,,,0.0000101,2,0,201
1.00E-05,14,0,167,,,,0.0000785,14,0,201
1.01E-05,19,0,168,,,,0.0000792,17,0,201
1.01E-05,15,0,169,,,,0.00001,4,0,202
1.16E-05,15,0,169,,,,0.0000109,16,0,202
1.12E-05,11,0,171,,,,0.00001,8,0,202
1.09E-05,5,0,172,,,,0.00001,11,0,202
1.08E-05,8,0,171,,,,0.0000114,16,0,202
1.07E-05,1,0,171,,,,0.0000211,2,0,202
1.83E-05,4,0,173,,,,0.000014,5,0,202
1.11E-05,18,0,174,,,,0.0000154,15,0,202
1.54E-05,17,0,173,,,,0.00001,14,0,202
1.12E-05,11,0,174,,,,0.0000116,17,0,202
1.08E-05,4,0,173,,,,0.000014,6,0,202
1.11E-05,9,0,171,,,,0.0000195,5,0,202
1.10E-05,20,0,171,,,,0.0000101,7,0,202
1.09E-05,18,0,172,,,,0.0000185,4,0,202
1.03E-05,7,0,165,,,,0.0000111,19,0,203
1.01E-05,8,0,167,,,,0.0000099,1,0,203
1.01E-05,9,0,167,,,,0.0000099,1,0,203
1.00E-05,19,0,168,,,,0.0000155,12,0,203
1.29E-05,9,0,173,,,,0.0000102,15,0,203
2.20E-05,7,0,174,,,,0.0000115,3,0,203
1.59E-05,7,0,175,,,,0.0000113,11,0,203
1.50E-05,9,0,176,,,,0.0000099,8,0,203
1.65E-05,8,0,170,,,,0.0000102,2,0,203
1.29E-05,20,0,170,,,,0.0000103,12,0,203
1.03E-05,7,0,169,,,,0.0000146,4,0,203
1.03E-05,19,0,170,,,,0.0000158,19,0,203
1.10E-05,10,0,168,,,,0.000022,13,0,204
1.03E-05,16,0,171,,,,0.000011,16,0,204
9.90E-06,18,0,173,,,,0.0000101,4,0,204
1.01E-05,11,0,173,,,,0.0000107,19,0,204
1.08E-05,13,0,176,,,,0.0000102,4,0,204
1.02E-05,20,0,176,,,,0.000015,20,0,204
9.90E-06,2,0,175,,,,0.0000191,14,0,204
1.05E-05,3,0,179,,,,0.000011,9,0,204
1.01E-05,12,0,178,,,,0.0000112,18,0,204
1.01E-05,12,0,179,,,,0.0000099,4,0,204
9.80E-06,19,0,178,,,,0.0000178,20,0,204
1.03E-05,2,0,180,,,,0.0000104,12,0,205
1.66E-05,12,0,175,,,,0.0000102,17,0,205
1.90E-05,15,0,174,,,,0.0000129,1,0,205
1.80E-05,5,0,173,,,,0.000011,8,0,205
1.68E-05,16,0,174,,,,0.0000106,11,0,205
1.56E-05,16,0,173,,,,0.00001,1,0,205
1.29E-05,18,0,174,,,,0.0000099,7,0,205
7.98E-05,3,0,175,,,,0.0000099,5,0,205
1.77E-05,19,0,178,,,,0.0000105,2,0,205
1.27E-05,3,0,176,,,,0.0000103,10,0,206
7.94E-05,20,0,178,,,,0.0000101,15,0,206
1.30E-05,6,0,179,,,,0.0000193,14,0,206
1.30E-05,13,0,179,,,,0.0000111,19,0,206
1.52E-05,5,0,181,,,,0.000011,18,0,206
1.01E-05,19,0,184,,,,0.0000102,2,0,206
1.12E-05,15,0,184,,,,0.00001,5,0,206
1.12E-05,6,0,184,,,,0.00001,7,0,206
1.21E-05,10,0,185,,,,0.0000102,1,0,207
1.62E-05,12,0,186,,,,0.00001,12,0,207
1.02E-05,19,0,183,,,,0.000011,6,0,207
9.90E-06,3,0,185,,,,0.0000101,8,0,207
9.90E-06,2,0,189,,,,0.0000107,4,0,207
9.80E-06,5,0,187,,,,0.0000107,4,0,207
1.15E-05,14,0,188,,,,0.000011,11,0,207
1.05E-05,13,0,189,,,,0.0000101,11,0,207
1.00E-05,7,0,190,,,,0.0000115,7,0,207
1.00E-05,12,0,193,,,,0.00001,15,0,207
1.02E-05,8,0,192,,,,0.000011,10,0,207
1.49E-05,17,0,188,,,,0.0000112,10,0,207
1.30E-05,4,0,190,,,,0.0000186,9,0,208
1.27E-05,18,0,181,,,,0.000011,4,0,208
1.65E-05,10,0,186,,,,0.0000101,12,0,208
1.35E-05,15,0,187,,,,0.0000144,19,0,208
7.94E-05,8,0,189,,,,0.0000194,13,0,208
1.81E-05,13,0,191,,,,0.0000113,6,0,208
1.05E-05,16,0,192,,,,0.0000142,13,0,208
1.00E-05,6,0,192,,,,0.00001,2,0,208
1.02E-05,14,0,195,,,,0.0000101,11,0,208
1.04E-05,14,0,195,,,,0.000011,6,0,208
1.01E-05,12,0,196,,,,0.0000133,2,0,208
1.00E-05,6,0,198,,,,0.0000101,9,0,208
1.03E-05,2,0,199,,,,0.0000099,12,0,209
1.13E-05,11,0,199,,,,0.0000103,1,0,209
1.12E-05,17,0,200,,,,0.00001,7,0,209
1.04E-05,9,0,200,,,,0.0000107,3,0,209
1.02E-05,14,0,198,,,,0.0000113,18,0,209
9.90E-06,3,0,197,,,,0.0000143,8,0,209
1.00E-05,14,0,198,,,,0.0000211,1,0,209
1.03E-05,8,0,198,,,,0.00001,2,0,209
1.03E-05,14,0,193,,,,0.00001,3,0,209
1.06E-05,1,0,190,,,,0.00001,14,0,209
1.34E-05,15,0,187,,,,0.000014,14,0,209
1.09E-05,3,0,188,,,,0.0000099,13,0,210
1.61E-05,10,0,189,,,,0.0000103,10,0,210
1.77E-05,5,0,191,,,,0.0000111,4,0,210
1.34E-05,17,0,184,,,,0.000011,6,0,210
1.18E-05,19,0,185,,,,0.0000116,3,0,210
1.08E-05,5,0,186,,,,0.0000112,15,0,210
1.17E-05,8,0,187,,,,0.0000113,20,0,210
1.10E-05,11,0,188,,,,0.0000103,3,0,210
1.08E-05,11,0,188,,,,0.0000099,4,0,211
1.09E-05,5,0,190,,,,0.0000101,19,0,211
1.14E-05,6,0,190,,,,0.0000111,6,0,211
1.11E-05,1,0,187,,,,0.000011,10,0,211
1.75E-05,2,0,190,,,,0.0000117,2,0,211
1.55E-05,20,0,191,,,,0.00001,17,0,211
1.79E-05,2,0,189,,,,0.0000102,7,0,212
1.13E-05,10,0,190,,,,0.0000116,2,0,212
1.08E-05,6,0,192,,,,0.0000103,14,0,212
1.18E-05,11,0,192,,,,0.00001,6,0,212
1.13E-05,19,0,190,,,,0.00001,16,0,213
1.17E-05,17,0,190,,,,0.0000127,10,0,213
1.12E-05,20,0,188,,,,0.0000108,2,0,213
1.09E-05,20,0,188,,,,0.0000114,11,0,213
1.01E-05,1,0,189,,,,0.0000105,2,0,213
1.01E-05,4,0,188,,,,0.00001,19,0,213
1.03E-05,16,0,189,,,,0.000011,4,0,213
1.00E-05,10,0,189,,,,0.0000119,15,0,213
1.08E-05,14,0,190,,,,0.0000102,3,0,213
1.00E-05,11,0,190,,,,0.0000163,11,0,214
1.08E-05,17,0,194,,,,0.00001,13,0,214
1.10E-05,14,0,191,,,,0.0000115,7,0,214
1.47E-05,1,0,193,,,,0.0000125,1,0,214
1.28E-05,4,0,193,,,,0.00001,12,0,214
1.98E-05,15,0,192,,,,0.0000104,13,0,215
1.96E-05,4,0,191,,,,0.0000099,1,0,215
1.63E-05,6,0,192,,,,0.0000101,20,0,215
1.62E-05,3,0,191,,,,0.0000111,8,0,215
1.64E-05,3,0,187,,,,0.0000115,10,0,215
1.66E-05,5,0,187,,,,0.0000101,17,0,215
1.32E-05,1,0,186,,,,0.0000592,4,0,215
1.03E-05,7,0,185,,,,0.0000183,1,0,215
1.12E-05,20,0,186,,,,0.00001,3,0,215
1.01E-05,3,0,187,,,,0.0000129,19,0,216
1.03E-05,5,0,187,,,,0.0000153,8,0,216
9.70E-06,13,0,188,,,,0.0000105,6,0,216
1.04E-05,15,0,190,,,,0.0000106,2,0,217
9.90E-06,10,0,190,,,,0.0000108,15,0,217
1.02E-05,20,0,187,,,,0.0000133,12,0,217
1.03E-05,16,0,187,,,,0.0000123,9,0,217
1.01E-05,15,0,188,,,,0.0000101,19,0,217
1.08E-05,17,0,189,,,,0.0000101,1,0,217
1.02E-05,7,0,184,,,,0.0000126,3,0,217
1.29E-05,19,0,185,,,,0.0000102,19,0,218
1.01E-05,3,0,186,,,,0.0000099,19,0,218
1.00E-05,18,0,189,,,,0.00001,13,0,218
1.05E-05,13,0,186,,,,0.0000109,9,0,218
1.02E-05,10,0,189,,,,0.0000122,14,0,218
1.77E-05,10,0,189,,,,0.0000099,9,0,218
9.80E-06,17,0,192,,,,0.0000109,9,0,218
1.10E-05,12,0,187,,,,0.0000182,12,0,218
1.08E-05,14,0,181,,,,0.0000131,7,0,218
1.00E-05,5,0,181,,,,0.0000103,20,0,218
1.02E-05,3,0,182,,,,0.0000101,3,0,219
1.01E-05,7,0,183,,,,0.0000102,7,0,219
1.09E-05,19,0,185,,,,0.0000101,8,0,219
1.07E-05,5,0,181,,,,0.0000108,4,0,219
1.00E-05,6,0,177,,,,0.0000106,19,0,219
1.01E-05,9,0,177,,,,0.0000112,6,0,219
1.34E-05,6,0,178,,,,0.0000107,19,0,219
1.27E-05,19,0,178,,,,0.0000773,15,0,220
1.79E-05,15,0,179,,,,0.0000157,2,0,220
1.63E-05,1,0,182,,,,0.0000101,14,0,220
1.96E-05,16,0,183,,,,0.0000103,7,0,220
1.46E-05,9,0,184,,,,0.0000098,16,0,220
8.05E-05,13,0,182,,,,0.0000101,16,0,220
1.77E-05,17,0,182,,,,0.0000102,5,0,220
2.11E-05,6,0,183,,,,0.0000198,19,0,220
1.29E-05,2,0,183,,,,0.0000164,2,0,220
1.95E-05,7,0,183,,,,0.0000153,8,0,220
1.72E-05,7,0,184,,,,0.0000123,17,0,221
2.52E-05,5,0,185,,,,0.0000174,10,0,221
1.37E-05,3,0,182,,,,0.0000101,2,0,221
1.01E-05,17,0,181,,,,0.00001,14,0,221
1.00E-05,20,0,183,,,,0.0000101,18,0,221
1.03E-05,12,0,183,,,,0.0000103,17,0,221
1.02E-05,20,0,181,,,,0.0000102,10,0,221
